variable,full_name,label,value_type,description,categories,categories_label
has_medall_qd1,BiB_MeDALL.medall_qd1.has_medall_qd1,Has medall questionnaire: reactions to food,decimal,,,
has_medqst,BiB_MeDALL.medall_qd1.has_medqst,Has MeDALL questionnaire,decimal,,1,has
medd1hbrt,BiB_MeDALL.medall_qd1.medd1hbrt,Reaction was feeling of breathlessness,decimal,,1,Yes
medd1hfac,BiB_MeDALL.medall_qd1.medd1hfac,Reaction was face swelling,decimal,,1,Yes
medd1hfds,BiB_MeDALL.medall_qd1.medd1hfds,Description of other food causing reaction,text,,,
medd1hfnt,BiB_MeDALL.medall_qd1.medd1hfnt,Reaction was faintness,decimal,,1,Yes
medd1hlcn,BiB_MeDALL.medall_qd1.medd1hlcn,Reaction was loss of consciousness,decimal,,1,Yes
medd1hlip,BiB_MeDALL.medall_qd1.medd1hlip,Reaction was lips swelling,decimal,,1,Yes
medd1hmn,BiB_MeDALL.medall_qd1.medd1hmn,Age when other food reaction started months,decimal,,,
medd1hoth,BiB_MeDALL.medall_qd1.medd1hoth,Reaction was other,decimal,,1,Yes
medd1hqun,BiB_MeDALL.medall_qd1.medd1hqun,Reaction was quincke’s oedema,decimal,,1,Yes
medd1hras,BiB_MeDALL.medall_qd1.medd1hras,Reaction was generalised rash,decimal,,1,Yes
medd1hrds,BiB_MeDALL.medall_qd1.medd1hrds,Other reaction description,text,,,
medd1hsr,BiB_MeDALL.medall_qd1.medd1hsr,Child still having reactions when other food,decimal,,1|2|3,Yes|No|Don't know
medd1hvom,BiB_MeDALL.medall_qd1.medd1hvom,Reaction was vomiting or diarrhea,decimal,,1,Yes
medd1hyr,BiB_MeDALL.medall_qd1.medd1hyr,Age when other food reaction started years,decimal,,,
