variable,full_name,label,value_type,description,categories,categories_label
has_medall_quest,BiB_MeDALL.medall_quest.has_medall_quest,Has medall questionnaire,decimal,NA,NA,NA
agecm_medqst,BiB_MeDALL.medall_quest.agecm_medqst,Child age (months): MeDALL Questionnaire,decimal,NA,NA,NA
agecy_medqst,BiB_MeDALL.medall_quest.agecy_medqst,Child age (years): MeDALL Questionnaire,decimal,NA,NA,NA
has_medqst,BiB_MeDALL.medall_quest.has_medqst,Has MeDALL questionnaire,decimal,NA,1,has
meda01,BiB_MeDALL.medall_quest.meda01,Wheeze or whistling in the chest in the past 12 months?,decimal,NA,1|2,Yes|No
meda02,BiB_MeDALL.medall_quest.meda02,How many attacks wheezing in the past 12 months?,decimal,NA,1|2|3|4,None|1-3|4-12|>12
meda03apr,BiB_MeDALL.medall_quest.meda03apr,Wheezing in April,decimal,NA,1,Yes
meda03aug,BiB_MeDALL.medall_quest.meda03aug,Wheezing in August,decimal,NA,1,Yes
meda03dec,BiB_MeDALL.medall_quest.meda03dec,Wheezing in December,decimal,NA,1,Yes
meda03dn,BiB_MeDALL.medall_quest.meda03dn,Don't know when wheezing occurred,decimal,NA,NA,NA
meda03feb,BiB_MeDALL.medall_quest.meda03feb,Wheezing in February,decimal,NA,1,Yes
meda03jan,BiB_MeDALL.medall_quest.meda03jan,Wheezing in January,decimal,NA,1,Yes
meda03jul,BiB_MeDALL.medall_quest.meda03jul,Wheezing in July,decimal,NA,1,Yes
meda03jun,BiB_MeDALL.medall_quest.meda03jun,Wheezing in June,decimal,NA,1,Yes
meda03mar,BiB_MeDALL.medall_quest.meda03mar,Wheezing in March,decimal,NA,1,Yes
meda03may,BiB_MeDALL.medall_quest.meda03may,Wheezing in May,decimal,NA,1,Yes
meda03nov,BiB_MeDALL.medall_quest.meda03nov,Wheezing in November,decimal,NA,1,Yes
meda03oct,BiB_MeDALL.medall_quest.meda03oct,Wheezing in October,decimal,NA,1,Yes
meda03sep,BiB_MeDALL.medall_quest.meda03sep,Wheezing in September,decimal,NA,1,Yes
meda04clpr,BiB_MeDALL.medall_quest.meda04clpr,Soap or cleaning products triggered wheezing in the last 12 months,decimal,NA,1,Yes
meda04dn,BiB_MeDALL.medall_quest.meda04dn,Don't know what  triggered wheezing in the last 12 months,decimal,NA,1,Yes
meda04dust,BiB_MeDALL.medall_quest.meda04dust,Dust  triggered wheezing in the last 12 months,decimal,NA,1,Yes
meda04exc,BiB_MeDALL.medall_quest.meda04exc,Exercise triggered wheezing in the last 12 months,decimal,NA,1,Yes
meda04excit,BiB_MeDALL.medall_quest.meda04excit,"Tears, laughter, excitation  triggered wheezing in the last 12 months",decimal,NA,1,Yes
meda04fddrk,BiB_MeDALL.medall_quest.meda04fddrk,Food or drink  triggered wheezing in the last 12 months,decimal,NA,1,Yes
meda04gas,BiB_MeDALL.medall_quest.meda04gas,"Gas, fumes  triggered wheezing in the last 12 months",decimal,NA,1,Yes
meda04oth,BiB_MeDALL.medall_quest.meda04oth,Other factor  triggered wheezing in the last 12 months - specified,text,NA,NA,NA
meda04pets,BiB_MeDALL.medall_quest.meda04pets,Pets triggered wheezing in the last 12 months,decimal,NA,1,Yes
meda04resinf,BiB_MeDALL.medall_quest.meda04resinf,Respiratory infection triggered wheezing in the last 12 months,decimal,NA,1,Yes
meda04strod,BiB_MeDALL.medall_quest.meda04strod,Strong odours triggered wheezing in the last 12 months,decimal,NA,1,Yes
meda04strss,BiB_MeDALL.medall_quest.meda04strss,Stress triggered wheezing in the last 12 months,decimal,NA,1,Yes
meda04tobsmk,BiB_MeDALL.medall_quest.meda04tobsmk,Tobacco smoke triggered wheezing in the last 12 months,decimal,NA,1,Yes
meda04wolcl,BiB_MeDALL.medall_quest.meda04wolcl,Wool clothes triggered wheezing in the last 12 months,decimal,NA,1,Yes
meda04wthch,BiB_MeDALL.medall_quest.meda04wthch,Weather change triggered wheezing in the last 12 months,decimal,NA,1,Yes
meda05,BiB_MeDALL.medall_quest.meda05,Child ever wheezed,decimal,NA,1|2,Yes|No
meda05dn,BiB_MeDALL.medall_quest.meda05dn,Don't know age started wheezing,decimal,NA,NA,NA
meda05mn,BiB_MeDALL.medall_quest.meda05mn,Age if ever wheezed in months,decimal,NA,NA,NA
meda05yr,BiB_MeDALL.medall_quest.meda05yr,Age in ever wheezed in months,decimal,NA,NA,NA
meda06,BiB_MeDALL.medall_quest.meda06,Child had breathing difficulties in the past 12 months,decimal,NA,1|2,Yes|No
meda07,BiB_MeDALL.medall_quest.meda07,Number of times child required urgent attention in past 12 months,decimal,NA,NA,NA
meda08,BiB_MeDALL.medall_quest.meda08,Number of episodes of breathfulness child has had in past 12 months,decimal,NA,1|2|3|4,None|1-3|4-12|>12
meda09,BiB_MeDALL.medall_quest.meda09,Dry cough at night in past 12 months,decimal,NA,1|2,Yes|No
meda10,BiB_MeDALL.medall_quest.meda10,Ever had asthma,decimal,NA,1|2|3,Yes|No|Don't know
meda11,BiB_MeDALL.medall_quest.meda11,Ever doctor diagnosed asthma,decimal,NA,1|2,Yes|No
meda12,BiB_MeDALL.medall_quest.meda12,Child taken any medicines for asthma in past 12 months,decimal,NA,1|2,Yes|No
meda12a,BiB_MeDALL.medall_quest.meda12a,Which medicines were taken?,text,NA,NA,NA
meda13,BiB_MeDALL.medall_quest.meda13,How often has childs sleep been disturbed by wheezing in past 12 months,decimal,NA,1|2|3,Never|Less than 1 night per week|One or more nights per week
meda14,BiB_MeDALL.medall_quest.meda14,How often did wheezing interfere with daily activities in past 12 months,decimal,NA,1|2|3|4,Not at all|A little|A moderate amount|A lot
meda15,BiB_MeDALL.medall_quest.meda15,Has speech limited due to wheezing in past 12 months,decimal,NA,1|2,Yes|No
meda16,BiB_MeDALL.medall_quest.meda16,Has chest sounded wheezy doing exercise,decimal,NA,1|2,Yes|No
meda17,BiB_MeDALL.medall_quest.meda17,How often has chest sounded wheezy during exercise,decimal,NA,1|2|3|4|5|6,Never|Hardly ever|Less than half the time|More than half the time|Always or almost always|Does not exercise
meda18a,BiB_MeDALL.medall_quest.meda18a,Child ever been giver inhaled steroids,decimal,NA,1|2,Yes|No
meda18bdn,BiB_MeDALL.medall_quest.meda18bdn,Don't know age when  first received inhaled steroids,decimal,NA,NA,NA
meda18bmn,BiB_MeDALL.medall_quest.meda18bmn,Age in months when first received inhaled steroids,decimal,NA,NA,NA
meda18byr,BiB_MeDALL.medall_quest.meda18byr,Age in years when first received inhaled steroids,decimal,NA,NA,NA
meda18c,BiB_MeDALL.medall_quest.meda18c,How long childen given inhaled steroids (weeks),decimal,NA,NA,NA
meda18cdn,BiB_MeDALL.medall_quest.meda18cdn,Don't how long child had inhaled steroids,decimal,NA,NA,NA
meda19,BiB_MeDALL.medall_quest.meda19,Child had oral steroids in past 12 months,decimal,NA,1|2,Yes|No
meda4polln,BiB_MeDALL.medall_quest.meda4polln,Past 12 months trigger pollen,decimal,NA,1,Yes
medallstudyid,BiB_MeDALL.medall_quest.medallstudyid,MeDALL study ID,text,NA,NA,NA
medb01,BiB_MeDALL.medall_quest.medb01,Problems with sneezing when no cold,decimal,NA,1|2,Yes|No
