variable,full_name,label,value_type,description,categories,categories_label
has_matrecs_bib_preg_p1,BiB_Pregnancy.matrecs_bib_preg_p1.has_matrecs_bib_preg_p1,Has maternity records bib pregnancy,decimal,NA,NA,NA
has_prnprg_p1,BiB_Pregnancy.matrecs_bib_preg_p1.has_prnprg_p1,Has: Pregnancy third trimester weight,decimal,NA,1,has
prnbp3rdtriw_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbp3rdtriw_p1,3rd trimester weight,decimal,NA,NA,NA
prnbp3rdtriwdate_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbp3rdtriwdate_p1,Date of 3rd trimester weighing,date,NA,NA,NA
prnbp3rdtriwnotdoc_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbp3rdtriwnotdoc_p1,3rd trimester weight not documented,decimal,NA,1|2,Documented|Not documented
prnbpamnionoted_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpamnionoted_p1,Amniocentesis noted,decimal,NA,1|2|3,No|Yes|Not documented
prnbpamnioreasons_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpamnioreasons_p1,Amniocentesis reasons,text,NA,NA,NA
prnbpanaemianoted_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpanaemianoted_p1,Anaemia noted,decimal,NA,1|2|3,No|Yes|Not documented
prnbpanaemiaresult_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpanaemiaresult_p1,Anaemia result,decimal,NA,NA,NA
prnbpantibody_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpantibody_p1,Antibodies,text,NA,NA,NA
prnbpbookingdate_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpbookingdate_p1,Date of booking,date,NA,NA,NA
prnbpbplabn_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpbplabn_p1,Number of BP obs in labour,decimal,NA,NA,NA
prnbpbplabtaken_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpbplabtaken_p1,Any BPs recorded in labour,decimal,NA,1|2|3,No|Yes|Not documented
prnbpbppostn_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpbppostn_p1,Number of BPs recorded post partum,decimal,NA,NA,NA
prnbpbppostrec_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpbppostrec_p1,Any BPs recorded postpartum,decimal,NA,1|2|3,No|Yes|Not documented
prnbpbppregn_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpbppregn_p1,Number of BPs recorded in pregnancy,decimal,NA,NA,NA
prnbpbppregrec_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpbppregrec_p1,Any blood pressures recorded in pregnancy,decimal,NA,1|2|3,No|Yes|Not documented
prnbpcervcerc_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpcervcerc_p1,Cervical Cerclage,decimal,NA,1|2|3,No|Yes|Not documented
prnbpchrovillsamp_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpchrovillsamp_p1,Chorionic villus sampling,decimal,NA,1|2|3,No|Yes|Not documented
prnbpchrovsreasons_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpchrovsreasons_p1,Reasons for chorionic villus sampling,text,NA,NA,NA
prnbpconfetmon_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpconfetmon_p1,Continuous fetal monitoring,decimal,NA,1|2|3,No|Yes|Not documented
prnbpdesigpsutur_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpdesigpsutur_p1,Designation of person doing suturing,text,NA,NA,NA
prnbpdischinf_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpdischinf_p1,Vaginal discharge/infection,decimal,NA,1|2|3,No|Yes|Not documented
prnbpdruglab1_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpdruglab1_p1,Other drugs during labour (1),text,NA,NA,NA
prnbpdruglab2_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpdruglab2_p1,Other drugs during labour (2),text,NA,NA,NA
prnbpdruglab3_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpdruglab3_p1,Other drugs during labour (3),text,NA,NA,NA
prnbpdruglab4_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpdruglab4_p1,Other drugs during labour (4),text,NA,NA,NA
prnbpdruglab5_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpdruglab5_p1,Other drugs during labour (5),text,NA,NA,NA
prnbpdruglab6_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpdruglab6_p1,Other drugs during labour (6),text,NA,NA,NA
prnbpdruglab7_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpdruglab7_p1,Other drugs during labour (7),text,NA,NA,NA
prnbpdruglab8_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpdruglab8_p1,Other drugs during labour (8),text,NA,NA,NA
prnbpeclampconv_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpeclampconv_p1,Eclamptic convulsions,decimal,NA,1|2|3,No|Yes|Not documented
prnbpelectcaes_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpelectcaes_p1,Elective caesarean,decimal,NA,1|2|3,No|Yes|Not documented
prnbpexhyper_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpexhyper_p1,Preexisting hypertension,decimal,NA,1|2,No|Yes
prnbpextceph_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpextceph_p1,External cephallic version,decimal,NA,1|2|3,No|Yes|Not documented
prnbpfolicacid_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpfolicacid_p1,Folic acid in last 6 months,decimal,NA,1|2|3,No|Yes|Not documented
prnbpgdm_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpgdm_p1,GDM diagnosed,decimal,NA,1|2|3,No|Yes|Not documented
prnbpgdmt_diet_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpgdmt_diet_p1,GDM treatment: diet,decimal,NA,1|2|3,No|Yes|Not documented
prnbpgdmt_insulin_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpgdmt_insulin_p1,GDM treatment: insulin,decimal,NA,1|2|3,No|Yes|Not documented
prnbpgdmt_lifestyle_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpgdmt_lifestyle_p1,GDM treatment: lifestyle changes,decimal,NA,1|2|3,No|Yes|Not documented
prnbpgdmt_metformin_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpgdmt_metformin_p1,GDM treatment: metformin,decimal,NA,1|2|3,No|Yes|Not documented
prnbpgdmt_none_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpgdmt_none_p1,GDM no treatment,decimal,NA,1|2|3,No|Yes|Not documented
prnbpgdmt_notdoc_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpgdmt_notdoc_p1,GDM treatment not documented,decimal,NA,1|2,Documented|Not documented
prnbpgenherpes_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpgenherpes_p1,Genital herpes,decimal,NA,1|2|3,No|Yes|Not documented
prnbpgestaged3rdtriw_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpgestaged3rdtriw_p1,Gestational age at 3rd trimester weight measurement (weeks),decimal,NA,NA,NA
prnbpgestagew3rdtriw_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpgestagew3rdtriw_p1,Gestational age at 3rd trimester weight measurement (weeks),decimal,NA,NA,NA
prnbpgestht_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpgestht_p1,Gestational hypertension,decimal,NA,1|2,No|Yes
prnbpgonorrhoea_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpgonorrhoea_p1,Gonorrhoea,decimal,NA,1|2|3,No|Yes|Not documented
prnbphdp_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbphdp_p1,HDP category,decimal,NA,1|2|3,Normotensive|Gestational HT|Pre-eclampsia
prnbphepatitisb_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbphepatitisb_p1,Hepatitis b,decimal,NA,1|2|3,No|Yes|Not documented
prnbphyperemesis_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbphyperemesis_p1,Hyperemesis,decimal,NA,1|2|3,No|Yes|Not documented
prnbpintfetmon_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpintfetmon_p1,Intermittent fetal monitoring,decimal,NA,1|2|3,No|Yes|Not documented
prnbpivf_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpivf_p1,In vitro fertilisation,decimal,NA,1|2|3,No|Yes|Not documented
prnbplaburprot_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbplaburprot_p1,Was urine tested for protein in labour,decimal,NA,1|2|3,No|Yes|Not documented
prnbpoedemalab_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpoedemalab_p1,Any oedemas recorded in labour,decimal,NA,1|2|3,No|Yes|Not documented
prnbpoedemapreg_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpoedemapreg_p1,Any oedemas recorded in pregnancy,decimal,NA,1|2|3,No|Yes|Not documented
prnbpoligohydram_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpoligohydram_p1,Oligohydramnios,decimal,NA,1|2|3,No|Yes|Not documented
prnbpothmed_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpothmed_p1,Other medications taken in last 6 months (y/n),decimal,NA,1|2|3,No|Yes|Not documented
prnbpothmedn_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpothmedn_p1,Other medications taken in last 6 months (count),decimal,NA,NA,NA
prnbppainrellab1_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbppainrellab1_p1,Pain relief in labour (1),text,NA,NA,NA
prnbppainrellab2_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbppainrellab2_p1,Pain relief in labour (2),text,NA,NA,NA
prnbppainrellab3_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbppainrellab3_p1,Pain relief in labour (3),text,NA,NA,NA
prnbppainrellab4_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbppainrellab4_p1,Pain relief in labour (4),text,NA,NA,NA
prnbppainrellab5_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbppainrellab5_p1,Pain relief in labour (5),text,NA,NA,NA
prnbppainrellab6_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbppainrellab6_p1,Pain relief in labour (6),text,NA,NA,NA
prnbpperinealtr_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpperinealtr_p1,Perineal trauma,decimal,NA,1|10|2|3|4|5|6|7|8|9,None|Not documented|1st degree|2nd degree|3rd degree|4th degree|Episiotomy|Laceration|Tear|Graze
prnbpplacpraev_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpplacpraev_p1,Placenta praevia,decimal,NA,1|2|3,No|Yes|Not documented
prnbppolyhydr_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbppolyhydr_p1,Polyhydramnios/hydramnios,decimal,NA,1|2|3,No|Yes|Not documented
prnbppostadmany_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbppostadmany_p1,Any hospital admissions postpartum,decimal,NA,1|2|3,No|Yes|Not documented
prnbppostadmn_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbppostadmn_p1,Number of hospital admissions post partum,decimal,NA,NA,NA
prnbppostsutexam_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbppostsutexam_p1,Post suturing examination,decimal,NA,1|2|3,No|Yes|Not documented
prnbppreeclampsia_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbppreeclampsia_p1,Pre-eclampsia,decimal,NA,1|2,No|Yes
prnbppregadmany_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbppregadmany_p1,Any hospital admissions in pregnancy,decimal,NA,1|2|3,No|Yes|Not documented
prnbppregadmn_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbppregadmn_p1,Number hospital admissions in pregnancy,decimal,NA,NA,NA
prnbppresutexam_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbppresutexam_p1,Pre suturing examination,decimal,NA,1|2|3,No|Yes|Not documented
prnbprenalpreg_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbprenalpreg_p1,Any renal function recorded in pregnancy,decimal,NA,1|2|3,No|Yes|Not documented
prnbprenalpregn_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbprenalpregn_p1,Number of renal function observations,decimal,NA,NA,NA
prnbpsfetgrthret_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpsfetgrthret_p1,Suspected fetal growth retardation,decimal,NA,1|2|3,No|Yes|Not documented
prnbpsyphilis_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpsyphilis_p1,Syphilis,decimal,NA,1|2|3,No|Yes|Not documented
prnbpthrpreterm_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpthrpreterm_p1,Threatened preterm birth,decimal,NA,1|2|3,No|Yes|Not documented
prnbpurtrinf_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpurtrinf_p1,Urinary tract infection,decimal,NA,1|2|3,No|Yes|Not documented
prnbpvagbld1st_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpvagbld1st_p1,Vaginal bleeding 1st trimester,decimal,NA,1|2|3,No|Yes|Not documented
prnbpvagbld2nd_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpvagbld2nd_p1,Vaginal bleeding 2nd trimester,decimal,NA,1|2|3,No|Yes|Not documented
prnbpvagbld3rd_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnbpvagbld3rd_p1,Vaginal bleeding 3rd trimester,decimal,NA,1|2|3,No|Yes|Not documented
prnpbaddvit_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnpbaddvit_p1,Pregnancy vitamins in last 6 months,decimal,NA,1|2|3,No|Yes|Not documented
prnpbgestagedpregbk_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnpbgestagedpregbk_p1,Gestational age in days at BiB pregnancy booking,decimal,NA,NA,NA
prnpbgestagewpregbk_p1,BiB_Pregnancy.matrecs_bib_preg_p1.prnpbgestagewpregbk_p1,Gestational age in weeks at BiB pregnancy booking,decimal,NA,NA,NA
