variable,full_name,label,value_type,description,categories,categories_label
has_matrecs_bib_preg_p2,BiB_Pregnancy.matrecs_bib_preg_p2.has_matrecs_bib_preg_p2,Has maternity records bib pregnancy,decimal,,,
has_prnprg_p2,BiB_Pregnancy.matrecs_bib_preg_p2.has_prnprg_p2,Has: Pregnancy third trimester weight,decimal,,1,has
prnbp3rdtriw_p2,BiB_Pregnancy.matrecs_bib_preg_p2.prnbp3rdtriw_p2,3rd trimester weight,decimal,,,
prnbp3rdtriwdate_p2,BiB_Pregnancy.matrecs_bib_preg_p2.prnbp3rdtriwdate_p2,Date of 3rd trimester weighing,date,,,
prnbp3rdtriwnotdoc_p2,BiB_Pregnancy.matrecs_bib_preg_p2.prnbp3rdtriwnotdoc_p2,3rd trimester weight not documented,decimal,,1|2,Documented|Not documented
prnbpamnionoted_p2,BiB_Pregnancy.matrecs_bib_preg_p2.prnbpamnionoted_p2,Amniocentesis noted,decimal,,1|2|3,No|Yes|Not documented
prnbpamnioreasons_p2,BiB_Pregnancy.matrecs_bib_preg_p2.prnbpamnioreasons_p2,Amniocentesis reasons,text,,,
prnbpanaemianoted_p2,BiB_Pregnancy.matrecs_bib_preg_p2.prnbpanaemianoted_p2,Anaemia noted,decimal,,1|2|3,No|Yes|Not documented
prnbpanaemiaresult_p2,BiB_Pregnancy.matrecs_bib_preg_p2.prnbpanaemiaresult_p2,Anaemia result,decimal,,,
prnbpantibody_p2,BiB_Pregnancy.matrecs_bib_preg_p2.prnbpantibody_p2,Antibodies,text,,,
prnbpbookingdate_p2,BiB_Pregnancy.matrecs_bib_preg_p2.prnbpbookingdate_p2,Date of booking,date,,,
prnbpbplabn_p2,BiB_Pregnancy.matrecs_bib_preg_p2.prnbpbplabn_p2,Number of BP obs in labour,decimal,,,
prnbpbplabtaken_p2,BiB_Pregnancy.matrecs_bib_preg_p2.prnbpbplabtaken_p2,Any BPs recorded in labour,decimal,,1|2|3,No|Yes|Not documented
prnbpbppostn_p2,BiB_Pregnancy.matrecs_bib_preg_p2.prnbpbppostn_p2,Number of BPs recorded post partum,decimal,,,
