variable,full_name,label,value_type,description,categories,categories_label
has_cord_bloods,BiB_Pregnancy.cord_bloods.has_cord_bloods,Has baby cord blood biomarkers,decimal,,,
cbldadiponectin,BiB_Pregnancy.cord_bloods.cbldadiponectin,Cord blood adiponectin,decimal,,,
cbldbatch,BiB_Pregnancy.cord_bloods.cbldbatch,Cord blood batch,decimal,,1|2,Cord bloods batch 1: 2012|Cord bloods batch 2: 2017
cbldchol,BiB_Pregnancy.cord_bloods.cbldchol,Cord blood Cholesterol,decimal,,,
cbldcrp,BiB_Pregnancy.cord_bloods.cbldcrp,Cord blood CRP,decimal,,,
cbldcrp_miss,BiB_Pregnancy.cord_bloods.cbldcrp_miss,Cord blood CRP missing reason,decimal,,1|2|3,CRP: value <0.20 mg/L|CRP: value <0.24 mg/L|CRP: insufficient sample
cbldhdl,BiB_Pregnancy.cord_bloods.cbldhdl,Cord blood HDL,decimal,,,
cbldinsulin,BiB_Pregnancy.cord_bloods.cbldinsulin,Insulin,decimal,,,
cbldinsulin_miss,BiB_Pregnancy.cord_bloods.cbldinsulin_miss,Cord blood insulin missing reason,decimal,,1|2|3,Insulin: value <0.1 mU/L|Insulin: value >25 mU/L|Insulin: insufficient sample
cbldldl,BiB_Pregnancy.cord_bloods.cbldldl,Cord blood LDL,decimal,,,
cbldleptin,BiB_Pregnancy.cord_bloods.cbldleptin,Cord blood leptin,decimal,,,
cbldleptin_miss,BiB_Pregnancy.cord_bloods.cbldleptin_miss,Cord blood leptin missing reason,decimal,,1,Sample haemolysed
cbldtrig,BiB_Pregnancy.cord_bloods.cbldtrig,Triglyceride,decimal,,,
cbldvldl,BiB_Pregnancy.cord_bloods.cbldvldl,Cord blood VLDL,decimal,,,
has_crdbld,BiB_Pregnancy.cord_bloods.has_crdbld,Has baby cord bloods data,decimal,,1,has
