variable,full_name,label,value_type,description,categories,categories_label
PSYSchoolID,BiB_PrimarySchoolYears.sdq_data.PSYSchoolID,Primary School Years: School pseudonym,decimal,,,
PSYClassID,BiB_PrimarySchoolYears.sdq_data.PSYClassID,Primary School Years: Class pseudonym,decimal,,,
TestYearGroup,BiB_PrimarySchoolYears.sdq_data.TestYearGroup,Year group of SDQ completion,decimal,,,
TestAcadTerm,BiB_PrimarySchoolYears.sdq_data.TestAcadTerm,Academic term of SDQ completion,decimal,,1|2|3,Autumn|Spring|Summer
TestYear,BiB_PrimarySchoolYears.sdq_data.TestYear,Calendar year of SDQ completion,decimal,,,
TestMonth,BiB_PrimarySchoolYears.sdq_data.TestMonth,Calendar month of SDQ completion,decimal,,,
PSYTestDay,BiB_PrimarySchoolYears.sdq_data.PSYTestDay,Days elapsed since study start + 50000,decimal,,,
AgeYears,BiB_PrimarySchoolYears.sdq_data.AgeYears,Child age in years at SDQ completion,decimal,,,
AgeMonths,BiB_PrimarySchoolYears.sdq_data.AgeMonths,Child age in months at SDQ completion,decimal,,,
n_sdq,BiB_PrimarySchoolYears.sdq_data.n_sdq,Number of SDQ records for child at this wave,decimal,,,
order_sdq,BiB_PrimarySchoolYears.sdq_data.order_sdq,Date order of SDQ records for child at this wave,decimal,,,
dc_mode,BiB_PrimarySchoolYears.sdq_data.dc_mode,Data capture mode: on screen or paper,decimal,,1|2|3,On paper (pilot)|On screen|On paper
respondent_id,BiB_PrimarySchoolYears.sdq_data.respondent_id,SDQ respondent identifier,decimal,,,
resp_role,BiB_PrimarySchoolYears.sdq_data.resp_role,SDQ respondent professional role,decimal,,1|2|3|4,Class Teacher|Head of Year|Other|Teaching Assistant
resp_gender,BiB_PrimarySchoolYears.sdq_data.resp_gender,SDQ respondent gender,decimal,,1|2,Female|Male
resp_age,BiB_PrimarySchoolYears.sdq_data.resp_age,SDQ respondent age,decimal,,,
resp_qualy,BiB_PrimarySchoolYears.sdq_data.resp_qualy,SDQ respondent years since qualified,decimal,,,
resp_eth,BiB_PrimarySchoolYears.sdq_data.resp_eth,SDQ respondent ethnicity,decimal,,1|2|3|4|5|6|7,Black|Indian|Mixed White and Black|Other|Pakistani|White British|White Other
psysdqASDQ1_01,BiB_PrimarySchoolYears.sdq_data.psysdqASDQ1_01,Considerate of other people's feelings,decimal,,0|1|2,Not true|Somewhat true|Certainly true
psysdqASDQ1_02,BiB_PrimarySchoolYears.sdq_data.psysdqASDQ1_02,"Restless, overactive, cannot stay still for long",decimal,,0|1|2,Not true|Somewhat true|Certainly true
psysdqASDQ1_03,BiB_PrimarySchoolYears.sdq_data.psysdqASDQ1_03,"Often complains of headaches, stomach-aches or sickness",decimal,,0|1|2,Not true|Somewhat true|Certainly true
psysdqASDQ1_04,BiB_PrimarySchoolYears.sdq_data.psysdqASDQ1_04,"Shares readily with other children (treats, toys, pencils etc.)",decimal,,0|1|2,Not true|Somewhat true|Certainly true
psysdqASDQ1_05,BiB_PrimarySchoolYears.sdq_data.psysdqASDQ1_05,Often has temper tantrums or hot tempers,decimal,,0|1|2,Not true|Somewhat true|Certainly true
psysdqASDQ1_06,BiB_PrimarySchoolYears.sdq_data.psysdqASDQ1_06,"Rather solitary, tends to play alone",decimal,,0|1|2,Not true|Somewhat true|Certainly true
psysdqASDQ1_07,BiB_PrimarySchoolYears.sdq_data.psysdqASDQ1_07,"Generally obedient, usually does what adults request",decimal,,0|1|2,Certainly true|Somewhat true|Not true
psysdqASDQ1_08,BiB_PrimarySchoolYears.sdq_data.psysdqASDQ1_08,"Many worries, often seems worried",decimal,,0|1|2,Not true|Somewhat true|Certainly true
psysdqASDQ1_09,BiB_PrimarySchoolYears.sdq_data.psysdqASDQ1_09,"Helpful if someone is hurt, upset or feeling ill",decimal,,0|1|2,Not true|Somewhat true|Certainly true
psysdqASDQ1_10,BiB_PrimarySchoolYears.sdq_data.psysdqASDQ1_10,Constantly fidgeting or squirming,decimal,,0|1|2,Not true|Somewhat true|Certainly true
psysdqASDQ1_11,BiB_PrimarySchoolYears.sdq_data.psysdqASDQ1_11,Has at least one good friend,decimal,,0|1|2,Not true|Somewhat true|Certainly true
psysdqASDQ1_12,BiB_PrimarySchoolYears.sdq_data.psysdqASDQ1_12,Often fights with other children or bullies them,decimal,,0|1|2,Not true|Somewhat true|Certainly true
psysdqASDQ1_13,BiB_PrimarySchoolYears.sdq_data.psysdqASDQ1_13,"Often unhappy, down-hearted or tearful",decimal,,0|1|2,Not true|Somewhat true|Certainly true
psysdqASDQ1_14,BiB_PrimarySchoolYears.sdq_data.psysdqASDQ1_14,Generally liked by other children,decimal,,0|1|2,Certainly true|Somewhat true|Not true
psysdqASDQ1_15,BiB_PrimarySchoolYears.sdq_data.psysdqASDQ1_15,"Easily distracted, concentration wanders",decimal,,0|1|2,Certainly true|Somewhat true|Not true
psysdqASDQ1_16,BiB_PrimarySchoolYears.sdq_data.psysdqASDQ1_16,"Nervous or clingy in new situations, easily loses confidence",decimal,,0|1|2,Not true|Somewhat true|Certainly true
