variable,full_name,label,value_type,description,categories,categories_label
BiBPersonID,BiB_PrimarySchoolYears.child_quiz_bib.BiBPersonID,"",text,,,
PSYSchoolID,BiB_PrimarySchoolYears.child_quiz_bib.PSYSchoolID,Primary School Years: School pseudonym,decimal,,,
PSYClassID,BiB_PrimarySchoolYears.child_quiz_bib.PSYClassID,Primary School Years: Class pseudonym,decimal,,,
TestYearGroup,BiB_PrimarySchoolYears.child_quiz_bib.TestYearGroup,Year group of quiz completion,decimal,,,
TestAcadTerm,BiB_PrimarySchoolYears.child_quiz_bib.TestAcadTerm,Academic term of quiz completion,decimal,,1|2|3,Autumn|Spring|Summer
TestYear,BiB_PrimarySchoolYears.child_quiz_bib.TestYear,Calendar year of quiz completion,decimal,,,
TestMonth,BiB_PrimarySchoolYears.child_quiz_bib.TestMonth,Calendar month of quiz completion,decimal,,,
PSYTestDay,BiB_PrimarySchoolYears.child_quiz_bib.PSYTestDay,Days elapsed since study start + 50000,decimal,,,
AgeYears,BiB_PrimarySchoolYears.child_quiz_bib.AgeYears,Child age in years at quiz completion,decimal,,,
AgeMonths,BiB_PrimarySchoolYears.child_quiz_bib.AgeMonths,Child age in months at quiz completion,decimal,,,
lsid,BiB_PrimarySchoolYears.child_quiz_bib.lsid,Survey version Id,decimal,,,
survey_version,BiB_PrimarySchoolYears.child_quiz_bib.survey_version,Survey version,decimal,,1|2|3,Pilot|Main v1|Main v3
survey_mode,BiB_PrimarySchoolYears.child_quiz_bib.survey_mode,Survey mode of completion,decimal,,1|2,paper|screen
psychdAfood,BiB_PrimarySchoolYears.child_quiz_bib.psychdAfood,Which of these would you most like to eat today?,decimal,,1|2|3|4,Pizza|Curry|Pasta with sauce|Sandwich
psychdCweekend,BiB_PrimarySchoolYears.child_quiz_bib.psychdCweekend,My family and the people I live with: How often do you have fun with your family,decimal,,1|2|3,Never|Some of the time|All of the time
psychdCgetalong,BiB_PrimarySchoolYears.child_quiz_bib.psychdCgetalong,How often does your family get along well together?,decimal,,1|2|3,Never|Some of the time|All of the time
psychdCsiblings,BiB_PrimarySchoolYears.child_quiz_bib.psychdCsiblings,How often do you get along with your brothers/sisters/other children you live wi,decimal,,1|2|3|4,Never|Some of the time|All of the time|Don't live with other children
psychdClanguage_1,BiB_PrimarySchoolYears.child_quiz_bib.psychdClanguage_1,What language do you usually speak with your family at home? - English,decimal,,1,Yes
psychdClanguage_2,BiB_PrimarySchoolYears.child_quiz_bib.psychdClanguage_2,What language do you usually speak with your family at home? - Urdu,decimal,,1,Yes
psychdClanguage_3,BiB_PrimarySchoolYears.child_quiz_bib.psychdClanguage_3,What language do you usually speak with your family at home? - Mirpuri/Punjabi,decimal,,1,Yes
psychdClanguage_4,BiB_PrimarySchoolYears.child_quiz_bib.psychdClanguage_4,What language do you usually speak with your family at home? - Slovakian,decimal,,1,Yes
psychdClanguage_5,BiB_PrimarySchoolYears.child_quiz_bib.psychdClanguage_5,What language do you usually speak with your family at home? - Arabic,decimal,,1,Yes
psychdClanguage_6,BiB_PrimarySchoolYears.child_quiz_bib.psychdClanguage_6,What language do you usually speak with your family at home? - Bangla/Bengali,decimal,,1,Yes
psychdClanguage_7,BiB_PrimarySchoolYears.child_quiz_bib.psychdClanguage_7,What language do you usually speak with your family at home? - Hindko,decimal,,1,Yes
psychdClanguage_8,BiB_PrimarySchoolYears.child_quiz_bib.psychdClanguage_8,What language do you usually speak with your family at home? - Pushto,decimal,,1,Yes
psychdClanguage_9,BiB_PrimarySchoolYears.child_quiz_bib.psychdClanguage_9,What language do you usually speak with your family at home? - Other,decimal,,1,Yes
psychdBhouseorflat,BiB_PrimarySchoolYears.child_quiz_bib.psychdBhouseorflat,"Where I Live: How much do you like the home, house or flat where you live?",decimal,,1|2|3,I don't like it|I like it a bit|I like it a lot
psychdBplayinpark,BiB_PrimarySchoolYears.child_quiz_bib.psychdBplayinpark,How often do you play in a park?,decimal,,1|2|3,Never|Sometimes|Very often
psychdDthings_1,BiB_PrimarySchoolYears.child_quiz_bib.psychdDthings_1,Which of these things do you have?: Some money to spend on myself,decimal,,1|2,No I don't have it|Yes I have it
psychdDthings_2,BiB_PrimarySchoolYears.child_quiz_bib.psychdDthings_2,Which of these things do you have?: An iPod or mp3 player,decimal,,1|2,No I don't have it|Yes I have it
psychdDthings_3,BiB_PrimarySchoolYears.child_quiz_bib.psychdDthings_3,Which of these things do you have?: Clothes that you think your friends like,decimal,,1|2,No I don't have it|Yes I have it
psychdDthings_4,BiB_PrimarySchoolYears.child_quiz_bib.psychdDthings_4,Which of these things do you have?: A warm winter coat,decimal,,1|2,No I don't have it|Yes I have it
psychdDthings_5,BiB_PrimarySchoolYears.child_quiz_bib.psychdDthings_5,Which of these things do you have?: Your own mobile phone,decimal,,1|2,No I don't have it|Yes I have it
psychdDthings_6,BiB_PrimarySchoolYears.child_quiz_bib.psychdDthings_6,Which of these things do you have?: A computer/laptop/tablet with internet at ho,decimal,,1|2,No I don't have it|Yes I have it
psychdDthings_7,BiB_PrimarySchoolYears.child_quiz_bib.psychdDthings_7,Which of these things do you have?: Three meals every day,decimal,,1|2,No I don't have it|Yes I have it
psychdDgarden,BiB_PrimarySchoolYears.child_quiz_bib.psychdDgarden,Does your home have a garden where you can play?,decimal,,1|2,No|Yes
psychdDfamilycar,BiB_PrimarySchoolYears.child_quiz_bib.psychdDfamilycar,Does your family have a car so someone can take you where you want to go?,decimal,,1|2,No|Yes
psychdDpark,BiB_PrimarySchoolYears.child_quiz_bib.psychdDpark,Do you have a park near your home where you can play with your friends?,decimal,,1|2,No|Yes
psychdDmoney,BiB_PrimarySchoolYears.child_quiz_bib.psychdDmoney,How often do you worry about how much money your family has?,decimal,,1|2|3,Never|Some of the time|All of the time
psychdDthings2_1,BiB_PrimarySchoolYears.child_quiz_bib.psychdDthings2_1,Which of these things do you have?: At least one family holiday away from home e,decimal,,1|2,"No, I don't have it|Yes, I have it"
psychdDthings2_2,BiB_PrimarySchoolYears.child_quiz_bib.psychdDthings2_2,Which of these things do you have?: Family trips or days out at least once a mon,decimal,,1|2,No I don't have it|Yes I have it
psychdDthings2_3,BiB_PrimarySchoolYears.child_quiz_bib.psychdDthings2_3,Which of these things do you have?: Going on a school trip at least once a term,decimal,,1|2,"No, I don't have it|Yes, I have it"
psychdDthings2_4,BiB_PrimarySchoolYears.child_quiz_bib.psychdDthings2_4,Which of these things do you have?: Being part of a club where you play sports o,decimal,,1|2,"No, I don't have it|Yes, I have it"
psychdFhowmany,BiB_PrimarySchoolYears.child_quiz_bib.psychdFhowmany,My friends and other children: How many friends do you have?,decimal,,1|2|3,Not many|Some|Lots
psychdFbestfriends,BiB_PrimarySchoolYears.child_quiz_bib.psychdFbestfriends,My friends and other children: Do you have any best friends?,decimal,,1|2,No|Yes
