variable,full_name,label,value_type,description,categories,categories_label
BiBPersonID,BiB_PrimarySchoolYears.child_info.BiBPersonID,,text,NA,NA,NA
PSYSchoolID,BiB_PrimarySchoolYears.child_info.PSYSchoolID,,decimal,NA,NA,NA
PSYClassID,BiB_PrimarySchoolYears.child_info.PSYClassID,,decimal,NA,NA,NA
YearOfBirth,BiB_PrimarySchoolYears.child_info.YearOfBirth,,decimal,NA,NA,NA
AcadTermBirth,BiB_PrimarySchoolYears.child_info.AcadTermBirth,,text,NA,NA,NA
MonthOfBirth,BiB_PrimarySchoolYears.child_info.MonthOfBirth,,decimal,NA,NA,NA
Gender,BiB_PrimarySchoolYears.child_info.Gender,,text,NA,NA,NA
ethnicity_text,BiB_PrimarySchoolYears.child_info.ethnicity_text,,text,NA,NA,NA
ethnicity_5grp,BiB_PrimarySchoolYears.child_info.ethnicity_5grp,,text,NA,NA,NA
ethnicity_census,BiB_PrimarySchoolYears.child_info.ethnicity_census,,text,NA,NA,NA
Handedness,BiB_PrimarySchoolYears.child_info.Handedness,,text,NA,NA,NA
has_quiz,BiB_PrimarySchoolYears.child_info.has_quiz,,decimal,NA,NA,NA
has_ckat_all,BiB_PrimarySchoolYears.child_info.has_ckat_all,,decimal,NA,NA,NA
has_ckat_tracing,BiB_PrimarySchoolYears.child_info.has_ckat_tracing,,decimal,NA,NA,NA
has_ckat_tracking,BiB_PrimarySchoolYears.child_info.has_ckat_tracking,,decimal,NA,NA,NA
has_ckat_aiming,BiB_PrimarySchoolYears.child_info.has_ckat_aiming,,decimal,NA,NA,NA
has_ef_bdr,BiB_PrimarySchoolYears.child_info.has_ef_bdr,,decimal,NA,NA,NA
has_ef_fdr,BiB_PrimarySchoolYears.child_info.has_ef_fdr,,decimal,NA,NA,NA
has_ef_corsi,BiB_PrimarySchoolYears.child_info.has_ef_corsi,,decimal,NA,NA,NA
has_ef_inhibition,BiB_PrimarySchoolYears.child_info.has_ef_inhibition,,decimal,NA,NA,NA
has_ef_ps,BiB_PrimarySchoolYears.child_info.has_ef_ps,,decimal,NA,NA,NA
has_ef_all,BiB_PrimarySchoolYears.child_info.has_ef_all,,decimal,NA,NA,NA
