variable,full_name,label,value_type,description,categories,categories_label
PSYSchoolID,BiB_PrimarySchoolYears.ef_task_fdr.PSYSchoolID,Primary School Years: School pseudonym,decimal,,,
PSYClassID,BiB_PrimarySchoolYears.ef_task_fdr.PSYClassID,Primary School Years: Class pseudonym,decimal,,,
TestYearGroup,BiB_PrimarySchoolYears.ef_task_fdr.TestYearGroup,Year group of FDR completion,decimal,,,
TestAcadTerm,BiB_PrimarySchoolYears.ef_task_fdr.TestAcadTerm,Academic term of FDR completion,decimal,,1|2|3,Autumn|Spring|Summer
TestYear,BiB_PrimarySchoolYears.ef_task_fdr.TestYear,Calendar year of FDR completion,decimal,,,
TestMonth,BiB_PrimarySchoolYears.ef_task_fdr.TestMonth,Calendar month of FDR completion,decimal,,,
PSYTestDay,BiB_PrimarySchoolYears.ef_task_fdr.PSYTestDay,Days elapsed since study start + 50000,decimal,,,
AgeYears,BiB_PrimarySchoolYears.ef_task_fdr.AgeYears,Child age in years at FDR completion,decimal,,,
AgeMonths,BiB_PrimarySchoolYears.ef_task_fdr.AgeMonths,Child age in months at FDR completion,decimal,,,
PSYTabletID,BiB_PrimarySchoolYears.ef_task_fdr.PSYTabletID,Tablet computer used for testing,decimal,,,
EFSessionID,BiB_PrimarySchoolYears.ef_task_fdr.EFSessionID,Testing software session ID,decimal,,,
fdr_summary,BiB_PrimarySchoolYears.ef_task_fdr.fdr_summary,Summary test score for FDR,decimal,,,
fdr_rowcount,BiB_PrimarySchoolYears.ef_task_fdr.fdr_rowcount,Number of rows in FDR trials raw data file for the session,decimal,,,
