variable,full_name,label,value_type,description,categories,categories_label
pt_2021_air_count_e_4_0_001,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_air_count_e_4_0_001,Distance decay weighted (0.001) count of airports,decimal,Distance decay weighted (parameter β = 0.001) count of airports.,,
pt_2021_air_count_e_4_0_003,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_air_count_e_4_0_003,Distance decay weighted (0.003) count of airports,decimal,Distance decay weighted (parameter β = 0.003) count of airports.,,
pt_2021_air_count_e_4_0_005,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_air_count_e_4_0_005,Distance decay weighted (0.005) count of airports,decimal,Distance decay weighted (parameter β = 0.005) count of airports.,,
pt_2021_air_count_e_4_0_007,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_air_count_e_4_0_007,Distance decay weighted (0.007) count of airports,decimal,Distance decay weighted (parameter β = 0.007) count of airports.,,
pt_2021_air_count_e_4_0_01,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_air_count_e_4_0_01,Distance decay weighted (0.01) count of airports,decimal,Distance decay weighted (parameter β = 0.01) count of airports.,,
pt_2021_air_count_f_2_300,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_air_count_f_2_300,Count of airports within street network 300m,decimal,Count of airports within street network based distance of 300m.,,
pt_2021_air_count_f_2500,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_air_count_f_2500,Count of airports within street network of 500m,decimal,Count of airports within street network based distance of 500m.,,
pt_2021_air_count_f_2_1000,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_air_count_f_2_1000,Count of airports within street network of 1000m,decimal,Count of airports within street network based distance of 1000m.,,
pt_2021_air_count_f_2_2000,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_air_count_f_2_2000,Count of airports within street network of 2000m,decimal,Count of airports within street network based distance of 2000m.,,
pt_2021_air_distance_f_2_mean,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_air_distance_f_2_mean,Mean distance to all airports,decimal,Average distance to all airports.,,
pt_2021_air_closest_d_2,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_air_closest_d_2,Distance to closest airport in meters,decimal,Distance to the closest airport in meters.,,
pt_2021_bus_count_e_4_0_001,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_bus_count_e_4_0_001,Distance decay weighted (0.001) count of bus stops,decimal,Distance decay weighted (parameter β = 0.001) count of bus stops.,,
pt_2021_bus_count_e_4_0_003,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_bus_count_e_4_0_003,Distance decay weighted (0.003) count of bus stops,decimal,Distance decay weighted (parameter β = 0.003) count of bus stops.,,
pt_2021_bus_count_e_4_0_005,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_bus_count_e_4_0_005,Distance decay weighted (0.005) count of bus stops,decimal,Distance decay weighted (parameter β = 0.005) count of bus stops.,,
pt_2021_bus_count_e_4_0_007,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_bus_count_e_4_0_007,Distance decay weighted (0.007) count of bus stops,decimal,Distance decay weighted (parameter β = 0.007) count of bus stops.,,
pt_2021_bus_count_e_4_0_01,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_bus_count_e_4_0_01,Distance decay weighted (0.01) count of bus stops,decimal,Distance decay weighted (parameter β = 0.01) count of bus stops.,,
pt_2021_bus_count_f_2_300,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_bus_count_f_2_300,Count of bus stops within street network 300m,decimal,Count of bus stops within street network based distance of 300m.,,
pt_2021_bus_count_f_2500,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_bus_count_f_2500,Count of bus stops within street network of 500m,decimal,Count of bus stops within street network based distance of 500m.,,
pt_2021_bus_count_f_2_1000,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_bus_count_f_2_1000,Count of bus stops within street network of 1000m,decimal,Count of bus stops within street network based distance of 1000m.,,
pt_2021_bus_count_f_2_2000,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_bus_count_f_2_2000,Count of bus stops within street network of 2000m,decimal,Count of bus stops within street network based distance of 2000m.,,
pt_2021_bus_distance_f_2_mean,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_bus_distance_f_2_mean,Mean distance to all bus stops,decimal,Average distance to all bus stops.,,
pt_2021_bus_closest_d_2,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_bus_closest_d_2,Distance to closest bus stop in meters,decimal,Distance to the closest bus stop in meters.,,
pt_2021_coach_count_e_4_0_001,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_coach_count_e_4_0_001,Distance decay weighted (0.001) count of coach stops,decimal,Distance decay weighted (parameter β = 0.001) count of coach stops.,,
pt_2021_coach_count_e_4_0_003,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_coach_count_e_4_0_003,Distance decay weighted (0.003) count of coach stops,decimal,Distance decay weighted (parameter β = 0.003) count of coach stops.,,
pt_2021_coach_count_e_4_0_005,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_coach_count_e_4_0_005,Distance decay weighted (0.005) count of coach stops,decimal,Distance decay weighted (parameter β = 0.005) count of coach stops.,,
pt_2021_coach_count_e_4_0_007,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_coach_count_e_4_0_007,Distance decay weighted (0.007) count of coach stops,decimal,Distance decay weighted (parameter β = 0.007) count of coach stops.,,
pt_2021_coach_count_e_4_0_01,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_coach_count_e_4_0_01,Distance decay weighted (0.01) count of coach stops,decimal,Distance decay weighted (parameter β = 0.01) count of coach stops.,,
pt_2021_coach_count_f_2_300,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_coach_count_f_2_300,Count of coach stops within street network 300m,decimal,Count of coach stops within street network based distance of 300m.,,
pt_2021_coach_count_f_2500,BiB_Geographic.bib_geog_house_public_transport_traffic.pt_2021_coach_count_f_2500,Count of coach stops within street network of 500m,decimal,Count of coach stops within street network based distance of 500m.,,
