variable,full_name,label,value_type,description,categories,categories_label
date,BiB_SDQs.GrowingUp_sdq.date,"",date,,,
AgeYears,BiB_SDQs.GrowingUp_sdq.AgeYears,"",decimal,,,
AgeMonths,BiB_SDQs.GrowingUp_sdq.AgeMonths,"",decimal,,,
sdq_consid,BiB_SDQs.GrowingUp_sdq.sdq_consid,Your child is considerate of other people's feelings,decimal,,0|1|2,Not true|Somewhat true|Certainly true
sdq_fidgety,BiB_SDQs.GrowingUp_sdq.sdq_fidgety,Your child is constantly fidgeting or squirming,decimal,,0|1|2,Not true|Somewhat true|Certainly true
sdq_friend,BiB_SDQs.GrowingUp_sdq.sdq_friend,Your child has at least one good friend,decimal,,0|1|2,Certainly true|Somewhat true|Not true
sdq_fights,BiB_SDQs.GrowingUp_sdq.sdq_fights,Your child often fights with other children or bullies them,decimal,,0|1|2,Not true|Somewhat true|Certainly true
sdq_unhappy,BiB_SDQs.GrowingUp_sdq.sdq_unhappy,"Your child is often unhappy, down-hearted or tearful",decimal,,0|1|2,Not true|Somewhat true|Certainly true
sdq_popular,BiB_SDQs.GrowingUp_sdq.sdq_popular,Your child is generally liked by other children,decimal,,0|1|2,Certainly true|Somewhat true|Not true
sdq_distrac,BiB_SDQs.GrowingUp_sdq.sdq_distrac,"Your child is easily distracted, concentration wanders",decimal,,0|1|2,Not true|Somewhat true|Certainly true
sdq_clingy,BiB_SDQs.GrowingUp_sdq.sdq_clingy,"Your child is nervous or clingy in new situations, easily loses confidence",decimal,,0|1|2,Not true|Somewhat true|Certainly true
sdq_kind,BiB_SDQs.GrowingUp_sdq.sdq_kind,Your child is kind to younger children,decimal,,0|1|2,Not true|Somewhat true|Certainly true
sdq_lies,BiB_SDQs.GrowingUp_sdq.sdq_lies,Your child often lies or cheats,decimal,,0|1|2,Not true|Somewhat true|Certainly true
sdq_bullied,BiB_SDQs.GrowingUp_sdq.sdq_bullied,Your child is picked on or bullied by other children,decimal,,0|1|2,Not true|Somewhat true|Certainly true
sdq_restles,BiB_SDQs.GrowingUp_sdq.sdq_restles,"Your child is restless, overactive, cannot stay still for long",decimal,,0|1|2,Not true|Somewhat true|Certainly true
sdq_helpout,BiB_SDQs.GrowingUp_sdq.sdq_helpout,"Your child often volunteers to help others (parents, teachers, other children)",decimal,,0|1|2,Not true|Somewhat true|Certainly true
sdq_reflect,BiB_SDQs.GrowingUp_sdq.sdq_reflect,Your child thinks things out before acting,decimal,,0|1|2,Certainly true|Somewhat true|Not true
sdq_steals,BiB_SDQs.GrowingUp_sdq.sdq_steals,"Your child steals from home, school or elsewhere",decimal,,0|1|2,Not true|Somewhat true|Certainly true
sdq_oldbest,BiB_SDQs.GrowingUp_sdq.sdq_oldbest,Your child gets on better with adults than with other children,decimal,,0|1|2,Not true|Somewhat true|Certainly true
sdq_afraid,BiB_SDQs.GrowingUp_sdq.sdq_afraid,"Your child has many fears, is easily scared",decimal,,0|1|2,Not true|Somewhat true|Certainly true
sdq_attention,BiB_SDQs.GrowingUp_sdq.sdq_attention,"Your child sees tasks through to the end, has a good attention span",decimal,,0|1|2,Certainly true|Somewhat true|Not true
sdq_somatic,BiB_SDQs.GrowingUp_sdq.sdq_somatic,"Your child often complains of headaches, stomach-aches or sickness",decimal,,0|1|2,Not true|Somewhat true|Certainly true
sdq_shares,BiB_SDQs.GrowingUp_sdq.sdq_shares,"Your child shares readily with other children (treats, toys, pencils etc.)",decimal,,0|1|2,Not true|Somewhat true|Certainly true
sdq_tantrum,BiB_SDQs.GrowingUp_sdq.sdq_tantrum,Your child often has temper tantrums or hot tempers,decimal,,0|1|2,Not true|Somewhat true|Certainly true
sdq_loner,BiB_SDQs.GrowingUp_sdq.sdq_loner,"Your child is rather solitary, tends to play alone",decimal,,0|1|2,Not true|Somewhat true|Certainly true
sdq_obeys,BiB_SDQs.GrowingUp_sdq.sdq_obeys,"Your child is generally obedient, usually does what adults request",decimal,,0|1|2,Certainly true|Somewhat true|Not true
sdq_worries,BiB_SDQs.GrowingUp_sdq.sdq_worries,"Your child has many worries, often seems worried",decimal,,0|1|2,Not true|Somewhat true|Certainly true
sdq_caring,BiB_SDQs.GrowingUp_sdq.sdq_caring,"Your child is helpful if someone is hurt, upset or feeling ill",decimal,,0|1|2,Not true|Somewhat true|Certainly true
diffemotions,BiB_SDQs.GrowingUp_sdq.diffemotions,Do you think your child has difficulties?,decimal,,0|1|2|3,"No|Yes, minor difficulties|Yes, definite difficulties|Yes, severe difficulties"
difflength,BiB_SDQs.GrowingUp_sdq.difflength,How long have difficulties been present?,decimal,,0|1|2|3,Less than a month|1-5 months|6-12 months|Over a year
sdq_distress,BiB_SDQs.GrowingUp_sdq.sdq_distress,Difficulties upset or distress child,decimal,,0|1|2,Not at all/A little|A medium amount|A great deal
sdq_homelife,BiB_SDQs.GrowingUp_sdq.sdq_homelife,Interfere with homelife,decimal,,0|1|2,Not at all/A little|A medium amount|A great deal
sdq_friendship,BiB_SDQs.GrowingUp_sdq.sdq_friendship,Interfere with friendship,decimal,,0|1|2,Not at all/A little|A medium amount|A great deal
sdq_classroom,BiB_SDQs.GrowingUp_sdq.sdq_classroom,Interfere with classroom learning,decimal,,0|1|2,Not at all/A little|A medium amount|A great deal
sdq_leisure,BiB_SDQs.GrowingUp_sdq.sdq_leisure,Interfere with leisure activities,decimal,,0|1|2,Not at all/A little|A medium amount|A great deal
diffburden,BiB_SDQs.GrowingUp_sdq.diffburden,Do difficulties burden you/family?,decimal,,0|1|2,Not at all/A little|Quite a lot|A great deal
guadtSDQ11,BiB_SDQs.GrowingUp_sdq.guadtSDQ11,Do you have any other comments or concerns?,text,,,
Emotional_Score,BiB_SDQs.GrowingUp_sdq.Emotional_Score,Sum of Emotional scale,decimal,,,
Conduct_Score,BiB_SDQs.GrowingUp_sdq.Conduct_Score,Sum of Conduct scale,decimal,,,
Hyperactivity_Score,BiB_SDQs.GrowingUp_sdq.Hyperactivity_Score,Sum of Hyperactivity scale,decimal,,,
Peer_Problems_Score,BiB_SDQs.GrowingUp_sdq.Peer_Problems_Score,Sum of Peer Problem scale,decimal,,,
Prosocial_Score,BiB_SDQs.GrowingUp_sdq.Prosocial_Score,Sum of Prosocial scale,decimal,,,
Total_Difficulties_Score,BiB_SDQs.GrowingUp_sdq.Total_Difficulties_Score,Sum of all scales except prosocial scale,decimal,,,
Externalising_Score,BiB_SDQs.GrowingUp_sdq.Externalising_Score,Sum of conduct and hyperactivity scale,decimal,,,
Internalising_Score,BiB_SDQs.GrowingUp_sdq.Internalising_Score,Sum of emotional and peer problems scale,decimal,,,
Impact_Score,BiB_SDQs.GrowingUp_sdq.Impact_Score,Sum of overall stress and impairment,decimal,,,
Total_ThreeCat,BiB_SDQs.GrowingUp_sdq.Total_ThreeCat,Three category total difference score,decimal,,1|2|3,Normal|Borderline|Abnormal
Emotional_ThreeCat,BiB_SDQs.GrowingUp_sdq.Emotional_ThreeCat,Three category emotional scale score,decimal,,1|2|3,Normal|Borderline|Abnormal
Conduct_ThreeCat,BiB_SDQs.GrowingUp_sdq.Conduct_ThreeCat,Three category conduct scale score,decimal,,1|2|3,Normal|Borderline|Abnormal
Hyperactivity_ThreeCat,BiB_SDQs.GrowingUp_sdq.Hyperactivity_ThreeCat,Three category hyperactivity scale score,decimal,,1|2|3,Normal|Borderline|Abnormal
PeerProblem_ThreeCat,BiB_SDQs.GrowingUp_sdq.PeerProblem_ThreeCat,Three category peer problems scale score,decimal,,1|2|3,Normal|Borderline|Abnormal
Prosocial_ThreeCat,BiB_SDQs.GrowingUp_sdq.Prosocial_ThreeCat,Three category prosocial scale score,decimal,,1|2|3,Normal|Borderline|Abnormal
Impact_ThreeCat,BiB_SDQs.GrowingUp_sdq.Impact_ThreeCat,Three category impact scale score,decimal,,1|2|3,Normal|Borderline|Abnormal
Total_FourCat,BiB_SDQs.GrowingUp_sdq.Total_FourCat,Four category total different scale score,decimal,,1|2|3|4,Close to average|Slightly raised|High|Very high
Emotional_FourCat,BiB_SDQs.GrowingUp_sdq.Emotional_FourCat,Four category emotional scale score,decimal,,1|2|3|4,Close to average|Slightly raised|High|Very high
Conduct_FourCat,BiB_SDQs.GrowingUp_sdq.Conduct_FourCat,Four category conduct scale score,decimal,,1|2|3|4,Close to average|Slightly raised|High|Very high
Hyperactivity_FourCat,BiB_SDQs.GrowingUp_sdq.Hyperactivity_FourCat,Four category hyperactivity scale score,decimal,,1|2|3|4,Close to average|Slightly raised|High|Very high
PeerProblem_FourCat,BiB_SDQs.GrowingUp_sdq.PeerProblem_FourCat,Four category peer problem scale score,decimal,,1|2|3|4,Close to average|Slightly raised|High|Very high
Prosocial_FourCat,BiB_SDQs.GrowingUp_sdq.Prosocial_FourCat,Four category prosocial scale score,decimal,,1|2|3|4,Close to average|Slightly lowered|Low|Very low
Impact_FourCat,BiB_SDQs.GrowingUp_sdq.Impact_FourCat,Four category impact scale score,decimal,,1|2|3|4,Close to average|Slightly raised|High|Very high
QuestSource,BiB_SDQs.GrowingUp_sdq.QuestSource,Questionnaire source,text,,,
CompletedBy,BiB_SDQs.GrowingUp_sdq.CompletedBy,Questionnaire completed by...,text,,,
Emotional_Pro,BiB_SDQs.GrowingUp_sdq.Emotional_Pro,Emotional scale pro-rata,decimal,,,
Conduct_Pro,BiB_SDQs.GrowingUp_sdq.Conduct_Pro,Conduct scale pro-rata,decimal,,,
Hyperactivity_Pro,BiB_SDQs.GrowingUp_sdq.Hyperactivity_Pro,Hyperactivity scale pro-rata,decimal,,,
PeerProblems_Pro,BiB_SDQs.GrowingUp_sdq.PeerProblems_Pro,Peer problems scale pro-rata,decimal,,,
Prosocial_Pro,BiB_SDQs.GrowingUp_sdq.Prosocial_Pro,Prosocial scale pro-rata,decimal,,,
