variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_Pregnancy.pregnancy_ultrasound.BiBPersonID,BiB_Pregnancy.pregnancy_ultrasound,BiB_Pregnancy,pregnancy_ultrasound,BiBPersonID,,text,,,45835,11979
BiB_Pregnancy.pregnancy_ultrasound.BiBPregNumber,BiB_Pregnancy.pregnancy_ultrasound,BiB_Pregnancy,pregnancy_ultrasound,BiBPregNumber,,integer,,administration,45835,11979
BiB_Pregnancy.pregnancy_ultrasound.date_matuss,BiB_Pregnancy.pregnancy_ultrasound,BiB_Pregnancy,pregnancy_ultrasound,date_matuss,Date of ultrasound scan,text,,,45835,11979
BiB_Pregnancy.pregnancy_ultrasound.gestaged_matuss,BiB_Pregnancy.pregnancy_ultrasound,BiB_Pregnancy,pregnancy_ultrasound,gestaged_matuss,Estimated gestational age (days): Ultrasound scans,integer,,age,45111,11830
BiB_Pregnancy.pregnancy_ultrasound.gestagew_matuss,BiB_Pregnancy.pregnancy_ultrasound,BiB_Pregnancy,pregnancy_ultrasound,gestagew_matuss,Estimated gestational age (weeks): Ultrasound scans,integer,,age,45111,11830
BiB_Pregnancy.pregnancy_ultrasound.has_matuss,BiB_Pregnancy.pregnancy_ultrasound,BiB_Pregnancy,pregnancy_ultrasound,has_matuss,Has: Ultrasound scans,categorical,[1 has],administration,45835,11979
BiB_Pregnancy.pregnancy_ultrasound.mussabdomcirc,BiB_Pregnancy.pregnancy_ultrasound,BiB_Pregnancy,pregnancy_ultrasound,mussabdomcirc,Abdominal Circumference,integer,,pregnancy,25163,10467
BiB_Pregnancy.pregnancy_ultrasound.mussabdomwall,BiB_Pregnancy.pregnancy_ultrasound,BiB_Pregnancy,pregnancy_ultrasound,mussabdomwall,Anatomy of abdominal wall,categorical,"[1 Abnormal] [2 Absent] [3 Abutting OS] [4 Anterior] [5 Breech] [6 Breech legs extended] [7 Breech maternal left] [8 Breech maternal right] [9 Bulky] [10 Cephalic] [11 Cephalic maternal left] [12 Cephalic maternal right] [13 Cervical] [14 Clear of OS] [15 Covering OS] [16 Ectopic] [17 Footling breech] [18 Fundal] [19 Head to mat. Left] [20 Head to mat. Right] [21 Irregular] [22 Left lateral] [23 Low lying] [24 Low, clear of OS] [25 More Than One] [26 Normal] [27 Not Examined] [28 Not Present] [29 Not seen] [30 Oblique lie] [31 Overlying OS] [32 Posterior] [33 Present] [34 Regular] [35 Reversed] [36 Right lateral] [37 See comments] [38 See report] [39 Seen] [40 Thickened] [41 Touching OS] [42 Transverse lie] [43 Vertical]",pregnancy,14391,11762
BiB_Pregnancy.pregnancy_ultrasound.mussamnioticflind,BiB_Pregnancy.pregnancy_ultrasound,BiB_Pregnancy,pregnancy_ultrasound,mussamnioticflind,Liquor volume,float,,pregnancy,4788,2544
BiB_Pregnancy.pregnancy_ultrasound.mussamnioticflvol1,BiB_Pregnancy.pregnancy_ultrasound,BiB_Pregnancy,pregnancy_ultrasound,mussamnioticflvol1,Amniotic fluid volume in quadrant 1,float,,pregnancy,4723,2529
BiB_Pregnancy.pregnancy_ultrasound.mussamnioticflvol2,BiB_Pregnancy.pregnancy_ultrasound,BiB_Pregnancy,pregnancy_ultrasound,mussamnioticflvol2,Amniotic fluid volume in quadrant 2,float,,pregnancy,4627,2478
BiB_Pregnancy.pregnancy_ultrasound.mussamnioticflvol3,BiB_Pregnancy.pregnancy_ultrasound,BiB_Pregnancy,pregnancy_ultrasound,mussamnioticflvol3,Amniotic fluid volume in quadrant 3,float,,pregnancy,4227,2361
BiB_Pregnancy.pregnancy_ultrasound.mussamnioticflvol4,BiB_Pregnancy.pregnancy_ultrasound,BiB_Pregnancy,pregnancy_ultrasound,mussamnioticflvol4,Amniotic fluid volume in quadrant 4,float,,pregnancy,3031,1884
BiB_Pregnancy.pregnancy_ultrasound.mussamnioticflvolcl,BiB_Pregnancy.pregnancy_ultrasound,BiB_Pregnancy,pregnancy_ultrasound,mussamnioticflvolcl,Classification of amniotic fluid volume status,categorical,[1 Low] [2 Normal] [3 Oligo] [4 Poly] [5 Raised],pregnancy,29030,11888
BiB_Pregnancy.pregnancy_ultrasound.mussbipardiam,BiB_Pregnancy.pregnancy_ultrasound,BiB_Pregnancy,pregnancy_ultrasound,mussbipardiam,Biparietal Diameter,float,,pregnancy,19620,10475
BiB_Pregnancy.pregnancy_ultrasound.mussbladder,BiB_Pregnancy.pregnancy_ultrasound,BiB_Pregnancy,pregnancy_ultrasound,mussbladder,"Identification, location and anatomy of bladder",categorical,"[1 Abnormal] [2 Absent] [3 Abutting OS] [4 Anterior] [5 Breech] [6 Breech legs extended] [7 Breech maternal left] [8 Breech maternal right] [9 Bulky] [10 Cephalic] [11 Cephalic maternal left] [12 Cephalic maternal right] [13 Cervical] [14 Clear of OS] [15 Covering OS] [16 Ectopic] [17 Footling breech] [18 Fundal] [19 Head to mat. Left] [20 Head to mat. Right] [21 Irregular] [22 Left lateral] [23 Low lying] [24 Low, clear of OS] [25 More Than One] [26 Normal] [27 Not Examined] [28 Not Present] [29 Not seen] [30 Oblique lie] [31 Overlying OS] [32 Posterior] [33 Present] [34 Regular] [35 Reversed] [36 Right lateral] [37 See comments] [38 See report] [39 Seen] [40 Thickened] [41 Touching OS] [42 Transverse lie] [43 Vertical]",pregnancy,27741,11933
