variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_Proteomics.qpcr_project2.BiBPersonID,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,BiBPersonID,,text,,,276000,3000
BiB_Proteomics.qpcr_project2.BiBPregNumber,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,BiBPregNumber,,integer,,,135424,1472
BiB_Proteomics.qpcr_project2.ethnicity,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,ethnicity,,text,,,276000,3000
BiB_Proteomics.qpcr_project2.SampleType,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,SampleType,,text,,,276000,3000
BiB_Proteomics.qpcr_project2.BoxID,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,BoxID,,integer,,,276000,3000
BiB_Proteomics.qpcr_project2.BoxName,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,BoxName,,text,,,276000,3000
BiB_Proteomics.qpcr_project2.Position,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,Position,,text,,,276000,3000
BiB_Proteomics.qpcr_project2.bbl_BoxID,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,bbl_BoxID,,text,,,276000,3000
BiB_Proteomics.qpcr_project2.bbl_BoxWell,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,bbl_BoxWell,,text,,,276000,3000
BiB_Proteomics.qpcr_project2.bbl_SRCFilename,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,bbl_SRCFilename,,text,,,276000,3000
BiB_Proteomics.qpcr_project2.AliquotCount,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,AliquotCount,,text,,,276000,3000
BiB_Proteomics.qpcr_project2.gdm,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,gdm,,integer,,,135424,1472
BiB_Proteomics.qpcr_project2.has_gwas,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,has_gwas,,integer,,,135424,1472
BiB_Proteomics.qpcr_project2.Gest_Hypertension,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,Gest_Hypertension,,text,,,276000,3000
BiB_Proteomics.qpcr_project2.Pre_Eclampsia,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,Pre_Eclampsia,,text,,,276000,3000
BiB_Proteomics.qpcr_project2.Congenital_Anomalies_Reg,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,Congenital_Anomalies_Reg,,integer,,,135424,1472
BiB_Proteomics.qpcr_project2.stillbirth,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,stillbirth,,integer,,,135424,1472
BiB_Proteomics.qpcr_project2.Gest_LastCompWk,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,Gest_LastCompWk,,integer,,,135424,1472
BiB_Proteomics.qpcr_project2.Pre_Term_Birth,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,Pre_Term_Birth,,text,,,276000,3000
BiB_Proteomics.qpcr_project2.Presence_One_Outcome,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,Presence_One_Outcome,,text,,,276000,3000
BiB_Proteomics.qpcr_project2.has_outcomes,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,has_outcomes,,integer,,,276000,3000
BiB_Proteomics.qpcr_project2.Index,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,Index,,integer,,,276000,3000
BiB_Proteomics.qpcr_project2.OlinkID,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,OlinkID,,text,,,276000,3000
BiB_Proteomics.qpcr_project2.UniProt,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,UniProt,,text,,,276000,3000
BiB_Proteomics.qpcr_project2.Assay,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,Assay,,text,,,276000,3000
BiB_Proteomics.qpcr_project2.MissingFreq,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,MissingFreq,,text,,,276000,3000
BiB_Proteomics.qpcr_project2.Panel,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,Panel,,text,,,276000,3000
BiB_Proteomics.qpcr_project2.Panel_Version,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,Panel_Version,,text,,,276000,3000
BiB_Proteomics.qpcr_project2.PlateID,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,PlateID,,text,,,276000,3000
BiB_Proteomics.qpcr_project2.QC_Warning,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,QC_Warning,1.000000,categorical,[1 Pass] [2 Warning],,276000,3000
BiB_Proteomics.qpcr_project2.LOD,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,LOD,,float,,,276000,3000
BiB_Proteomics.qpcr_project2.NPX,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,NPX,,float,,,275364,2996
BiB_Proteomics.qpcr_project2.Normalization,BiB_Proteomics.qpcr_project2,BiB_Proteomics,qpcr_project2,Normalization,,text,,,276000,3000
