variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_SDQs.PrimarySchoolYears_sdq.PSYChildID,BiB_SDQs.PrimarySchoolYears_sdq,BiB_SDQs,PrimarySchoolYears_sdq,PSYChildID,,text,,,3502,3234
BiB_SDQs.PrimarySchoolYears_sdq.PSYSchoolID,BiB_SDQs.PrimarySchoolYears_sdq,BiB_SDQs,PrimarySchoolYears_sdq,PSYSchoolID,Primary School Years: School pseudonym,integer,,administration,3502,3234
BiB_SDQs.PrimarySchoolYears_sdq.PSYClassID,BiB_SDQs.PrimarySchoolYears_sdq,BiB_SDQs,PrimarySchoolYears_sdq,PSYClassID,Primary School Years: Class pseudonym,integer,,administration,3502,3234
BiB_SDQs.PrimarySchoolYears_sdq.TestYearGroup,BiB_SDQs.PrimarySchoolYears_sdq,BiB_SDQs,PrimarySchoolYears_sdq,TestYearGroup,Year group of SDQ completion,integer,,administration,3502,3234
BiB_SDQs.PrimarySchoolYears_sdq.TestAcadTerm,BiB_SDQs.PrimarySchoolYears_sdq,BiB_SDQs,PrimarySchoolYears_sdq,TestAcadTerm,Academic term of SDQ completion,categorical,[1 Autumn] [2 Spring] [3 Summer],administration,3502,3234
BiB_SDQs.PrimarySchoolYears_sdq.TestYear,BiB_SDQs.PrimarySchoolYears_sdq,BiB_SDQs,PrimarySchoolYears_sdq,TestYear,Calendar year of SDQ completion,integer,,administration,3502,3234
BiB_SDQs.PrimarySchoolYears_sdq.TestMonth,BiB_SDQs.PrimarySchoolYears_sdq,BiB_SDQs,PrimarySchoolYears_sdq,TestMonth,Calendar month of SDQ completion,integer,,administration,3502,3234
BiB_SDQs.PrimarySchoolYears_sdq.PSYTestDay,BiB_SDQs.PrimarySchoolYears_sdq,BiB_SDQs,PrimarySchoolYears_sdq,PSYTestDay,Days elapsed since study start + 50000,integer,,administration,3502,3234
BiB_SDQs.PrimarySchoolYears_sdq.AgeYears,BiB_SDQs.PrimarySchoolYears_sdq,BiB_SDQs,PrimarySchoolYears_sdq,AgeYears,Child age in years at SDQ completion,integer,,age,3502,3234
BiB_SDQs.PrimarySchoolYears_sdq.AgeMonths,BiB_SDQs.PrimarySchoolYears_sdq,BiB_SDQs,PrimarySchoolYears_sdq,AgeMonths,Child age in months at SDQ completion,integer,,age,3502,3234
BiB_SDQs.PrimarySchoolYears_sdq.n_sdq,BiB_SDQs.PrimarySchoolYears_sdq,BiB_SDQs,PrimarySchoolYears_sdq,n_sdq,Number of SDQ records for child at this wave,integer,,,3502,3234
BiB_SDQs.PrimarySchoolYears_sdq.order_sdq,BiB_SDQs.PrimarySchoolYears_sdq,BiB_SDQs,PrimarySchoolYears_sdq,order_sdq,Date order of SDQ records for child at this wave,integer,,,3502,3234
