variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_LifeCycle.chemicals_ath_yearly_rep.BiBPersonID,BiB_LifeCycle.chemicals_ath_yearly_rep,BiB_LifeCycle,chemicals_ath_yearly_rep,BiBPersonID,Unique identifer for the child,text,,administration,14063,13858
BiB_LifeCycle.chemicals_ath_yearly_rep.age_years,BiB_LifeCycle.chemicals_ath_yearly_rep,BiB_LifeCycle,chemicals_ath_yearly_rep,age_years,Age of child in years,integer,,age,14063,13858
BiB_LifeCycle.chemicals_ath_yearly_rep.c_bpa_raw_,BiB_LifeCycle.chemicals_ath_yearly_rep,BiB_LifeCycle,chemicals_ath_yearly_rep,c_bpa_raw_,child urine BPA levels within # year of age (child was aged between # and <#+1 year),float,,environmental_exposure,201,201
BiB_LifeCycle.chemicals_ath_yearly_rep.c_bpa_lod_,BiB_LifeCycle.chemicals_ath_yearly_rep,BiB_LifeCycle,chemicals_ath_yearly_rep,c_bpa_lod_,limit of detection of child urine BPA levels within # year of age (child was aged between # and <#+1 year),float,,environmental_exposure,201,201
BiB_LifeCycle.chemicals_ath_yearly_rep.c_mepa_raw_,BiB_LifeCycle.chemicals_ath_yearly_rep,BiB_LifeCycle,chemicals_ath_yearly_rep,c_mepa_raw_,child urine ETPA levels within # year of age (child was aged between # and <#+1 year),float,,environmental_exposure,205,205
BiB_LifeCycle.chemicals_ath_yearly_rep.c_mepa_lod_,BiB_LifeCycle.chemicals_ath_yearly_rep,BiB_LifeCycle,chemicals_ath_yearly_rep,c_mepa_lod_,limit of detection of child urine ETPA levels within # year of age (child was aged between # and <#+1 year),float,,environmental_exposure,205,205
BiB_LifeCycle.chemicals_ath_yearly_rep.c_etpa_raw_,BiB_LifeCycle.chemicals_ath_yearly_rep,BiB_LifeCycle,chemicals_ath_yearly_rep,c_etpa_raw_,child urine ETPA levels within # year of age (child was aged between # and < #+1 year),float,,environmental_exposure,205,205
BiB_LifeCycle.chemicals_ath_yearly_rep.c_etpa_lod_,BiB_LifeCycle.chemicals_ath_yearly_rep,BiB_LifeCycle,chemicals_ath_yearly_rep,c_etpa_lod_,limit of detection of child urine ETPA levels within # year of age (child was aged between # and < #+1 year),float,,environmental_exposure,205,205
BiB_LifeCycle.chemicals_ath_yearly_rep.c_prpa_raw_,BiB_LifeCycle.chemicals_ath_yearly_rep,BiB_LifeCycle,chemicals_ath_yearly_rep,c_prpa_raw_,child urine PRPA levels within # year of age (child was aged between # and <#+1 year),float,,environmental_exposure,198,198
BiB_LifeCycle.chemicals_ath_yearly_rep.c_prpa_lod_,BiB_LifeCycle.chemicals_ath_yearly_rep,BiB_LifeCycle,chemicals_ath_yearly_rep,c_prpa_lod_,limit of detection of child urine PRPA levels within # year of age (child was aged between # and <#+1 year),float,,environmental_exposure,198,198
