project,table,variable
BiB_Proteomics,qpcr_project1,BiBPersonID
BiB_Proteomics,qpcr_project1,BiBPregNumber
BiB_Proteomics,qpcr_project1,gdm
BiB_Proteomics,qpcr_project1,SampleID
BiB_Proteomics,qpcr_project1,SampleType
BiB_Proteomics,qpcr_project1,BoxID
BiB_Proteomics,qpcr_project1,BoxName
BiB_Proteomics,qpcr_project1,Position
BiB_Proteomics,qpcr_project1,bbl_BoxID
BiB_Proteomics,qpcr_project1,bbl_BoxWell
BiB_Proteomics,qpcr_project1,bbl_SRCFilename
BiB_Proteomics,qpcr_project1,AliquotCount
BiB_Proteomics,qpcr_project1,Index
BiB_Proteomics,qpcr_project1,OlinkID
BiB_Proteomics,qpcr_project1,UniProt
BiB_Proteomics,qpcr_project1,Assay
BiB_Proteomics,qpcr_project1,MissingFreq
BiB_Proteomics,qpcr_project1,Panel
BiB_Proteomics,qpcr_project1,Panel_Version
BiB_Proteomics,qpcr_project1,PlateID
BiB_Proteomics,qpcr_project1,QC_Warning
BiB_Proteomics,qpcr_project1,LOD
BiB_Proteomics,qpcr_project1,NPX
BiB_Proteomics,qpcr_project1,Normalization
