variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_GrowingUp.adult_survey.BiBPersonID,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,BiBPersonID,,text,,,5594,5594
BiB_GrowingUp.adult_survey.Date,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,Date,Date survey completed,date,,administration,5594,5594
BiB_GrowingUp.adult_survey.ParticipantType,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,ParticipantType,BiB participant type,categorical,[1 Mother] [2 Father] [3 Child],administration,5200,5200
BiB_GrowingUp.adult_survey.AgeMonths,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,AgeMonths,Age in months at survey completion,integer,,age,5584,5584
BiB_GrowingUp.adult_survey.AgeYears,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,AgeYears,Age in years at survey completion,integer,,age,5584,5584
BiB_GrowingUp.adult_survey.SurveyYear,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,SurveyYear,Calendar year at survey completion,integer,,administration,5594,5594
BiB_GrowingUp.adult_survey.SurveyMonth,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,SurveyMonth,Calendar month at survey completion,integer,,administration,5594,5594
BiB_GrowingUp.adult_survey.lsid,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,lsid,Survey version identifier,integer,,administration,5594,5594
BiB_GrowingUp.adult_survey.survey_version,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,survey_version,Survey version,categorical,[1 version 1] [2 version 2 English] [3 version 2 Urdu],administration,5594,5594
BiB_GrowingUp.adult_survey.survey_mode,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,survey_mode,Survey completion mode,categorical,[1 screen] [2 paper],administration,5516,5516
BiB_GrowingUp.adult_survey.survey_language,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,survey_language,Survey completion language,categorical,[1 English] [2 Urdu],languages_spoken,5394,5394
BiB_GrowingUp.adult_survey.guadtDateQuestionnaire,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtDateQuestionnaire,Date questionnaire completed,date,,administration,5594,5594
BiB_GrowingUp.adult_survey.guadtMainCarer,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtMainCarer,Is the participant the main carer for the child?,categorical,[1 No] [2 Yes],administration,5587,5587
BiB_GrowingUp.adult_survey.guadtLiveSameHouse,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtLiveSameHouse,Do you live in the same household as the BiB child all the time?,categorical,[1 No] [2 Yes],household_composition,669,669
BiB_GrowingUp.adult_survey.guadtSameHouseholdNo,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtSameHouseholdNo,Do you live in the same household as the BiB child:,categorical,[1 (Almost) Never] [2 Some of the time] [3 Most of the time],household_composition,27,27
BiB_GrowingUp.adult_survey.guadtRelationStatus,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtRelationStatus,Relationship status,categorical,[1 Married and living with partner] [2 Not married and living with partner] [3 Not living with partner],marital_status,5570,5570
BiB_GrowingUp.adult_survey.guadtPregnant,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtPregnant,Are you pregnant?,categorical,[1 No] [2 Yes] [3 Don't know],pregnancy,4692,4692
BiB_GrowingUp.adult_survey.guadtPregnantWeeks,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtPregnantWeeks,How many weeks pregnant are you,text,,pregnancy,5594,5594
BiB_GrowingUp.adult_survey.guadtBabyLast12month,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtBabyLast12month,Have you had a baby in the last 12 months?,categorical,[1 No] [2 Yes],pregnancy,4672,4672
BiB_GrowingUp.adult_survey.guadtHouseholdOccupy,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtHouseholdOccupy,In which of these ways does your household occupy this address?,categorical,[1 Owns outright or with mortgage/loan] [2 Lives rent free e.g. with relative] [3 Rent it] [4 Other] [5 Don't know],housing,4892,4892
BiB_GrowingUp.adult_survey.guadtNoBedrooms,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtNoBedrooms,Number of bedrooms in your house,text,,housing,5594,5594
BiB_GrowingUp.adult_survey.guadtSatisfiedParks,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtSatisfiedParks,How do you feel about the parks/green spaces in your local area,categorical,[1 Very dissatisfied] [2 Fairly dissatisfied] [3 Neither satisfied nor dissatisfied] [4 Fairly satisfied] [5 Very satisfied],neighbourhood,5576,5576
BiB_GrowingUp.adult_survey.guadtOftenVisitParks_1,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtOftenVisitParks_1,How often do you visit the park in the winter months (Sep-Mar),categorical,[1 Less than once a month] [2 1 to 3 times a month] [3 Once a week] [4 2 to 4 times a week] [5 5 times a week or more],neighbourhood,5579,5579
BiB_GrowingUp.adult_survey.guadtOftenVisitParks_2,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtOftenVisitParks_2,How often do you visit the park during spring and summer (Apr-Aug),categorical,[1 Less than once a month] [2 1 to 3 times a month] [3 Once a week] [4 2 to 4 times a week] [5 5 times a week or more],neighbourhood,5577,5577
BiB_GrowingUp.adult_survey.guadtWhereEducation,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtWhereEducation,Where did you obtain your highest educational qualification?,categorical,[1 I don't have any qualifications] [2 England] [3 Pakistan] [4 India] [5 Bangladesh] [6 Poland] [7 Slovakia] [8 Hungary] [9 Elsewhere],qualifications,5586,5586
BiB_GrowingUp.adult_survey.guadtEducEngland,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtEducEngland,State highest qualification if it was obtained in England,categorical,"[1 I don't have any qualifications] [2 Any GCSE, SCEs (less than 5 GCSEs grades A-C)] [3 5 or more GCSEs (grades A-C)] [4 GNVQ foundation level] [5 NVQ1] [6 GNVQ intermediate] [7 NVQ 2 (Young) apprenticeship] [8 NVQ 3 Advanced apprenticeship] [9 GNVQ Advanced] [10 AS or A level, International Baccalaureate or BTEC] [11 NVQ 4/5] [12 Higher National Certificate/ Higher National Diploma, Higher Education Diploma] [13 Foundation Degree] [14 Bachelorâ€™s degree 3-5 years] [15 Masterâ€™s degree (taught/research) or Postgraduate qualification, Doctorate/ PhD] [16 Donâ€™t know] [17 Other]",qualifications,3636,3636
BiB_GrowingUp.adult_survey.guadtEducEngland_other,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtEducEngland_other,State highest qualification if it was obtained in England (other),text,,qualifications,5594,5594
BiB_GrowingUp.adult_survey.guadtEducPakistan,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtEducPakistan,State highest qualification if it was obtained in Pakistan,categorical,"[1 I don't have any qualifications] [2 Secondary School Certificate/ Matriculation] [3 Higher Secondary or Intermediate Certificate] [4 Technical Education Certificate/ Diploma] [5 Registered Nurse/ General Nursing Diploma] [6 Primary Teaching Certificate] [7 Certificate in Training, Paramedic Secondary School Certificate/ Matriculation] [8 Bachelor Degree Arts/Sciences, Education, Engineering, Medicine/Surgery] [9 Master Degree/ Master of Education/ Master of Philosophy (MPhil), Doctorate] [10 Donâ€™t know] [11 Other]",qualifications,1388,1388
BiB_GrowingUp.adult_survey.guadtEducPakistan_other,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtEducPakistan_other,State highest qualification if it was obtained in Pakistan (other),text,,qualifications,5594,5594
BiB_GrowingUp.adult_survey.guadtEducIndia,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtEducIndia,State highest qualification if it was obtained in India,categorical,"[1 I don't have any qualifications] [2 Senior Secondary School Leaving Certificate] [3 Matriculation Certificate, Senior School Certificate,  ITI Certificate] [4 Diploma in Technical Education, Junior basic teacherâ€™s training, Nursing Diploma/Certificate] [5 Bachelorâ€™s Degree, Bachelor of Law/ Education] [6 Masterâ€™s Degree, Master of Philosophy (Mphil), Doctor of Philosophy/ Letters] [7 Donâ€™t know] [8 Other]",qualifications,104,104
BiB_GrowingUp.adult_survey.guadtEducIndia_other,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtEducIndia_other,State highest qualification if it was obtained in India (other),text,,qualifications,5594,5594
BiB_GrowingUp.adult_survey.guadtEducBangladesh,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtEducBangladesh,State highest qualification if it was obtained in Bangladesh,categorical,"[1 I don't have any qualifications] [2 Secondary School/ Higher Secondary Certificate] [3 Dakhil/ Alim Certificate] [4 SSC Vocational/ Trade Certificate] [5 HSC Business Management] [6 HSC Vocational] [7 Diploma in Commerce Certificate] [8 Diploma in Engineering] [9 Certificate in Education (CinEd)] [10 Diploma in Agriculture/Ayurvedic + Unanai Medicine/ Textile/ Health Technology/ Survey/ Ceramics/ Nursing/ Graphic Arts] [11 Bachelor Degree Pass, Bachelor Degree] [12 Masterâ€™s Degree, PGD and PhD] [13 Fazil/ Kamil Degree] [14 Donâ€™t know] [15 Other]",qualifications,65,65
BiB_GrowingUp.adult_survey.guadtEducBangladesh_other,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtEducBangladesh_other,State highest qualification if it was obtained in Bangladesh (other),text,,qualifications,5594,5594
BiB_GrowingUp.adult_survey.guadtEducPoland,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtEducPoland,State highest qualification if it was obtained in Poland,categorical,"[1 I don't have any qualifications] [2 General Secondary School Leaving Certificate/ Diploma] [3 Technikum, Liceum Mature Certificate/Diploma] [4 Technical Secondary School, Specialised Secondary School] [5 General/ Supplementary Secondary School] [6 Ballet School Diploma (technician level), Second level music school Diploma, Circus School Diploma (technician level)] [7 Basic vocational School] [8 Post-secondary School Certificate/ Diploma] [9 Teacher Training, Diploma Social Work College] [10 1st Degree Studies] [11 University Studies, Magister/Lekarz, Postgraduate Certificate] [12 Masterâ€™s Degree, Doctoral Study/PhD] [13 Donâ€™t know] [14 Other]",qualifications,85,85
BiB_GrowingUp.adult_survey.guadtEducPoland_other,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtEducPoland_other,State highest qualification if it was obtained in Poland (other),text,,qualifications,5594,5594
BiB_GrowingUp.adult_survey.guadtEducSlovakia,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtEducSlovakia,State highest qualification if it was obtained in Slovakia,categorical,"[1 No qualifications] [2 Study of selected subjects] [3 Vocational School] [4 Secondary Specialised School without maturita] [5 Retraining Courses Certificate] [6 Secondary Specialised School with maturita] [7 Gymnasium] [8 Follow-up courses] [9 Post-secondary Qualification Study] [10 Supplementary Pedagogical Study] [11 Post-secondary Specialised Study] [12 Conservatoire] [13 Higher Professional Studies/Graduate Diploma, Bachelor] [14 Master, Magister, Doctoral, Engineer, PhD, Extensive study for teaching diploma] [15 Don't know] [16 Other]",qualifications,8,8
BiB_GrowingUp.adult_survey.guadtEducHungary,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtEducHungary,State highest qualification if it was obtained in Hungary,categorical,"[1 No qualifications] [2 Certification of the Maturity Examination] [3 Upper Secondary General School] [4 Gymnasium] [5 Upper Secondary Vocational School] [6 Vocational certificate based on NVQL examination] [7 Vocational certificate based on NVQL examination] [8 Tertiary Vocational Program] [9 Bachelorâ€™s/Masterâ€™s Degree, University/College Diploma, PhD] [10 Don't know] [11 Other]",qualifications,3,3
BiB_GrowingUp.adult_survey.gaudtEducOtherCountry,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,gaudtEducOtherCountry,Mother's education - other country,text,,education,5594,5594
BiB_GrowingUp.adult_survey.guadtEducElseOtherPlace,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtEducElseOtherPlace,Place of education (other country),text,,education,5594,5594
BiB_GrowingUp.adult_survey.guadtEducElseOtherLevel,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtEducElseOtherLevel,Level of education (other country),text,,education,5594,5594
BiB_GrowingUp.adult_survey.guadtEducElseOtherCourse,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtEducElseOtherCourse,Level/name of course (other country),text,,education,5594,5594
BiB_GrowingUp.adult_survey.guadtEducMotherHighest,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtEducMotherHighest,Mother's highest education level (derived),categorical,[1 No qualifications] [2 5 or less GCSE (grades A-C) or equivalent] [3 5 or more GCSE (grades A-C) or equivalent] [4 A levels or equivalent] [5 Degree or equivalent] [6 Don't know] [7 Other],education,5421,5421
BiB_GrowingUp.adult_survey.guadtPartnerWherEduc,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtPartnerWherEduc,Where did your partner obtain their highest educational qualification?,categorical,[1 They don't have any qualifications] [2 England] [3 Pakistan] [4 India] [5 Bangladesh] [6 Poland] [7 Slovakia] [8 Hungary] [9 Elsewhere] [10 I don't have a partner],qualifications,4835,4835
BiB_GrowingUp.adult_survey.guadtPartEducEngland,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtPartEducEngland,State partner's highest qualification if it was obtained in England,categorical,"[1 They don't have any qualifications] [2 Any GCSE, SCEs (less than 5 GCSEs grades A-C)] [3 5 or more GCSEs (grades A-C)] [4 GNVQ foundation level] [5 NVQ1] [6 GNVQ intermediate] [7 NVQ 2 (Young) apprenticeship] [8 NVQ 3 Advanced apprenticeship] [9 GNVQ Advanced] [10 AS or A level, International Baccalaureate or BTEC] [11 NVQ 4/5] [12 Higher National Certificate/ Higher National Diploma, Higher Education Diploma] [13 Foundation Degree] [14 Bachelorâ€™s degree 3-5 years] [15 Masterâ€™s degree, Postgraduate qualification, Doctorate/ PhD] [16 Don't know] [17 Other]",qualifications,2826,2826
BiB_GrowingUp.adult_survey.guadtPartEducEngland_other,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtPartEducEngland_other,Partner's highest qualification obtained in England (other),text,,qualifications,5594,5594
BiB_GrowingUp.adult_survey.guadtPartEducPakista,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtPartEducPakista,State partner's highest qualification if it was obtained in Pakistan,categorical,"[1 They don't have any qualifications] [2 Secondary School Certificate/ Matriculation] [3 Higher Secondary or Intermediate Certificate] [4 Technical Education Certificate/ Diploma] [5 Registered Nurse/ General Nursing Diploma] [6 Primary Teaching Certificate] [7 Certificate in Training, Paramedic Secondary School Certificate/ Matriculation] [8 Bachelor Degree Arts/Sciences, Education, Engineering, Medicine/Surgery] [9 Master Degree/ Master of Education/ Master of Philosophy (MPhil), Doctorate] [10 Donâ€™t know] [11 Other]",qualifications,1046,1046
BiB_GrowingUp.adult_survey.guadtPartEducPakista_other,BiB_GrowingUp.adult_survey,BiB_GrowingUp,adult_survey,guadtPartEducPakista_other,State partner's highest qualification if it was obtained in Pakistan (other),text,,qualifications,5594,5594
