variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB4All_Geographic.bib4all_geog_ndvi_longitudinal.property_id,BiB4All_Geographic.bib4all_geog_ndvi_longitudinal,BiB4All_Geographic,bib4all_geog_ndvi_longitudinal,property_id,Unique ID of property (BiB generated),text,,,11274,11274
BiB4All_Geographic.bib4all_geog_ndvi_longitudinal.gg_2016_ndvi_g_1_100_mean,BiB4All_Geographic.bib4all_geog_ndvi_longitudinal,BiB4All_Geographic,bib4all_geog_ndvi_longitudinal,gg_2016_ndvi_g_1_100_mean,"Mean NDVI within 100m circular buffer of home address, 2016 USGS",float,,environmental_exposure,10134,10134
BiB4All_Geographic.bib4all_geog_ndvi_longitudinal.gg_2016_ndvi_g_1_1000_mean,BiB4All_Geographic.bib4all_geog_ndvi_longitudinal,BiB4All_Geographic,bib4all_geog_ndvi_longitudinal,gg_2016_ndvi_g_1_1000_mean,"Mean NDVI within 100m circular buffer of home address, 2016 USGS",float,,environmental_exposure,10134,10134
BiB4All_Geographic.bib4all_geog_ndvi_longitudinal.gg_2016_ndvi_g_1_1500_mean,BiB4All_Geographic.bib4all_geog_ndvi_longitudinal,BiB4All_Geographic,bib4all_geog_ndvi_longitudinal,gg_2016_ndvi_g_1_1500_mean,"Mean NDVI within 1500m circular buffer of home address, 2016 USGS",float,,environmental_exposure,10134,10134
BiB4All_Geographic.bib4all_geog_ndvi_longitudinal.gg_2016_ndvi_g_1_2000_mean,BiB4All_Geographic.bib4all_geog_ndvi_longitudinal,BiB4All_Geographic,bib4all_geog_ndvi_longitudinal,gg_2016_ndvi_g_1_2000_mean,"Mean NDVI within 2000m circular buffer of home address, 2016 USGS",float,,environmental_exposure,10134,10134
BiB4All_Geographic.bib4all_geog_ndvi_longitudinal.gg_2016_ndvi_g_1_300_mean,BiB4All_Geographic.bib4all_geog_ndvi_longitudinal,BiB4All_Geographic,bib4all_geog_ndvi_longitudinal,gg_2016_ndvi_g_1_300_mean,"Mean NDVI within 300m circular buffer of home address, 2016 USGS",float,,environmental_exposure,10134,10134
BiB4All_Geographic.bib4all_geog_ndvi_longitudinal.gg_2016_ndvi_g_1_500_mean,BiB4All_Geographic.bib4all_geog_ndvi_longitudinal,BiB4All_Geographic,bib4all_geog_ndvi_longitudinal,gg_2016_ndvi_g_1_500_mean,"Mean NDVI within 500m circular buffer of home address, 2016 USGS",float,,environmental_exposure,10134,10134
BiB4All_Geographic.bib4all_geog_ndvi_longitudinal.gg_2017_ndvi_g_1_100_mean,BiB4All_Geographic.bib4all_geog_ndvi_longitudinal,BiB4All_Geographic,bib4all_geog_ndvi_longitudinal,gg_2017_ndvi_g_1_100_mean,"Mean NDVI within 100m circular buffer of home address, 2017 USGS",float,,environmental_exposure,10134,10134
BiB4All_Geographic.bib4all_geog_ndvi_longitudinal.gg_2017_ndvi_g_1_1000_mean,BiB4All_Geographic.bib4all_geog_ndvi_longitudinal,BiB4All_Geographic,bib4all_geog_ndvi_longitudinal,gg_2017_ndvi_g_1_1000_mean,"Mean NDVI within 100m circular buffer of home address, 2017 USGS",float,,environmental_exposure,10134,10134
BiB4All_Geographic.bib4all_geog_ndvi_longitudinal.gg_2017_ndvi_g_1_1500_mean,BiB4All_Geographic.bib4all_geog_ndvi_longitudinal,BiB4All_Geographic,bib4all_geog_ndvi_longitudinal,gg_2017_ndvi_g_1_1500_mean,"Mean NDVI within 1500m circular buffer of home address, 2017 USGS",float,,environmental_exposure,10134,10134
