variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiBBS_Baseline.pregnancy_survey.par_2bfeed6month,BiBBS_Baseline.pregnancy_survey,BiBBS_Baseline,pregnancy_survey,par_2bfeed6month,"When baby 6 months, will be breastfeeding without any formula/ other milk",categorical,[1 Very much agree] [2 Somewhat agree] [3 Unsure] [4 Somewhat disagree] [5 Very much disagree] [6 Don't know] [7 NT],infant_feeding,1930,1834
BiBBS_Baseline.pregnancy_survey.par_3_present,BiBBS_Baseline.pregnancy_survey,BiBBS_Baseline,pregnancy_survey,par_3_present,Whether asked in questionnaire version: Long 1 to Long 3 (862),categorical,[0 No] [1 Yes],administration,2564,2378
BiBBS_Baseline.pregnancy_survey.par_3timingpreg,BiBBS_Baseline.pregnancy_survey,BiBBS_Baseline,pregnancy_survey,par_3timingpreg,Whether felt pregnancy happened at the right time,categorical,"[1 Right time] [2 OK, but not quite the right time] [3 Wrong time] [4 Do not wish to answer]",pregnancy,830,825
BiBBS_Baseline.pregnancy_survey.par_3intentpreg,BiBBS_Baseline.pregnancy_survey,BiBBS_Baseline,pregnancy_survey,par_3intentpreg,Whether intended to get pregnant,categorical,[1 I intended to get pregnant] [2 My intentions kept changing] [3 I did not intend to get pregnant] [4 Do not wish to answer],pregnancy,830,825
BiBBS_Baseline.pregnancy_survey.par_3discuspreg,BiBBS_Baseline.pregnancy_survey,BiBBS_Baseline,pregnancy_survey,par_3discuspreg,Whether discussed/ agreed with partner before getting pregnant,categorical,[1 Baby's father and I agreed we would like me to be pregnant] [2 Baby's father and I had discussed but hadn't agreed] [3 We never discussed having children together] [4 Do not wish to answer],pregnancy,830,825
BiBBS_Baseline.pregnancy_survey.ght_1_present,BiBBS_Baseline.pregnancy_survey,BiBBS_Baseline,pregnancy_survey,ght_1_present,Whether asked in questionnaire version: All versions,categorical,[0 No] [1 Yes],administration,2564,2378
BiBBS_Baseline.pregnancy_survey.ght_1generalhealth,BiBBS_Baseline.pregnancy_survey,BiBBS_Baseline,pregnancy_survey,ght_1generalhealth,How would you describe your health generally,categorical,[1 Excellent] [2 Very good] [3 Good] [4 Fair] [5 Poor] [6 Do not wish to answer] [7 Don't know],general_health,2546,2362
BiBBS_Baseline.pregnancy_survey.ght_1smokeinpreg,BiBBS_Baseline.pregnancy_survey,BiBBS_Baseline,pregnancy_survey,ght_1smokeinpreg,"Since finding out you were pregnant, how many times did you or do you use tobacc",categorical,[1 none] [2 less than 1 a day] [3 1-5 a day] [4 6-10 a day] [5 11-20 a day] [6 20 a day or more] [7 Do not wish to answer],smoking,2535,2352
BiBBS_Baseline.pregnancy_survey.ght_2_present,BiBBS_Baseline.pregnancy_survey,BiBBS_Baseline,pregnancy_survey,ght_2_present,"Whether asked in questionnaire version: Long 1 to Long 4 (2,114)",categorical,[0 No] [1 Yes],administration,2564,2378
BiBBS_Baseline.pregnancy_survey.ght_2dentalhealth,BiBBS_Baseline.pregnancy_survey,BiBBS_Baseline,pregnancy_survey,ght_2dentalhealth,How would you describe the health of your teeth and mouth?,categorical,[1 Excellent] [2 Very good] [3 Good] [4 Fair] [5 Poor] [6 Do not wish to answer] [7 Don't know] [8 NT],oral_dental_health,2548,2364
BiBBS_Baseline.pregnancy_survey.ght_2partnerhealth,BiBBS_Baseline.pregnancy_survey,BiBBS_Baseline,pregnancy_survey,ght_2partnerhealth,How would you describe your partner's health generally?,categorical,[1 Excellent] [2 Very good] [3 Good] [4 Fair] [5 Poor] [6 Do not wish to answer] [7 Don't know] [8 NT],general_health,2439,2261
BiBBS_Baseline.pregnancy_survey.ght_2eversmoke,BiBBS_Baseline.pregnancy_survey,BiBBS_Baseline,pregnancy_survey,ght_2eversmoke,"
	Did you ever smoke cigarettes or use tobacco before you were pregnant? 
	  Thi",categorical,[1 No] [2 Yes] [3 Do not wish to answer] [4 NT],smoking,2554,2370
BiBBS_Baseline.pregnancy_survey.ght_2howoftenifeversmoke,BiBBS_Baseline.pregnancy_survey,BiBBS_Baseline,pregnancy_survey,ght_2howoftenifeversmoke,How often did you use tobacco products before you were pregnant?,categorical,[1 less than 1 a day] [2 1-5 a day] [3 6-10 a day] [4 11-20 a day] [5 20 a day or more] [6 Do not wish to answer] [7 NT],smoking,920,897
BiBBS_Baseline.pregnancy_survey.ght_2smokeinhouse,BiBBS_Baseline.pregnancy_survey,BiBBS_Baseline,pregnancy_survey,ght_2smokeinhouse,Does anybody else smoke in your house (excluding e-cigarettes)?,categorical,[1 No] [2 Yes] [3 Do not wish to answer] [4 NT],smoking,2549,2365
BiBBS_Baseline.pregnancy_survey.ght_2alcbeforepreg,BiBBS_Baseline.pregnancy_survey,BiBBS_Baseline,pregnancy_survey,ght_2alcbeforepreg,Did you drink any alcohol during the three months before this pregnancy?,categorical,[1 No] [2 Yes] [3 Do not wish to answer] [4 Don't know] [5 NT],alcohol_consumption,2548,2364
BiBBS_Baseline.pregnancy_survey.ght_2alcinpreg,BiBBS_Baseline.pregnancy_survey,BiBBS_Baseline,pregnancy_survey,ght_2alcinpreg,Do you drink any alcohol during this pregnancy?,categorical,[1 No] [2 Yes] [3 Do not wish to answer] [4 NT],alcohol_consumption,2553,2369
BiBBS_Baseline.pregnancy_survey.ght_3_present,BiBBS_Baseline.pregnancy_survey,BiBBS_Baseline,pregnancy_survey,ght_3_present,Whether asked in questionnaire version: Long 1 to Long 3 (862),categorical,[0 No] [1 Yes],administration,2564,2378
BiBBS_Baseline.pregnancy_survey.ght_3nonpresdrugs,BiBBS_Baseline.pregnancy_survey,BiBBS_Baseline,pregnancy_survey,ght_3nonpresdrugs,Have you ever used any non-prescription drugs during/3 mnths before pregnancy,categorical,[1 No] [2 Yes] [3 Do not wish to answer] [4 Don't know] [5 NT],medications,593,593
BiBBS_Baseline.pregnancy_survey.phq_present,BiBBS_Baseline.pregnancy_survey,BiBBS_Baseline,pregnancy_survey,phq_present,Whether PHQ questions present: All version,categorical,[0 No] [1 Yes],administration,2564,2378
BiBBS_Baseline.pregnancy_survey.phq_total,BiBBS_Baseline.pregnancy_survey,BiBBS_Baseline,pregnancy_survey,phq_total,PHQ8 total score,integer,,wellbeing,2386,2223
BiBBS_Baseline.pregnancy_survey.phq_category,BiBBS_Baseline.pregnancy_survey,BiBBS_Baseline,pregnancy_survey,phq_category,PHQ8 category,categorical,[1 None] [2 Mild] [3 Moderate] [4 Moderately severe] [5 Severe],wellbeing,2386,2223
BiBBS_Baseline.pregnancy_survey.phq_q1,BiBBS_Baseline.pregnancy_survey,BiBBS_Baseline,pregnancy_survey,phq_q1,Little interest or pleasure in doing things,categorical,[1 Not at all] [2 Several days] [3 More than half the days] [4 Nearly every day] [5 Do not wish to answer],wellbeing,2546,2362
