variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_Geographic.bib_geog_built_env_indoor_qual.property_id,BiB_Geographic.bib_geog_built_env_indoor_qual,BiB_Geographic,bib_geog_built_env_indoor_qual,property_id,Unique ID of property (BiB generated),text,,,32486,32486
BiB_Geographic.bib_geog_built_env_indoor_qual.iq_2021_inspection_date,BiB_Geographic.bib_geog_built_env_indoor_qual,BiB_Geographic,bib_geog_built_env_indoor_qual,iq_2021_inspection_date,The date that inspection was actually carried out by energy assessor,date,,environmental_exposure,21672,21672
BiB_Geographic.bib_geog_built_env_indoor_qual.iq_2021_construction_age_band,BiB_Geographic.bib_geog_built_env_indoor_qual,BiB_Geographic,bib_geog_built_env_indoor_qual,iq_2021_construction_age_band,Age band when building part constructed,text,,environmental_exposure,21607,21607
BiB_Geographic.bib_geog_built_env_indoor_qual.iq_2021_built_form,BiB_Geographic.bib_geog_built_env_indoor_qual,BiB_Geographic,bib_geog_built_env_indoor_qual,iq_2021_built_form,The building type of address,text,,environmental_exposure,21672,21672
BiB_Geographic.bib_geog_built_env_indoor_qual.iq_2021_property_type,BiB_Geographic.bib_geog_built_env_indoor_qual,BiB_Geographic,bib_geog_built_env_indoor_qual,iq_2021_property_type,The property type of address,text,,environmental_exposure,21672,21672
BiB_Geographic.bib_geog_built_env_indoor_qual.iq_2021_floor_level,BiB_Geographic.bib_geog_built_env_indoor_qual,BiB_Geographic,bib_geog_built_env_indoor_qual,iq_2021_floor_level,Floor level relative to lowest level of property \(0 for ground floor\),text,,environmental_exposure,20360,20360
BiB_Geographic.bib_geog_built_env_indoor_qual.iq_2021_flat_storey_count,BiB_Geographic.bib_geog_built_env_indoor_qual,BiB_Geographic,bib_geog_built_env_indoor_qual,iq_2021_flat_storey_count,The number of storeys in apartment block. ,integer,,environmental_exposure,455,455
BiB_Geographic.bib_geog_built_env_indoor_qual.iq_2021_flat_top_storey,BiB_Geographic.bib_geog_built_env_indoor_qual,BiB_Geographic,bib_geog_built_env_indoor_qual,iq_2021_flat_top_storey,Whether flat is on top storey. Measure availabe for flats only,text,,environmental_exposure,1854,1854
BiB_Geographic.bib_geog_built_env_indoor_qual.iq_2021_total_floor_area,BiB_Geographic.bib_geog_built_env_indoor_qual,BiB_Geographic,bib_geog_built_env_indoor_qual,iq_2021_total_floor_area,Total m2 of all enclosed spaces measured to internal face of external walls,float,,environmental_exposure,21672,21672
BiB_Geographic.bib_geog_built_env_indoor_qual.iq_2021_floor_height,BiB_Geographic.bib_geog_built_env_indoor_qual,BiB_Geographic,bib_geog_built_env_indoor_qual,iq_2021_floor_height,Mean height of storey in metres. ,float,,environmental_exposure,7809,7809
