variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_Metabolomics.metnmr_gu_father_qc.BiBPersonID,BiB_Metabolomics.metnmr_gu_father_qc,BiB_Metabolomics,metnmr_gu_father_qc,BiBPersonID,BiB Person Identifier,text,,,200,200
BiB_Metabolomics.metnmr_gu_father_qc.Barcode,BiB_Metabolomics.metnmr_gu_father_qc,BiB_Metabolomics,metnmr_gu_father_qc,Barcode,Sample barcode,text,,,200,200
BiB_Metabolomics.metnmr_gu_father_qc.ParticipantType,BiB_Metabolomics.metnmr_gu_father_qc,BiB_Metabolomics,metnmr_gu_father_qc,ParticipantType,Participant type,text,,,200,200
BiB_Metabolomics.metnmr_gu_father_qc.AgeYearsAtCollection,BiB_Metabolomics.metnmr_gu_father_qc,BiB_Metabolomics,metnmr_gu_father_qc,AgeYearsAtCollection,Age (years) at sample collection,integer,,,200,200
BiB_Metabolomics.metnmr_gu_father_qc.EDTA_plasma,BiB_Metabolomics.metnmr_gu_father_qc,BiB_Metabolomics,metnmr_gu_father_qc,EDTA_plasma,Detected EDTA anticoagulant.,integer,,,200,200
BiB_Metabolomics.metnmr_gu_father_qc.Citrate_plasma,BiB_Metabolomics.metnmr_gu_father_qc,BiB_Metabolomics,metnmr_gu_father_qc,Citrate_plasma,A non-physiological citrate concentration.,integer,,,200,200
BiB_Metabolomics.metnmr_gu_father_qc.Low_ethanol,BiB_Metabolomics.metnmr_gu_father_qc,BiB_Metabolomics,metnmr_gu_father_qc,Low_ethanol,Low ethanol,integer,,,200,200
BiB_Metabolomics.metnmr_gu_father_qc.Medium_ethanol,BiB_Metabolomics.metnmr_gu_father_qc,BiB_Metabolomics,metnmr_gu_father_qc,Medium_ethanol,Medium ethanol,integer,,,200,200
BiB_Metabolomics.metnmr_gu_father_qc.High_ethanol,BiB_Metabolomics.metnmr_gu_father_qc,BiB_Metabolomics,metnmr_gu_father_qc,High_ethanol,High ethanol,integer,,,200,200
BiB_Metabolomics.metnmr_gu_father_qc.Isopropyl_alcohol,BiB_Metabolomics.metnmr_gu_father_qc,BiB_Metabolomics,metnmr_gu_father_qc,Isopropyl_alcohol,Isopropyl alcohol signals detected.,integer,,,200,200
BiB_Metabolomics.metnmr_gu_father_qc.N_methyl_2_pyrrolidone,BiB_Metabolomics.metnmr_gu_father_qc,BiB_Metabolomics,metnmr_gu_father_qc,N_methyl_2_pyrrolidone,A compound that can be used in sample collection processes,integer,,,200,200
BiB_Metabolomics.metnmr_gu_father_qc.Polysaccharides,BiB_Metabolomics.metnmr_gu_father_qc,BiB_Metabolomics,metnmr_gu_father_qc,Polysaccharides,Polysaccharide or some other type of carbohydrate signals detected,integer,,,200,200
