variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_GrowingUp.dxa_scan_c.BiBPersonID,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,BiBPersonID,,text,,,541,541
BiB_GrowingUp.dxa_scan_c.Date,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,Date,Date image was acquired,date,,administration,541,541
BiB_GrowingUp.dxa_scan_c.AgeMonths,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,AgeMonths,Age in months at DXA scan,integer,,age,541,541
BiB_GrowingUp.dxa_scan_c.AgeYears,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,AgeYears,Age in years at DXA scan,integer,,age,541,541
BiB_GrowingUp.dxa_scan_c.ScanYear,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,ScanYear,Calendar year of DXA scan,integer,,administration,541,541
BiB_GrowingUp.dxa_scan_c.ScanMonth,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,ScanMonth,Calendar month of DXA scan,integer,,administration,541,541
BiB_GrowingUp.dxa_scan_c.status,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,status,Current state of this exam,categorical,[0 Not reviewed],administration,541,541
BiB_GrowingUp.dxa_scan_c.height,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,height,Height (cm),float,,anthropometry,541,541
BiB_GrowingUp.dxa_scan_c.weight,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,weight,Weight (kg),float,,anthropometry,541,541
BiB_GrowingUp.dxa_scan_c.scantype,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,scantype,Scan type,categorical,[10 Whole body scan],administration,541,541
BiB_GrowingUp.dxa_scan_c.scanner_id,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,scanner_id,Serial number of scanner,integer,,administration,541,541
BiB_GrowingUp.dxa_scan_c.site,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,site,Site of scan,categorical,[0 AP spine] [3 Total body] [13 Paediatric total body],administration,541,541
BiB_GrowingUp.dxa_scan_c.side,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,side,Side scanned,categorical,[0 NA],administration,541,541
BiB_GrowingUp.dxa_scan_c.acquisition_version,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,acquisition_version,Version of the aquisition techniques when image was aquired,text,,administration,541,541
BiB_GrowingUp.dxa_scan_c.analysis_version,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,analysis_version,Version of analysis techniques,text,,administration,541,541
BiB_GrowingUp.dxa_scan_c.avg_percent_fat,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,avg_percent_fat,Average percent fat for the whole image,float,,anthropometry,541,541
BiB_GrowingUp.dxa_scan_c.avg_tissue_thickness,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,avg_tissue_thickness,Average tissue thickness for the whole image,float,,anthropometry,541,541
BiB_GrowingUp.dxa_scan_c.scan_length,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,scan_length,Length of acquisition field (mm),float,,administration,541,541
BiB_GrowingUp.dxa_scan_c.scan_width,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,scan_width,Width of acquisition field (mm),float,,administration,541,541
BiB_GrowingUp.dxa_scan_c.object_plane,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,object_plane,Y object plan offset (mm),integer,,administration,541,541
BiB_GrowingUp.dxa_scan_c.measured_item_length,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,measured_item_length,Length of item measured,integer,,administration,541,541
BiB_GrowingUp.dxa_scan_c.smart_scanned,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,smart_scanned,Scan acquired using smart scanning,categorical,[0 No] [1 Yes],administration,541,541
BiB_GrowingUp.dxa_scan_c.population,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,population,Reference Population used,categorical,[131 UK],administration,541,541
BiB_GrowingUp.dxa_scan_c.norm_version,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,norm_version,Version of the reference data used,integer,,administration,541,541
BiB_GrowingUp.dxa_scan_c.method,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,method,Method of analysis (composition),categorical,[2 Standard],administration,541,541
BiB_GrowingUp.dxa_scan_c.head_bmd,BiB_GrowingUp.dxa_scan_c,BiB_GrowingUp,dxa_scan_c,head_bmd,Bone mineral density (g/cm2) of head,float,,anthropometry,541,541
