variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_MeDALL.medall_quest.BiBPersonID,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,BiBPersonID,,text,,,2594,2594
BiB_MeDALL.medall_quest.has_medall_quest,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,has_medall_quest,Has medall questionnaire,integer,,administration,2594,2594
BiB_MeDALL.medall_quest.agecm_medqst,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,agecm_medqst,Child age (months): MeDALL Questionnaire,integer,,age,2594,2594
BiB_MeDALL.medall_quest.agecy_medqst,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,agecy_medqst,Child age (years): MeDALL Questionnaire,integer,,age,2594,2594
BiB_MeDALL.medall_quest.has_medqst,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,has_medqst,Has MeDALL questionnaire,categorical,[1 has],administration,2594,2594
BiB_MeDALL.medall_quest.meda01,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda01,Wheeze or whistling in the chest in the past 12 months?,categorical,[1 Yes] [2 No],respiratory_system,2593,2593
BiB_MeDALL.medall_quest.meda02,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda02,How many attacks wheezing in the past 12 months?,categorical,[1 None] [2 1-3] [3 4-12] [4 >12],respiratory_system,545,545
BiB_MeDALL.medall_quest.meda03apr,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda03apr,Wheezing in April,categorical,[1 Yes],respiratory_system,88,88
BiB_MeDALL.medall_quest.meda03aug,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda03aug,Wheezing in August,categorical,[1 Yes],respiratory_system,88,88
BiB_MeDALL.medall_quest.meda03dec,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda03dec,Wheezing in December,categorical,[1 Yes],respiratory_system,349,349
BiB_MeDALL.medall_quest.meda03dn,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda03dn,Don't know when wheezing occurred,integer,,respiratory_system,79,79
BiB_MeDALL.medall_quest.meda03feb,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda03feb,Wheezing in February,categorical,[1 Yes],respiratory_system,267,267
BiB_MeDALL.medall_quest.meda03jan,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda03jan,Wheezing in January,categorical,[1 Yes],respiratory_system,300,300
BiB_MeDALL.medall_quest.meda03jul,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda03jul,Wheezing in July,categorical,[1 Yes],respiratory_system,93,93
BiB_MeDALL.medall_quest.meda03jun,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda03jun,Wheezing in June,categorical,[1 Yes],respiratory_system,80,80
BiB_MeDALL.medall_quest.meda03mar,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda03mar,Wheezing in March,categorical,[1 Yes],respiratory_system,174,174
BiB_MeDALL.medall_quest.meda03may,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda03may,Wheezing in May,categorical,[1 Yes],respiratory_system,80,80
BiB_MeDALL.medall_quest.meda03nov,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda03nov,Wheezing in November,categorical,[1 Yes],respiratory_system,319,319
BiB_MeDALL.medall_quest.meda03oct,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda03oct,Wheezing in October,categorical,[1 Yes],respiratory_system,286,286
BiB_MeDALL.medall_quest.meda03sep,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda03sep,Wheezing in September,categorical,[1 Yes],respiratory_system,164,164
BiB_MeDALL.medall_quest.meda04clpr,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda04clpr,Soap or cleaning products triggered wheezing in the last 12 months,categorical,[1 Yes],allergies,9,9
BiB_MeDALL.medall_quest.meda04dn,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda04dn,Don't know what  triggered wheezing in the last 12 months,categorical,[1 Yes],allergies,70,70
BiB_MeDALL.medall_quest.meda04dust,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda04dust,Dust  triggered wheezing in the last 12 months,categorical,[1 Yes],allergies,30,30
BiB_MeDALL.medall_quest.meda04exc,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda04exc,Exercise triggered wheezing in the last 12 months,categorical,[1 Yes],allergies,23,23
BiB_MeDALL.medall_quest.meda04excit,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda04excit,"Tears, laughter, excitation  triggered wheezing in the last 12 months",categorical,[1 Yes],allergies,8,8
BiB_MeDALL.medall_quest.meda04fddrk,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda04fddrk,Food or drink  triggered wheezing in the last 12 months,categorical,[1 Yes],allergies,20,20
BiB_MeDALL.medall_quest.meda04gas,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda04gas,"Gas, fumes  triggered wheezing in the last 12 months",categorical,[1 Yes],allergies,2,2
BiB_MeDALL.medall_quest.meda04oth,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda04oth,Other factor  triggered wheezing in the last 12 months - specified,text,,allergies,2594,2594
BiB_MeDALL.medall_quest.meda04pets,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda04pets,Pets triggered wheezing in the last 12 months,categorical,[1 Yes],allergies,12,12
BiB_MeDALL.medall_quest.meda04resinf,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda04resinf,Respiratory infection triggered wheezing in the last 12 months,categorical,[1 Yes],allergies,282,282
BiB_MeDALL.medall_quest.meda04strod,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda04strod,Strong odours triggered wheezing in the last 12 months,categorical,[1 Yes],allergies,7,7
BiB_MeDALL.medall_quest.meda04strss,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda04strss,Stress triggered wheezing in the last 12 months,categorical,[1 Yes],allergies,5,5
BiB_MeDALL.medall_quest.meda04tobsmk,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda04tobsmk,Tobacco smoke triggered wheezing in the last 12 months,categorical,[1 Yes],allergies,8,8
BiB_MeDALL.medall_quest.meda04wolcl,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda04wolcl,Wool clothes triggered wheezing in the last 12 months,categorical,[1 Yes],allergies,1,1
BiB_MeDALL.medall_quest.meda04wthch,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda04wthch,Weather change triggered wheezing in the last 12 months,categorical,[1 Yes],allergies,383,383
BiB_MeDALL.medall_quest.meda05,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda05,Child ever wheezed,categorical,[1 Yes] [2 No],respiratory_system,2592,2592
BiB_MeDALL.medall_quest.meda05dn,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda05dn,Don't know age started wheezing,integer,,respiratory_system,16,16
BiB_MeDALL.medall_quest.meda05mn,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda05mn,Age if ever wheezed in months,integer,,respiratory_system,668,668
BiB_MeDALL.medall_quest.meda05yr,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda05yr,Age in ever wheezed in months,integer,,respiratory_system,667,667
BiB_MeDALL.medall_quest.meda06,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda06,Child had breathing difficulties in the past 12 months,categorical,[1 Yes] [2 No],respiratory_system,2592,2592
BiB_MeDALL.medall_quest.meda07,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda07,Number of times child required urgent attention in past 12 months,integer,,respiratory_system,235,235
BiB_MeDALL.medall_quest.meda08,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda08,Number of episodes of breathfulness child has had in past 12 months,categorical,[1 None] [2 1-3] [3 4-12] [4 >12],respiratory_system,235,235
BiB_MeDALL.medall_quest.meda09,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda09,Dry cough at night in past 12 months,categorical,[1 Yes] [2 No],respiratory_system,2592,2592
BiB_MeDALL.medall_quest.meda10,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda10,Ever had asthma,categorical,[1 Yes] [2 No] [3 Don't know],respiratory_system,2592,2592
BiB_MeDALL.medall_quest.meda11,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda11,Ever doctor diagnosed asthma,categorical,[1 Yes] [2 No],respiratory_system,2592,2592
BiB_MeDALL.medall_quest.meda12,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda12,Child taken any medicines for asthma in past 12 months,categorical,[1 Yes] [2 No],respiratory_system,2592,2592
BiB_MeDALL.medall_quest.meda12a,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda12a,Which medicines were taken?,text,,medications,2594,2594
BiB_MeDALL.medall_quest.meda13,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda13,How often has childs sleep been disturbed by wheezing in past 12 months,categorical,[1 Never] [2 Less than 1 night per week] [3 One or more nights per week],respiratory_system,549,549
BiB_MeDALL.medall_quest.meda14,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda14,How often did wheezing interfere with daily activities in past 12 months,categorical,[1 Not at all] [2 A little] [3 A moderate amount] [4 A lot],respiratory_system,549,549
BiB_MeDALL.medall_quest.meda15,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda15,Has speech limited due to wheezing in past 12 months,categorical,[1 Yes] [2 No],respiratory_system,549,549
BiB_MeDALL.medall_quest.meda16,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda16,Has chest sounded wheezy doing exercise,categorical,[1 Yes] [2 No],respiratory_system,549,549
BiB_MeDALL.medall_quest.meda17,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda17,How often has chest sounded wheezy during exercise,categorical,[1 Never] [2 Hardly ever] [3 Less than half the time] [4 More than half the time] [5 Always or almost always] [6 Does not exercise],respiratory_system,2592,2592
BiB_MeDALL.medall_quest.meda18a,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda18a,Child ever been giver inhaled steroids,categorical,[1 Yes] [2 No],medications,2592,2592
BiB_MeDALL.medall_quest.meda18bdn,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda18bdn,Don't know age when  first received inhaled steroids,integer,,medications,8,8
BiB_MeDALL.medall_quest.meda18bmn,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda18bmn,Age in months when first received inhaled steroids,integer,,medications,231,231
BiB_MeDALL.medall_quest.meda18byr,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda18byr,Age in years when first received inhaled steroids,integer,,medications,231,231
BiB_MeDALL.medall_quest.meda18c,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda18c,How long childen given inhaled steroids (weeks),integer,,medications,200,200
BiB_MeDALL.medall_quest.meda18cdn,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda18cdn,Don't how long child had inhaled steroids,integer,,medications,39,39
BiB_MeDALL.medall_quest.meda19,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda19,Child had oral steroids in past 12 months,categorical,[1 Yes] [2 No],medications,2592,2592
BiB_MeDALL.medall_quest.meda4polln,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,meda4polln,Past 12 months trigger pollen,categorical,[1 Yes],allergies,25,25
BiB_MeDALL.medall_quest.medallstudyid,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,medallstudyid,MeDALL study ID,text,,administration,2594,2594
BiB_MeDALL.medall_quest.medb01,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,medb01,Problems with sneezing when no cold,categorical,[1 Yes] [2 No],allergies,2594,2594
BiB_MeDALL.medall_quest.medb02bln,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,medb02bln,Symptoms of blocked nose in the last 12 months,categorical,[1 Yes] [2 No],allergies,439,439
BiB_MeDALL.medall_quest.medb02run,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,medb02run,Symptoms of runny nose in the last 12 months,categorical,[1 Yes] [2 No],allergies,439,439
BiB_MeDALL.medall_quest.medb02snz,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,medb02snz,Symtoms of sneezing in last 12 months,categorical,[1 Yes] [2 No],allergies,439,439
BiB_MeDALL.medall_quest.medb03,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,medb03,Has this nose problem been accompanied by itchy-watery eyes,categorical,[1 Yes] [2 No],allergies,437,437
BiB_MeDALL.medall_quest.medb04apr,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,medb04apr,Nose problem in April,categorical,[1 Yes],allergies,171,171
BiB_MeDALL.medall_quest.medb04aug,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,medb04aug,Nose problem in August,categorical,[1 Yes],allergies,207,207
BiB_MeDALL.medall_quest.medb04dec,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,medb04dec,Nose problem in December,categorical,[1 Yes],allergies,221,221
BiB_MeDALL.medall_quest.medb04dn,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,medb04dn,Nose problem - don't know month,categorical,[1 Yes],allergies,67,67
BiB_MeDALL.medall_quest.medb04feb,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,medb04feb,Nose problem in February,categorical,[1 Yes],allergies,214,214
BiB_MeDALL.medall_quest.medb04jan,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,medb04jan,Nose problem in January,categorical,[1 Yes],allergies,223,223
BiB_MeDALL.medall_quest.medb04jul,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,medb04jul,Nose problem in July,categorical,[1 Yes],allergies,208,208
BiB_MeDALL.medall_quest.medb04jun,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,medb04jun,Nose problem in June,categorical,[1 Yes],allergies,211,211
BiB_MeDALL.medall_quest.medb04mar,BiB_MeDALL.medall_quest,BiB_MeDALL,medall_quest,medb04mar,Nose problem in March,categorical,[1 Yes],allergies,199,199
