project,table,variable
BiB4All_Geographic,bib4all_geog_food_environment,property_id
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_all_count_e_4_0_001
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_all_count_e_4_0_003
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_all_count_e_4_0_005
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_all_count_e_4_0_007
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_all_count_e_4_0_01
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_all_count_f_2_300
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_all_count_f_2500
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_all_count_f_2_1000
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_all_count_f_2_1500
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_all_count_f_2_2000
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_all_distance_f_2_mean
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_all_closest_d_2
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_ff_wide_count_e_4_0_001
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_ff_wide_count_e_4_0_003
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_ff_wide_count_e_4_0_005
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_ff_wide_count_e_4_0_007
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_ff_wide_count_e_4_0_01
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_ff_wide_count_f_2_300
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_ff_wide_count_f_2500
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_ff_wide_count_f_2_1000
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_ff_wide_count_f_2_1500
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_ff_wide_count_f_2_2000
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_ff_wide_dist_f_2_mean
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_ff_wide_closest_d_2
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_ff_nrw_count_e_4_0_001
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_ff_nrw_count_e_4_0_003
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_ff_nrw_count_e_4_0_005
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_ff_nrw_count_e_4_0_007
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_ff_nrw_count_e_4_0_01
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_ff_nrw_count_f_2_300
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_ff_nrw_count_f_2500
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_ff_nrw_count_f_2_1000
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_ff_nrw_count_f_2_1500
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_ff_nrw_count_f_2_2000
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_ff_nrw_distance_f_2_mean
BiB4All_Geographic,bib4all_geog_food_environment,fe_2021_ff_nrw_closest_d_2
