variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_PrimarySchoolYears.child_info.PSYChildID,BiB_PrimarySchoolYears.child_info,BiB_PrimarySchoolYears,child_info,PSYChildID,,text,,,18149,18149
BiB_PrimarySchoolYears.child_info.BiBPersonID,BiB_PrimarySchoolYears.child_info,BiB_PrimarySchoolYears,child_info,BiBPersonID,,text,,administration,18149,18149
BiB_PrimarySchoolYears.child_info.PSYSchoolID,BiB_PrimarySchoolYears.child_info,BiB_PrimarySchoolYears,child_info,PSYSchoolID,Primary School Years: School pseudonym,integer,,administration,18149,18149
BiB_PrimarySchoolYears.child_info.PSYClassID,BiB_PrimarySchoolYears.child_info,BiB_PrimarySchoolYears,child_info,PSYClassID,Primary School Years: Class pseudonym,integer,,administration,18149,18149
BiB_PrimarySchoolYears.child_info.YearOfBirth,BiB_PrimarySchoolYears.child_info,BiB_PrimarySchoolYears,child_info,YearOfBirth,PSY child year of birth,integer,,age,18149,18149
BiB_PrimarySchoolYears.child_info.AcadTermBirth,BiB_PrimarySchoolYears.child_info,BiB_PrimarySchoolYears,child_info,AcadTermBirth,1.000000,categorical,[1 Autumn] [2 Spring] [3 Summer],administration,18149,18149
BiB_PrimarySchoolYears.child_info.MonthOfBirth,BiB_PrimarySchoolYears.child_info,BiB_PrimarySchoolYears,child_info,MonthOfBirth,PSY child month of birth,integer,,age,18149,18149
BiB_PrimarySchoolYears.child_info.Gender,BiB_PrimarySchoolYears.child_info,BiB_PrimarySchoolYears,child_info,Gender,PSY child gender,categorical,[1 Female] [2 Male],gender,18149,18149
BiB_PrimarySchoolYears.child_info.ethnicity_text,BiB_PrimarySchoolYears.child_info,BiB_PrimarySchoolYears,child_info,ethnicity_text,PSY child ethnicity: original text value,text,,ethnic_group,18149,18149
BiB_PrimarySchoolYears.child_info.ethnicity_5grp,BiB_PrimarySchoolYears.child_info,BiB_PrimarySchoolYears,child_info,ethnicity_5grp,PSY child ethnicity: coded to 5 groups,categorical,[1 white] [2 asian or asian british] [3 black or black british] [4 mixed or multiple groups] [5 other ethnic group] [6 unknown],ethnic_group,18149,18149
BiB_PrimarySchoolYears.child_info.ethnicity_census,BiB_PrimarySchoolYears.child_info,BiB_PrimarySchoolYears,child_info,ethnicity_census,PSY child ethnicity: coded to census groups,categorical,[1 white : british] [2 white : gypsy or irish traveller] [3 white : irish] [4 white : other] [5 asian or asian british : pakistani] [6 asian or asian british : bangladeshi] [7 asian or asian british : indian] [8 asian or asian british : chinese] [9 asian or asian british : other asian] [10 black or black british : african] [11 black or black british : caribbean] [12 black or black british : other black] [13 mixed : white and asian] [14 mixed : white and black african] [15 mixed : white and black caribbean] [16 mixed : other mixed] [17 other : arab] [18 other : any other ethnic group] [19 unknown],ethnic_group,18149,18149
