variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_Congenital_Anomalies.conganom_yhcar.BiBPersonID,BiB_Congenital_Anomalies.conganom_yhcar,BiB_Congenital_Anomalies,conganom_yhcar,BiBPersonID,,text,,,1201,510
BiB_Congenital_Anomalies.conganom_yhcar.has_conganom_yhcar,BiB_Congenital_Anomalies.conganom_yhcar,BiB_Congenital_Anomalies,conganom_yhcar,has_conganom_yhcar,Has yorkshire and humber congenital anomalies register,integer,,congenital_and_malformations,1201,510
BiB_Congenital_Anomalies.conganom_yhcar.agecm_yhcarl,BiB_Congenital_Anomalies.conganom_yhcar,BiB_Congenital_Anomalies,conganom_yhcar,agecm_yhcarl,Child age (months): Yorkshire and Humber Congenital Anomalies Register,integer,,age,1201,510
BiB_Congenital_Anomalies.conganom_yhcar.agecy_yhcarl,BiB_Congenital_Anomalies.conganom_yhcar,BiB_Congenital_Anomalies,conganom_yhcar,agecy_yhcarl,Child age (years): Yorkshire and Humber Congenital Anomalies Register,integer,,age,1201,510
BiB_Congenital_Anomalies.conganom_yhcar.has_yhcarl,BiB_Congenital_Anomalies.conganom_yhcar,BiB_Congenital_Anomalies,conganom_yhcar,has_yhcarl,Has: Yorkshire and Humber Congenital Anomalies Register,categorical,[1 has],congenital_and_malformations,1201,510
BiB_Congenital_Anomalies.conganom_yhcar.yhcarlAntenatallyDetected,BiB_Congenital_Anomalies.conganom_yhcar,BiB_Congenital_Anomalies,conganom_yhcar,yhcarlAntenatallyDetected,Whether notification of anomaly was from an antenatal report.,categorical,[1 yes],congenital_and_malformations,106,52
BiB_Congenital_Anomalies.conganom_yhcar.yhcarlAStatus,BiB_Congenital_Anomalies.conganom_yhcar,BiB_Congenital_Anomalies,conganom_yhcar,yhcarlAStatus,Status of congenital anomaly notification: indicates certainty of diagnosis.,categorical,[1 Corrected] [2 Definitely present] [3 Not known] [4 Probably present] [5 Resolved] [6 Suspected],congenital_and_malformations,1201,510
BiB_Congenital_Anomalies.conganom_yhcar.yhcarlBasis,BiB_Congenital_Anomalies.conganom_yhcar,BiB_Congenital_Anomalies,conganom_yhcar,yhcarlBasis,Basis of congenital anomaly notification.,categorical,[1 AFP] [2 Biochemistry] [3 Clinical examination] [4 Haemotology] [5 Karyotype] [6 Neonatal screening] [7 Not known] [8 Other] [9 Post-mortem] [10 Surgery] [11 Ultrasound] [12 X-ray],congenital_and_malformations,1201,510
BiB_Congenital_Anomalies.conganom_yhcar.yhcarlBasisDetails,BiB_Congenital_Anomalies.conganom_yhcar,BiB_Congenital_Anomalies,conganom_yhcar,yhcarlBasisDetails,Further details of basis for congenital anomaly notification.,text,,congenital_and_malformations,1201,510
BiB_Congenital_Anomalies.conganom_yhcar.yhcarlConfirmedPostnatally,BiB_Congenital_Anomalies.conganom_yhcar,BiB_Congenital_Anomalies,conganom_yhcar,yhcarlConfirmedPostnatally,Whether notification of (present) congenital anomaly was from a postnatal report,categorical,[1 yes],congenital_and_malformations,1137,500
BiB_Congenital_Anomalies.conganom_yhcar.yhcarlGeneticAnomaly,BiB_Congenital_Anomalies.conganom_yhcar,BiB_Congenital_Anomalies,conganom_yhcar,yhcarlGeneticAnomaly,Genetic status of anomaly.,categorical,[1 Autosomal dominant] [2 Autosomal recessive] [3 Chromosomal] [4 Not genetic] [5 Not known] [6 X-linked],congenital_and_malformations,1188,508
BiB_Congenital_Anomalies.conganom_yhcar.yhcarlICD10Code,BiB_Congenital_Anomalies.conganom_yhcar,BiB_Congenital_Anomalies,conganom_yhcar,yhcarlICD10Code,ICD10 code for congenital anomaly notification.,text,,congenital_and_malformations,1201,510
