variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_LifeCycle.chemicals_ath_trimester_rep.BiBPersonID,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,BiBPersonID,Unique identifer for the child,text,,administration,14072,13858
BiB_LifeCycle.chemicals_ath_trimester_rep.age_trimester,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,age_trimester,Age of the child in trimesters,integer,,age,14072,13858
BiB_LifeCycle.chemicals_ath_trimester_rep.m_mep_raw_t,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,m_mep_raw_t,Maternal urine MEP  trimester levels,float,,environmental_exposure,211,211
BiB_LifeCycle.chemicals_ath_trimester_rep.m_mep_lod_t,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,m_mep_lod_t,Limit of detection of maternal urine MEP in  trimester,float,,environmental_exposure,211,211
BiB_LifeCycle.chemicals_ath_trimester_rep.m_mibp_raw_t,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,m_mibp_raw_t,Maternal urine MiBP  trimester levels,float,,environmental_exposure,211,211
BiB_LifeCycle.chemicals_ath_trimester_rep.m_mibp_lod_t,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,m_mibp_lod_t,Limit of detection of maternal urine MiBP in  trimester,float,,environmental_exposure,211,211
BiB_LifeCycle.chemicals_ath_trimester_rep.m_mnbp_raw_t,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,m_mnbp_raw_t,Maternal urine MnBP  trimester levels,float,,environmental_exposure,211,211
BiB_LifeCycle.chemicals_ath_trimester_rep.m_mnbp_lod_t,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,m_mnbp_lod_t,Limit of detection of maternal urine MnBP in  trimester,float,,environmental_exposure,211,211
BiB_LifeCycle.chemicals_ath_trimester_rep.m_mbzp_raw_t,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,m_mbzp_raw_t,Maternal urine MBzP  trimester levels,float,,environmental_exposure,210,210
BiB_LifeCycle.chemicals_ath_trimester_rep.m_mbzp_lod_t,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,m_mbzp_lod_t,Limit of detection of maternal urine MBzP in  trimester,float,,environmental_exposure,210,210
BiB_LifeCycle.chemicals_ath_trimester_rep.m_mehp_raw_t,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,m_mehp_raw_t,Maternal urine MEHP  trimester levels,float,,environmental_exposure,208,208
BiB_LifeCycle.chemicals_ath_trimester_rep.m_mehp_lod_t,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,m_mehp_lod_t,Limit of detection of maternal urine MEHP in  trimester,float,,environmental_exposure,208,208
BiB_LifeCycle.chemicals_ath_trimester_rep.m_mehhp_raw_t,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,m_mehhp_raw_t,Maternal urine MEHHP  trimester levels,float,,environmental_exposure,211,211
BiB_LifeCycle.chemicals_ath_trimester_rep.m_mehhp_lod_t,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,m_mehhp_lod_t,Limit of detection of maternal urine MEHHP in  trimester,float,,environmental_exposure,211,211
BiB_LifeCycle.chemicals_ath_trimester_rep.m_meohp_raw_t,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,m_meohp_raw_t,Maternal urine MEOHP  trimester levels,float,,environmental_exposure,211,211
BiB_LifeCycle.chemicals_ath_trimester_rep.m_meohp_lod_t,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,m_meohp_lod_t,Limit of detection of maternal urine MEOHP in  trimester,float,,environmental_exposure,211,211
BiB_LifeCycle.chemicals_ath_trimester_rep.m_mecpp_raw_t,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,m_mecpp_raw_t,Maternal urine MECPP  trimester levels,float,,environmental_exposure,211,211
BiB_LifeCycle.chemicals_ath_trimester_rep.m_mecpp_lod_t,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,m_mecpp_lod_t,Limit of detection of maternal urine MECPP in  trimester,float,,environmental_exposure,211,211
BiB_LifeCycle.chemicals_ath_trimester_rep.m_ohminp_raw_t,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,m_ohminp_raw_t,Maternal urine oh_MiNP  trimester levels,float,,environmental_exposure,211,211
BiB_LifeCycle.chemicals_ath_trimester_rep.m_ohminp_lod_t,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,m_ohminp_lod_t,Limit of detection of maternal urine oh_MiNP in  trimester,float,,environmental_exposure,211,211
BiB_LifeCycle.chemicals_ath_trimester_rep.m_oxominp_raw_t,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,m_oxominp_raw_t,Maternal urine oxo_MiNP  trimester levels,float,,environmental_exposure,211,211
BiB_LifeCycle.chemicals_ath_trimester_rep.m_oxominp_lod_t,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,m_oxominp_lod_t,Limit of detection of maternal urine oxo_MiNP in  trimester,float,,environmental_exposure,211,211
BiB_LifeCycle.chemicals_ath_trimester_rep.m_bpa_raw_t,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,m_bpa_raw_t,Maternal urine BPA  trimester levels,float,,environmental_exposure,210,210
BiB_LifeCycle.chemicals_ath_trimester_rep.m_bpa_lod_t,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,m_bpa_lod_t,Limit of detection of maternal urine BPA in  trimester,float,,environmental_exposure,210,210
BiB_LifeCycle.chemicals_ath_trimester_rep.m_mepa_raw_t,BiB_LifeCycle.chemicals_ath_trimester_rep,BiB_LifeCycle,chemicals_ath_trimester_rep,m_mepa_raw_t,Maternal urine MEPA  trimester levels,float,,environmental_exposure,209,209
