variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_LifeCycle.outcome_yearly_rep.BiBPersonID,BiB_LifeCycle.outcome_yearly_rep,BiB_LifeCycle,outcome_yearly_rep,BiBPersonID,Unique identifer for the child,text,,administration,167794,13858
BiB_LifeCycle.outcome_yearly_rep.age_years,BiB_LifeCycle.outcome_yearly_rep,BiB_LifeCycle,outcome_yearly_rep,age_years,Age of child in years,integer,,,167794,13858
BiB_LifeCycle.outcome_yearly_rep.whe_,BiB_LifeCycle.outcome_yearly_rep,BiB_LifeCycle,outcome_yearly_rep,whe_,wheezing,categorical,[0 no] [1 yes],respiratory_system,163292,13452
BiB_LifeCycle.outcome_yearly_rep.asthma_,BiB_LifeCycle.outcome_yearly_rep,BiB_LifeCycle,outcome_yearly_rep,asthma_,asthma diagnosis,categorical,[0 no] [1 yes],respiratory_system,163292,13452
BiB_LifeCycle.outcome_yearly_rep.asthma_med_,BiB_LifeCycle.outcome_yearly_rep,BiB_LifeCycle,outcome_yearly_rep,asthma_med_,asthma medication use,categorical,[0 no] [1 yes],medications,2592,2592
BiB_LifeCycle.outcome_yearly_rep.URTI_,BiB_LifeCycle.outcome_yearly_rep,BiB_LifeCycle,outcome_yearly_rep,URTI_,"upper respiratory tract infection (ear infection, throat infection, laryngitis, croup, whooping cough or equivalent)",categorical,[0 no] [1 yes],infections,7767,7406
BiB_LifeCycle.outcome_yearly_rep.LRTI_,BiB_LifeCycle.outcome_yearly_rep,BiB_LifeCycle,outcome_yearly_rep,LRTI_,"lower respiratory tract infection (bronchiolitis, bronchitis, pneumonia, chest infection, or equivalent)",categorical,[0 no] [1 yes],infections,7731,7406
BiB_LifeCycle.outcome_yearly_rep.food_all_,BiB_LifeCycle.outcome_yearly_rep,BiB_LifeCycle,outcome_yearly_rep,food_all_,food allergy,categorical,[0 no] [1 yes],allergies,41,41
BiB_LifeCycle.outcome_yearly_rep.inh_all_,BiB_LifeCycle.outcome_yearly_rep,BiB_LifeCycle,outcome_yearly_rep,inh_all_,inhalant allergy,categorical,[0 no] [1 yes],allergies,2593,2593
BiB_LifeCycle.outcome_yearly_rep.all_,BiB_LifeCycle.outcome_yearly_rep,BiB_LifeCycle,outcome_yearly_rep,all_,"allergy, type of allergen unspecified",categorical,[0 no] [1 yes],allergies,41,41
BiB_LifeCycle.outcome_yearly_rep.inh_all_sens_SPT_,BiB_LifeCycle.outcome_yearly_rep,BiB_LifeCycle,outcome_yearly_rep,inh_all_sens_SPT_,"inhalant allergic sensitization, measured by skin prick test",categorical,[0 no] [1 yes],allergies,2269,2269
BiB_LifeCycle.outcome_yearly_rep.eczema_,BiB_LifeCycle.outcome_yearly_rep,BiB_LifeCycle,outcome_yearly_rep,eczema_,eczema,integer,,skin_diseases_dermatology,163292,13452
BiB_LifeCycle.outcome_yearly_rep.rash_,BiB_LifeCycle.outcome_yearly_rep,BiB_LifeCycle,outcome_yearly_rep,rash_,itchy rash,integer,,skin_diseases_dermatology,2592,2592
BiB_LifeCycle.outcome_yearly_rep.rash_loc_,BiB_LifeCycle.outcome_yearly_rep,BiB_LifeCycle,outcome_yearly_rep,rash_loc_,location of itchy rash typical for eczema,integer,,skin_diseases_dermatology,422,422
BiB_LifeCycle.outcome_yearly_rep.int_raw_,BiB_LifeCycle.outcome_yearly_rep,BiB_LifeCycle,outcome_yearly_rep,int_raw_,"internalizing problems, total raw score",integer,,mental_disorders,13886,7978
BiB_LifeCycle.outcome_yearly_rep.int_age_,BiB_LifeCycle.outcome_yearly_rep,BiB_LifeCycle,outcome_yearly_rep,int_age_,exact age of the child (in years) when internalizing problems were recorded,integer,,mental_disorders,13886,7978
BiB_LifeCycle.outcome_yearly_rep.int_instr_,BiB_LifeCycle.outcome_yearly_rep,BiB_LifeCycle,outcome_yearly_rep,int_instr_,Cohort-specific instrument used to measure the internalizing problems,categorical,[8 BPM] [13 CBCL] [34 ITSEA] [47 SDQ] [56 TRF] [61 YSR],mental_disorders,13886,7978
BiB_LifeCycle.outcome_yearly_rep.int_eval_,BiB_LifeCycle.outcome_yearly_rep,BiB_LifeCycle,outcome_yearly_rep,int_eval_,who the test for measuring internalizing problems was administered/answered by,categorical,[1 teacher] [2 parent] [3 examiner] [4 computerized] [5 self-reported] [6 other],mental_disorders,13886,7978
BiB_LifeCycle.outcome_yearly_rep.int_pro_,BiB_LifeCycle.outcome_yearly_rep,BiB_LifeCycle,outcome_yearly_rep,int_pro_,total internalizing problems score after prorating internalizing problems total raw score,float,,mental_disorders,13837,7968
