variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_MeDALL.medall_skinprick.BiBPersonID,BiB_MeDALL.medall_skinprick,BiB_MeDALL,medall_skinprick,BiBPersonID,,text,,,2269,2269
BiB_MeDALL.medall_skinprick.has_medall_skinprick,BiB_MeDALL.medall_skinprick,BiB_MeDALL,medall_skinprick,has_medall_skinprick,Has medall skin prick,integer,,administration,2269,2269
BiB_MeDALL.medall_skinprick.agecm_medskp,BiB_MeDALL.medall_skinprick,BiB_MeDALL,medall_skinprick,agecm_medskp,Child age (months): MeDALL skin prick,integer,,age,2269,2269
BiB_MeDALL.medall_skinprick.agecy_medskp,BiB_MeDALL.medall_skinprick,BiB_MeDALL,medall_skinprick,agecy_medskp,Child age (years): MeDALL skin prick,integer,,age,2269,2269
BiB_MeDALL.medall_skinprick.has_medskp,BiB_MeDALL.medall_skinprick,BiB_MeDALL,medall_skinprick,has_medskp,Has MeDALL skin prick test,categorical,[1 has],administration,2269,2269
BiB_MeDALL.medall_skinprick.medspassessor,BiB_MeDALL.medall_skinprick,BiB_MeDALL,medall_skinprick,medspassessor,MeDALL skin prick assessor,categorical,[1 Assessor01] [2 Assessor02] [3 Assessor03] [4 Assessor04] [5 Assessor05] [6 Assessor06] [7 Assessor07] [8 Assessor08] [9 Assessor09] [10 Assessor10] [11 Assessor11] [12 Assessor12] [13 Assessor13] [14 Assessor14] [15 Unkown],administration,2269,2269
BiB_MeDALL.medall_skinprick.medspatopy2mm,BiB_MeDALL.medall_skinprick,BiB_MeDALL,medall_skinprick,medspatopy2mm,MeDALL skin prick atopy indicator: at least one weal >=2mm,integer,,allergies,2253,2253
BiB_MeDALL.medall_skinprick.medspatopy3mm,BiB_MeDALL.medall_skinprick,BiB_MeDALL,medall_skinprick,medspatopy3mm,MeDALL skin prick atopy indicator: at least one weal >=3mm,integer,,allergies,2253,2253
BiB_MeDALL.medall_skinprick.medspbadnegcont,BiB_MeDALL.medall_skinprick,BiB_MeDALL,medall_skinprick,medspbadnegcont,MeDALL skin prick BAD NEGATIVE CONTROL >=1mm,integer,,administration,2269,2269
BiB_MeDALL.medall_skinprick.medspbadposcont,BiB_MeDALL.medall_skinprick,BiB_MeDALL,medall_skinprick,medspbadposcont,MeDALL skin prick BAD POSITIVE CONTROL <=0mm,integer,,administration,2269,2269
BiB_MeDALL.medall_skinprick.medspcat,BiB_MeDALL.medall_skinprick,BiB_MeDALL,medall_skinprick,medspcat,MeDALL skin prick cat weal mean diameter C,float,,allergies,2253,2253
BiB_MeDALL.medall_skinprick.medspdblcode,BiB_MeDALL.medall_skinprick,BiB_MeDALL,medall_skinprick,medspdblcode,MeDALL skin prick has been double coded,categorical,[1 no] [2 yes],allergies,2269,2269
BiB_MeDALL.medall_skinprick.medspdog,BiB_MeDALL.medall_skinprick,BiB_MeDALL,medall_skinprick,medspdog,MeDALL skin prick dog weal mean diameter D,float,,allergies,2253,2253
BiB_MeDALL.medall_skinprick.medspgrassmix,BiB_MeDALL.medall_skinprick,BiB_MeDALL,medall_skinprick,medspgrassmix,MeDALL skin prick grass mix weal mean diameter G,float,,allergies,2253,2253
BiB_MeDALL.medall_skinprick.medspmitedfarim2,BiB_MeDALL.medall_skinprick,BiB_MeDALL,medall_skinprick,medspmitedfarim2,MeDALL skin prick mite d. farinae M2,float,,allergies,2253,2253
BiB_MeDALL.medall_skinprick.medspmitedpterm1,BiB_MeDALL.medall_skinprick,BiB_MeDALL,medall_skinprick,medspmitedpterm1,MeDALL skin prick mite d. pteronyssinus M1,float,,allergies,2253,2253
BiB_MeDALL.medall_skinprick.medspnegcont,BiB_MeDALL.medall_skinprick,BiB_MeDALL,medall_skinprick,medspnegcont,MeDALL skin prick negative control mean diameter,float,,administration,2268,2268
BiB_MeDALL.medall_skinprick.medspposcont,BiB_MeDALL.medall_skinprick,BiB_MeDALL,medall_skinprick,medspposcont,MeDALL skin prick positive control mean diameter,float,,administration,2269,2269
