variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_Education_Record.edrecs_annual_context.BiBPersonID,BiB_Education_Record.edrecs_annual_context,BiB_Education_Record,edrecs_annual_context,BiBPersonID,,text,,,115562,11717
BiB_Education_Record.edrecs_annual_context.edcont_schoolentry,BiB_Education_Record.edrecs_annual_context,BiB_Education_Record,edrecs_annual_context,edcont_schoolentry,Year started school,integer,,primary_schooling,115562,11717
BiB_Education_Record.edrecs_annual_context.edcont_academicyear,BiB_Education_Record.edrecs_annual_context,BiB_Education_Record,edrecs_annual_context,edcont_academicyear,School year data was taken from,categorical,[1 R] [2 Y1] [3 Y2] [4 Y3] [5 Y4] [6 Y5] [7 Y6] [8 Y7] [9 Y8] [10 Y9] [11 Y10],administration,114822,11717
BiB_Education_Record.edrecs_annual_context.edcont_ethnic_origin,BiB_Education_Record.edrecs_annual_context,BiB_Education_Record,edrecs_annual_context,edcont_ethnic_origin,DfE main ethnic group code,categorical,[1 WBRI] [2 WIRI] [3 WIRT] [4 WOTH] [5 WROM] [6 MWBC] [7 MWBA] [8 MWAS] [9 MOTH] [10 AIND] [11 APKN] [12 AMPK] [13 AKPA] [14 AOPK] [15 ABAN] [16 AOTH] [17 BCRB] [18 BAFR] [19 BOTH] [20 CHNE] [21 OOTH] [22 REFU] [23 NOBT],ethnic_group,108062,11641
BiB_Education_Record.edrecs_annual_context.edcont_ethnic_subcat,BiB_Education_Record.edrecs_annual_context,BiB_Education_Record,edrecs_annual_context,edcont_ethnic_subcat,DfE ethnic group sub-category,categorical,[1 White - British] [2 White - Irish] [3 Any other white background] [4 Gypsy/Roma] [5 White and Black Caribbean] [6 White and Black African] [7 White and Asian] [8 Any other mixed background] [9 Indian] [10 Pakistani] [11 Bangladeshi] [12 Any other Asian background] [13 Black Caribbean] [14 Black - African] [15 Any other black background] [16 Chinese] [17 Any other ethnic group] [18 Refused] [19 Information not yet obtained],ethnic_group,108069,11641
BiB_Education_Record.edrecs_annual_context.edcont_eal,BiB_Education_Record.edrecs_annual_context,BiB_Education_Record,edrecs_annual_context,edcont_eal,Does child have English as a second language?,categorical,[1 No] [2 Yes],languages_spoken,81159,11527
BiB_Education_Record.edrecs_annual_context.edcont_fsm,BiB_Education_Record.edrecs_annual_context,BiB_Education_Record,edrecs_annual_context,edcont_fsm,Is child is in receipt of free school meals?,categorical,[1 No] [2 Yes],finances,109685,11717
BiB_Education_Record.edrecs_annual_context.edcont_g_t,BiB_Education_Record.edrecs_annual_context,BiB_Education_Record,edrecs_annual_context,edcont_g_t,Is child classed as 'gifted and talented'?,categorical,[1 No] [2 Yes],education,109685,11717
BiB_Education_Record.edrecs_annual_context.edcont_lac,BiB_Education_Record.edrecs_annual_context,BiB_Education_Record,edrecs_annual_context,edcont_lac,Is child in the care of their local authority?,categorical,[1 No] [2 Yes],child_welfare,109685,11717
BiB_Education_Record.edrecs_annual_context.edcont_sen,BiB_Education_Record.edrecs_annual_context,BiB_Education_Record,edrecs_annual_context,edcont_sen,Does child have special educational needs?,categorical,[1 EHCP] [2 Not SEN] [3 School Action] [4 School Action Plus] [5 SEN Support] [6 Statement],learning_difficulties,107856,11589
BiB_Education_Record.edrecs_annual_context.edcont_origschoolname,BiB_Education_Record.edrecs_annual_context,BiB_Education_Record,edrecs_annual_context,edcont_origschoolname,Name of school recorded in local council data,text,,,115562,11717
BiB_Education_Record.edrecs_annual_context.edcont_dfe_school_name,BiB_Education_Record.edrecs_annual_context,BiB_Education_Record,edrecs_annual_context,edcont_dfe_school_name,School name used in DfE records,text,,,115562,11717
BiB_Education_Record.edrecs_annual_context.edcont_UPRN,BiB_Education_Record.edrecs_annual_context,BiB_Education_Record,edrecs_annual_context,edcont_UPRN,Schools' unique property reference number (UPRN),text,,,115562,11717
BiB_Education_Record.edrecs_annual_context.edcont_URN,BiB_Education_Record.edrecs_annual_context,BiB_Education_Record,edrecs_annual_context,edcont_URN,Schools' unique reference number (URN),text,,,115562,11717
BiB_Education_Record.edrecs_annual_context.edcont_schoolstatus,BiB_Education_Record.edrecs_annual_context,BiB_Education_Record,edrecs_annual_context,edcont_schoolstatus,School and education administrative status,categorical,[1 LA school in Bradford] [2 Unknown - application processing] [3 Unknown - unable to trace] [4 Home educated] [5 Independpent school] [6 LA school outisde Bradford LA],,105439,11604
BiB_Education_Record.edrecs_annual_context.edcont_schoolid,BiB_Education_Record.edrecs_annual_context,BiB_Education_Record,edrecs_annual_context,edcont_schoolid,Unique BiB generated school ID,integer,,,100008,11419
BiB_Education_Record.edrecs_annual_context.edcont_psuedoURN,BiB_Education_Record.edrecs_annual_context,BiB_Education_Record,edrecs_annual_context,edcont_psuedoURN,Psueodnymised URN number,text,,,115562,11717
BiB_Education_Record.edrecs_additional_school_info.psuedoURN,BiB_Education_Record.edrecs_additional_school_info,BiB_Education_Record,edrecs_additional_school_info,psuedoURN,,text,,,517,517
BiB_Education_Record.edrecs_additional_school_info.dfe_type,BiB_Education_Record.edrecs_additional_school_info,BiB_Education_Record,edrecs_additional_school_info,dfe_type,DfE: School type sub category,categorical,[1 Academy alternative provision converter] [2 Academy converter] [3 Academy special converter] [4 Academy special sponsor led] [5 Academy sponsor led] [6 City technology college] [7 Community school] [8 Community special school] [9 Foundation school] [10 Free schools] [11 Free schools 16 to 19] [12 Further education] [13 Local authority nursery school] [14 Miscellaneous] [15 Other independent school] [16 Other independent special school] [17 Pupil referral unit] [18 Sixth form centres] [19 Studio schools] [20 Voluntary aided school] [21 Voluntary controlled school],education,517,517
BiB_Education_Record.edrecs_additional_school_info.dfe_type2,BiB_Education_Record.edrecs_additional_school_info,BiB_Education_Record,edrecs_additional_school_info,dfe_type2,DfE: School type main category,categorical,[1 Academies] [2 Colleges] [3 Free Schools] [4 Independent schools] [5 Local authority maintained schools] [6 Other types] [7 Special schools],education,517,517
BiB_Education_Record.edrecs_additional_school_info.dfe_opened,BiB_Education_Record.edrecs_additional_school_info,BiB_Education_Record,edrecs_additional_school_info,dfe_opened,DfE: Date school opened,date,,education,232,232
BiB_Education_Record.edrecs_additional_school_info.dfe_closed,BiB_Education_Record.edrecs_additional_school_info,BiB_Education_Record,edrecs_additional_school_info,dfe_closed,DfE: Date school closed,date,,education,288,288
BiB_Education_Record.edrecs_additional_school_info.dfe_phase,BiB_Education_Record.edrecs_additional_school_info,BiB_Education_Record,edrecs_additional_school_info,dfe_phase,DfE: Phase of education,categorical,[1 16 plus] [2 All-through] [3 Middle deemed secondary] [4 Not applicable] [5 Nursery] [6 Primary] [7 Secondary],education,517,517
BiB_Education_Record.edrecs_additional_school_info.dfe_age_low,BiB_Education_Record.edrecs_additional_school_info,BiB_Education_Record,edrecs_additional_school_info,dfe_age_low,DfE: Statutory low age,integer,,education,511,511
BiB_Education_Record.edrecs_additional_school_info.dfe_age_high,BiB_Education_Record.edrecs_additional_school_info,BiB_Education_Record,edrecs_additional_school_info,dfe_age_high,DfE: Statutory high age,integer,,education,511,511
BiB_Education_Record.edrecs_additional_school_info.dfe_boarding_school,BiB_Education_Record.edrecs_additional_school_info,BiB_Education_Record,edrecs_additional_school_info,dfe_boarding_school,DfE: Boarding school status,categorical,[1 Boarding school] [2 Children's home (Boarding school)] [3 No boarders] [4 Not applicable],education,505,505
BiB_Education_Record.edrecs_additional_school_info.dfe_sixth_form,BiB_Education_Record.edrecs_additional_school_info,BiB_Education_Record,edrecs_additional_school_info,dfe_sixth_form,DfE: Sixth form status,categorical,[1 Does not have a sixth form] [2 Has a sixth form] [3 Not applicable],education,517,517
