project,table,variable
BiB_GrowingUp,blood_pressure,BiBPersonID
BiB_GrowingUp,blood_pressure,Date
BiB_GrowingUp,blood_pressure,TotalBPs
BiB_GrowingUp,blood_pressure,BPDateOrder
BiB_GrowingUp,blood_pressure,source
BiB_GrowingUp,blood_pressure,agemths
BiB_GrowingUp,blood_pressure,ageyrs
BiB_GrowingUp,blood_pressure,BP1Systolic
BiB_GrowingUp,blood_pressure,BP1Diastolic
BiB_GrowingUp,blood_pressure,BP2Systolic
BiB_GrowingUp,blood_pressure,BP2Diastolic
BiB_GrowingUp,blood_pressure,BP3Systolic
BiB_GrowingUp,blood_pressure,BP3Diastolic
BiB_GrowingUp,blood_pressure,BP4Systolic
BiB_GrowingUp,blood_pressure,BP4Diastolic
BiB_GrowingUp,blood_pressure,systolic
BiB_GrowingUp,blood_pressure,diastolic
