variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_Maternal_Measurements.maternal_measurements_research_data.BiBPersonID,BiB_Maternal_Measurements.maternal_measurements_research_data,BiB_Maternal_Measurements,maternal_measurements_research_data,BiBPersonID,Mother identifier,text,,,39822,12039
BiB_Maternal_Measurements.maternal_measurements_research_data.BiBPregNumber,BiB_Maternal_Measurements.maternal_measurements_research_data,BiB_Maternal_Measurements,maternal_measurements_research_data,BiBPregNumber,Pregnancy number,integer,,,39822,12039
BiB_Maternal_Measurements.maternal_measurements_research_data.age_mths,BiB_Maternal_Measurements.maternal_measurements_research_data,BiB_Maternal_Measurements,maternal_measurements_research_data,age_mths,Age in months at weight measurement,integer,,,39822,12039
BiB_Maternal_Measurements.maternal_measurements_research_data.age_yrs,BiB_Maternal_Measurements.maternal_measurements_research_data,BiB_Maternal_Measurements,maternal_measurements_research_data,age_yrs,Age in years at weight measurement,integer,,,39822,12039
BiB_Maternal_Measurements.maternal_measurements_research_data.height,BiB_Maternal_Measurements.maternal_measurements_research_data,BiB_Maternal_Measurements,maternal_measurements_research_data,height,Height (cm),float,,,39822,12039
BiB_Maternal_Measurements.maternal_measurements_research_data.date_height,BiB_Maternal_Measurements.maternal_measurements_research_data,BiB_Maternal_Measurements,maternal_measurements_research_data,date_height,Date of height measurement,date,,,39822,12039
BiB_Maternal_Measurements.maternal_measurements_research_data.weight,BiB_Maternal_Measurements.maternal_measurements_research_data,BiB_Maternal_Measurements,maternal_measurements_research_data,weight,Weight (kg),float,,,39822,12039
BiB_Maternal_Measurements.maternal_measurements_research_data.date_weight,BiB_Maternal_Measurements.maternal_measurements_research_data,BiB_Maternal_Measurements,maternal_measurements_research_data,date_weight,Date of weight measurement,date,,,39822,12039
BiB_Maternal_Measurements.maternal_measurements_research_data.source_weight,BiB_Maternal_Measurements.maternal_measurements_research_data,BiB_Maternal_Measurements,maternal_measurements_research_data,source_weight,Source of weight data,categorical,[1 Pregnancy booking] [2 Recruitment] [3 Third trimester] [4 BiB-1000 6m] [5 BiB-1000 12m] [6 BiB-1000 18m] [7 BiB-1000 24m] [8 BiB-1000 36m] [9 ALL-IN 12m] [10 ALL-IN 24m] [11 Growing Up] [12 Primary care],,39822,12039
BiB_Maternal_Measurements.maternal_measurements_research_data.bmi,BiB_Maternal_Measurements.maternal_measurements_research_data,BiB_Maternal_Measurements,maternal_measurements_research_data,bmi,BMI,float,,,39822,12039
BiB_Maternal_Measurements.maternal_measurements_research_data.bmi_3cat,BiB_Maternal_Measurements.maternal_measurements_research_data,BiB_Maternal_Measurements,maternal_measurements_research_data,bmi_3cat,BMI - three categories,categorical,[1 Healthy weight] [2 Overweight] [3 Obese],,39822,12039
BiB_Maternal_Measurements.maternal_measurements_research_data.bmi_4cat,BiB_Maternal_Measurements.maternal_measurements_research_data,BiB_Maternal_Measurements,maternal_measurements_research_data,bmi_4cat,BMI - four categories,categorical,[1 Underweight] [2 Healthy weight] [3 Overweight] [4 Obese],,39822,12039
BiB_Maternal_Measurements.maternal_measurements_research_data.gestage_days,BiB_Maternal_Measurements.maternal_measurements_research_data,BiB_Maternal_Measurements,maternal_measurements_research_data,gestage_days,Gestational age in days at measurement (if applicable),integer,,,29492,11973
BiB_Maternal_Measurements.maternal_measurements_research_data.gestage_wks,BiB_Maternal_Measurements.maternal_measurements_research_data,BiB_Maternal_Measurements,maternal_measurements_research_data,gestage_wks,Gestational age in weeks at measurement (if applicable),integer,,,29492,11973
BiB_Maternal_Measurements.maternal_measurements_research_data.preg_trimester,BiB_Maternal_Measurements.maternal_measurements_research_data,BiB_Maternal_Measurements,maternal_measurements_research_data,preg_trimester,Trimester of measurement if pregnant (if applicable),categorical,[0 Up to 12 weeks before conception] [1 Conception to 12 weeks] [2 13-27 weeks] [3 28 weeks to birth],,29492,11973
