variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_AgeOfWonder.recruitment_dr24.aow_person_id,BiB_AgeOfWonder.recruitment_dr24,BiB_AgeOfWonder,recruitment_dr24,aow_person_id,Age of Wonder person ID,text,,,23482,17840
BiB_AgeOfWonder.recruitment_dr24.BiBPersonID,BiB_AgeOfWonder.recruitment_dr24,BiB_AgeOfWonder,recruitment_dr24,BiBPersonID,BiB cohort person ID,text,,,8014,5678
BiB_AgeOfWonder.recruitment_dr24.is_bib,BiB_AgeOfWonder.recruitment_dr24,BiB_AgeOfWonder,recruitment_dr24,is_bib,Participant is in original BiB cohort,integer,,,23482,17840
BiB_AgeOfWonder.recruitment_dr24.aow_recruitment_id,BiB_AgeOfWonder.recruitment_dr24,BiB_AgeOfWonder,recruitment_dr24,aow_recruitment_id,Age of Wonder year group recruitment ID,text,,,23482,17840
BiB_AgeOfWonder.recruitment_dr24.birth_year,BiB_AgeOfWonder.recruitment_dr24,BiB_AgeOfWonder,recruitment_dr24,birth_year,Year of birth,integer,,,23482,17840
BiB_AgeOfWonder.recruitment_dr24.birth_month,BiB_AgeOfWonder.recruitment_dr24,BiB_AgeOfWonder,recruitment_dr24,birth_month,Month of birth,integer,,,23482,17840
BiB_AgeOfWonder.recruitment_dr24.recruitment_era,BiB_AgeOfWonder.recruitment_dr24,BiB_AgeOfWonder,recruitment_dr24,recruitment_era,Recruitment era (academic year),text,,,23482,17840
BiB_AgeOfWonder.recruitment_dr24.recruitment_date,BiB_AgeOfWonder.recruitment_dr24,BiB_AgeOfWonder,recruitment_dr24,recruitment_date,Recruitment date (import of class list),date,,,23482,17840
BiB_AgeOfWonder.recruitment_dr24.recruitment_year,BiB_AgeOfWonder.recruitment_dr24,BiB_AgeOfWonder,recruitment_dr24,recruitment_year,Recruitment year,integer,,,23482,17840
BiB_AgeOfWonder.recruitment_dr24.recruitment_month,BiB_AgeOfWonder.recruitment_dr24,BiB_AgeOfWonder,recruitment_dr24,recruitment_month,Recruitment month,integer,,,23482,17840
BiB_AgeOfWonder.recruitment_dr24.age_recruitment_y,BiB_AgeOfWonder.recruitment_dr24,BiB_AgeOfWonder,recruitment_dr24,age_recruitment_y,Age at recruitment in years,integer,,,23482,17840
BiB_AgeOfWonder.recruitment_dr24.age_recruitment_m,BiB_AgeOfWonder.recruitment_dr24,BiB_AgeOfWonder,recruitment_dr24,age_recruitment_m,Age at recruitment in months,integer,,,23482,17840
BiB_AgeOfWonder.recruitment_dr24.school_id,BiB_AgeOfWonder.recruitment_dr24,BiB_AgeOfWonder,recruitment_dr24,school_id,Pseudo school ID,text,,,23482,17840
BiB_AgeOfWonder.recruitment_dr24.year_group,BiB_AgeOfWonder.recruitment_dr24,BiB_AgeOfWonder,recruitment_dr24,year_group,Year group at recruitment,categorical,[7 Year 7] [8 Year 8] [9 Year 9] [10 Year 10] [11 Year 11] [12 Year 12] [13 Year 13] [-1 various - see module specific data],,23482,17840
BiB_AgeOfWonder.recruitment_dr24.form_tutor_id,BiB_AgeOfWonder.recruitment_dr24,BiB_AgeOfWonder,recruitment_dr24,form_tutor_id,Pseudo recruitment form tutor ID,text,,,23482,17840
