variable,full_name,label,value_type,description,categories,categories_label
Cohort,COVID19_Survey.adult_bib_phase2.Cohort,Cohort,decimal,,1|2,BiB|Better Start
Date,COVID19_Survey.adult_bib_phase2.Date,Date of completion,date,,,
age_months,COVID19_Survey.adult_bib_phase2.age_months,Age in months,decimal,,,
age_years,COVID19_Survey.adult_bib_phase2.age_years,Age in years,decimal,,,
Gender,COVID19_Survey.adult_bib_phase2.Gender,Gender,decimal,,1|2,Female|Male
ethnicity_mother_bib,COVID19_Survey.adult_bib_phase2.ethnicity_mother_bib,Ethnic group (mother) BiB coding,decimal,,1|2|3,White British|Pakistani|Other
ethnicity_father,COVID19_Survey.adult_bib_phase2.ethnicity_father,Ethnic group (father),decimal,,1|2|3|4|5|6,White|Mixed|Black/Black British|Asian/Asian British|Chinese|Other
lsoacode,COVID19_Survey.adult_bib_phase2.lsoacode,LSOA code (2011),text,,,
ward,COVID19_Survey.adult_bib_phase2.ward,Ward,text,,,
imdrank,COVID19_Survey.adult_bib_phase2.imdrank,Index of Multiple Deprivation Rank (1 = most deprived),decimal,,,
imddecile,COVID19_Survey.adult_bib_phase2.imddecile,Index of Multiple Deprivation Decile (1 = most deprived),decimal,,,
imdquintile,COVID19_Survey.adult_bib_phase2.imdquintile,Index of Multiple Deprivation Quintile (1 = most deprived),decimal,,,
c19a2_yn_satf,COVID19_Survey.adult_bib_phase2.c19a2_yn_satf,1) How satisfied or dissatisfied are you with the area you live in?             ,decimal,,1|2|3|4|5,1 = Very dissatisfied|2|3|4|5 = Very satisfied
c19a2_yn_grnspce_satf,COVID19_Survey.adult_bib_phase2.c19a2_yn_grnspce_satf,2) How satisfied or dissatisfied are you with the parks and green spaces in your,decimal,,1|2|3|4|5,1 = Very dissatisfied|2|3|4|5 = Very satisfied
c19a2_yn_outdr_wint,COVID19_Survey.adult_bib_phase2.c19a2_yn_outdr_wint,During the winter months (September-March),decimal,,0|1|2|3|4,5 times a week or more|2 to 4 times a week|Once a week|1 to 3 times a month|Less than once a month
c19a2_yn_outdr_spr_sum,COVID19_Survey.adult_bib_phase2.c19a2_yn_outdr_spr_sum,During the spring and summer months (April-August),decimal,,0|1|2|3|4,5 times a week or more|2 to 4 times a week|Once a week|1 to 3 times a month|Less than once a month
c19a2_yn_othrs_area,COVID19_Survey.adult_bib_phase2.c19a2_yn_othrs_area,"4) Thinking about your neighbourhood, to what extent do you agree with this stat",decimal,,1|2|3|4|5,Strongly agree|Agree|Neither agree nor disagree|Disagree|Strongly disagree
c19a2_yn_outdr_ch,COVID19_Survey.adult_bib_phase2.c19a2_yn_outdr_ch,5) Do children in your area have an outdoor space or facilities nearby where the,decimal,,0|1,No|Yes
c19a2_yn_neighbrhd_ch,COVID19_Survey.adult_bib_phase2.c19a2_yn_neighbrhd_ch,6) How would you rate your neighbourhood as a place to bring up children?,decimal,,1|2|3|4|5,Excellent|Very good|Good|Fair|Poor
c19a2_yn_sfe_day,COVID19_Survey.adult_bib_phase2.c19a2_yn_sfe_day,During the day,decimal,,1|2|3|4|5,Very safe|Fairly safe|Neither safe or unsafe|Fairly unsafe|Very unsafe
c19a2_yn_sfe_ngt,COVID19_Survey.adult_bib_phase2.c19a2_yn_sfe_ngt,After dark,decimal,,1|2|3|4|5,Very safe|Fairly safe|Neither safe or unsafe|Fairly unsafe|Very unsafe
c19a2_yn_ppl_trst,COVID19_Survey.adult_bib_phase2.c19a2_yn_ppl_trst,"8) Generally speaking, would you say that most people can be trusted or you cant",decimal,,-2|1|2,Dont know|Can be trusted|Cant be too careful
c19a2_ymb_disc_rr,COVID19_Survey.adult_bib_phase2.c19a2_ymb_disc_rr,9) How often do you personally feel discriminated against because of your race o,decimal,,-2|1|2|3|4|5,Dont know|Never|Rarely|Sometimes|Often|Do not wish to answer
c19a2_ymb_disc_cv,COVID19_Survey.adult_bib_phase2.c19a2_ymb_disc_cv,10) Since the Covid-19 pandemic do you feel discriminated against...,decimal,,1|2|3,Less often|About the same|More often
ywb_pplcount_c19a2,COVID19_Survey.adult_bib_phase2.ywb_pplcount_c19a2,11) How many people can you count on in times of need?,decimal,,0|1|10|2|3|4|5|6|7|8|9,0|1|10 or more|2|3|4|5|6|7|8|9
ywb_pplcount_lcl_c19a2,COVID19_Survey.adult_bib_phase2.ywb_pplcount_lcl_c19a2,"12) How many of these people live in your local area? That is, within about a mi",decimal,,0|1|10|2|3|4|5|6|7|8|9,0|1|10 or more|2|3|4|5|6|7|8|9
ywb_help_c19a2,COVID19_Survey.adult_bib_phase2.ywb_help_c19a2,13) How easy is it to get practical help from friends/family/neighbours if you s,decimal,,1|2|3|4|5,Very difficult|Difficult|Possible|Easy|Very easy
ywb_lonely_c19a2,COVID19_Survey.adult_bib_phase2.ywb_lonely_c19a2,14) How often have you felt lonely during the past week?,decimal,,-1|-2|0|1|2|3,"Do not wish to answer|Dont know|None, or almost none of the time|Some of the time|Most of the time|All, or almost all of the time"
