variable,full_name,label,value_type,description,categories,categories_label
Cohort,COVID19_Survey.child_wave2.Cohort,Cohort,text,,,
Gender,COVID19_Survey.child_wave2.Gender,Child's gender,decimal,,1|2,Male|Female
age_in_years,COVID19_Survey.child_wave2.age_in_years,Age in years,decimal,,,
ethnicity_mother,COVID19_Survey.child_wave2.ethnicity_mother,Ethnic group (mother),decimal,,1|2|3,White British|Pakistani|Other
ward,COVID19_Survey.child_wave2.ward,Ward as at March 2020,text,,,
imdrank,COVID19_Survey.child_wave2.imdrank,IMD 2019 National Rank (1 = most deprived),decimal,,,
imddecile,COVID19_Survey.child_wave2.imddecile,IMD 2019 National Decile (1 = most deprived),decimal,,,
edcont_ethnic_origin,COVID19_Survey.child_wave2.edcont_ethnic_origin,Child Ethnic Origin Code,decimal,,1|10|2|3|4|5|6|7|8|9,Bangladeshi|Other Ethnic Groups|Indian|Pakistani|Chinese/ Other Asian|African|Black Carribbean/ Black Other|Mixed|White British|White Other
edcont_eal,COVID19_Survey.child_wave2.edcont_eal,Whether English is an adittional language,decimal,,1|2|3,No|Unknown|Yes
edcont_fsm,COVID19_Survey.child_wave2.edcont_fsm,Whether child in receipt of freee school meals,decimal,,1|2,No|Yes
edcont_sen,COVID19_Survey.child_wave2.edcont_sen,Special educational needs catagory,decimal,,1|2|3|4|5|6,EHCP|Not SEN|SEN Support|School Action|School Action Plus|Statement
c19c2_date_id,COVID19_Survey.child_wave2.c19c2_date_id,Please write todays date,date,,,
chys_7timesleep_c19c2,COVID19_Survey.child_wave2.chys_7timesleep_c19c2,1A) In the last 7 days what time have you normally fallen asleep (please write):,text,,,
chys_7wknp_c19c2,COVID19_Survey.child_wave2.chys_7wknp_c19c2,1B) In the last 7 days what time have you normally woken up (please write):,text,,,
chfl_7physactwkdy_c19c2,COVID19_Survey.child_wave2.chfl_7physactwkdy_c19c2,2A) On a normal weekday (Monday to Friday) (please tick one),decimal,,1|2|3|4|5,No activity (0 minutes)|Small amount of activity (1 to 30 minutes)|Small to Moderate amount activity (31 to 60 minutes)|Moderate to Large amount of activity (1 to 2 hours)|Large amount of activity (more than 2 hours)
chfl_7physactwknd_c19c2,COVID19_Survey.child_wave2.chfl_7physactwknd_c19c2,   2B) On a normal weekend day (Saturday and Sunday) (please tick one)      ,decimal,,1|2|3|4|5,No activity (0 minutes)|Small amount of activity (1 to 30 minutes)|Small to Moderate amount activity (31 to 60 minutes)|Moderate to Large amount of activity (1 to 2 hours)|Large amount of activity (more than 2 hours)
c19c2_chfl_acttrvl_mor,COVID19_Survey.child_wave2.c19c2_chfl_acttrvl_mor,"If in school holidays: When you are at school, on how many mornings do you activ",decimal,,1|2|3|4|5,None|1 time last week|2-3 times last week|4 times last week|5 times last week
c19c2_chfl_brktme_act,COVID19_Survey.child_wave2.c19c2_chfl_brktme_act,"If in school holidays or not currently going to school: when you are at school, ",decimal,,1|2|3|4|5,"Sat down (talking, reading, doing schoolwork)|Stood around or walked around|Ran or played a little bit|Ran around and played quite a bit|Ran and played hard most of the time"
