variable,full_name,label,value_type,description,categories,categories_label
Cohort,COVID19_Survey.child_phase1_covid.Cohort,Cohort,text,,,
Gender,COVID19_Survey.child_phase1_covid.Gender,Child's gender,decimal,,0|1,Male|Female
date_est,COVID19_Survey.child_phase1_covid.date_est,Estimated date of survey completion,date,,,
age_months_est,COVID19_Survey.child_phase1_covid.age_months_est,Estimated age in months at survey completion,decimal,,,
age_years_est,COVID19_Survey.child_phase1_covid.age_years_est,Estimated age in years at survey completion,decimal,,,
ethnicity_mother,COVID19_Survey.child_phase1_covid.ethnicity_mother,Ethnic group (mother),decimal,,1|2|3,White British|Pakistani|Other
ward,COVID19_Survey.child_phase1_covid.ward,Ward as at March 2020,text,,,
imdrank,COVID19_Survey.child_phase1_covid.imdrank,IMD 2019 National Rank (1 = most deprved),decimal,,,
imddecile,COVID19_Survey.child_phase1_covid.imddecile,IMD 2019 National Decile (1 = most deprved),decimal,,,
edcont_ethnic_origin,COVID19_Survey.child_phase1_covid.edcont_ethnic_origin,Child Ethnic Origin Code - From Child Education Record,decimal,,1|10|2|3|4|5|6|7|8|9,Bangladeshi|Other Ethnic Groups|Indian|Pakistani|Chinese/ Other Asian|African|Black Carribbean/ Black Other|Mixed|White British|White Other
edcont_eal,COVID19_Survey.child_phase1_covid.edcont_eal,Whether English is an adittional language,decimal,,1|2|3,No|Unknown|Yes
edcont_fsm,COVID19_Survey.child_phase1_covid.edcont_fsm,Whether child in receipt of freee school meals,decimal,,1|2,No|Yes
edcont_sen,COVID19_Survey.child_phase1_covid.edcont_sen,Special educational needs catagory,decimal,,1|2|3|4|5|6,EHCP|Not SEN|SEN Support|School Action|School Action Plus|Statement
chys_7timesleep,COVID19_Survey.child_phase1_covid.chys_7timesleep,Q1A) In the last 7 days what time have you normally fallen asleep?,text,,,
chys_7wknp,COVID19_Survey.child_phase1_covid.chys_7wknp,Q1B) In the last 7 days what time have you normaly woken up?,text,,,
chfl_7physactwkdy,COVID19_Survey.child_phase1_covid.chfl_7physactwkdy,"Q2A) Last 7 days, how much physical activity did you do on a normal weekday?",decimal,,1|2|3|4|5,No activity (0 minutes)|Small amount of activity (1 to 30 minutes)|Small to Moderate amount activity (31 to 60 minutes)|Moderate to Large amount of activity (1 to 2 hours)|Large amount of activity (more than 2 hours)
chfl_7physactwknd,COVID19_Survey.child_phase1_covid.chfl_7physactwknd,"Q2B) In the last 7 days, how much physical activity did you do a normal weekend",decimal,,1|2|3|4|5,No activity (0 minutes)|Small amount of activity (1 to 30 minutes)|Small to Moderate amount activity (31 to 60 minutes)|Moderate to Large amount of activity (1 to 2 hours)|Large amount of activity (more than 2 hours)
chwy_frmhmlv,COVID19_Survey.child_phase1_covid.chwy_frmhmlv,"Q3A) Last 7 days, how many times did you leave your home-away from your house?",decimal,,1|2|3,I stayed at home -> Go to Question 4A|Once a day|More than once a day
chwy_frmhmud_2___1,COVID19_Survey.child_phase1_covid.chwy_frmhmud_2___1,Q3B) What did you usually do when you left home in the last 7 days?,decimal,,0|1,Unchecked|Checked
chwy_frmhmud_2___2,COVID19_Survey.child_phase1_covid.chwy_frmhmud_2___2,Q3Ba) What did you usually do? (Run/ Jog),decimal,,0|1,Unchecked|Checked
chwy_frmhmud_2___3,COVID19_Survey.child_phase1_covid.chwy_frmhmud_2___3,Q3Bb) What did you usually do? (Scoot/ Ride bike),decimal,,0|1,Unchecked|Checked
chwy_frmhmud_2___4,COVID19_Survey.child_phase1_covid.chwy_frmhmud_2___4,Q3Bc) What did you usually do? (Other (specify),decimal,,0|1,Unchecked|Checked
othr,COVID19_Survey.child_phase1_covid.othr,If Other :,text,,,
chwy_frmhmudwr_2,COVID19_Survey.child_phase1_covid.chwy_frmhmudwr_2,Q3C) Where did you usually go? (Please tick one),decimal,,1|2|3|4,Street|Park|Shops|Other (Please specify)
othr_2,COVID19_Survey.child_phase1_covid.othr_2,If Other :,text,,,
chwy_frmhmudwn,COVID19_Survey.child_phase1_covid.chwy_frmhmudwn,Q3D) How long did you go for? (Please tick one),decimal,,1|2|3,Less than 30 minutes|31 to 60 minutes|More than 60 minutes
chtss_7timesitly,COVID19_Survey.child_phase1_covid.chtss_7timesitly,"Q4A) In the last 7 days, how much time have you spent sitting or lying down?",decimal,,1|2|3|4|5,I spent almost none of my free time sitting or lying down|I spent little time sitting during my free time or lying down|I spent about half of my free time sitting or lying down|I spent a lot of time sitting during my free time or lying down|I spent almost all of my free time sitting or lying down
chtss_7timesitlyacttv,COVID19_Survey.child_phase1_covid.chtss_7timesitlyacttv,"Q4Ba) Last 7 days, how much time have you spent Watching TV but NOT video games",decimal,,1|2|3|4|5,No time|1 hour or less|1-2 hours|3-4 hours|4+ hours
chtss_7timesitlyactvg,COVID19_Survey.child_phase1_covid.chtss_7timesitlyactvg,"Q4Bb) In the last 7 days, how much time have you spent playing video games?",decimal,,1|2|3|4|5,No time|1 hour or less|1-2 hours|3-4 hours|4+ hours
chtss_7timesitlyactcom,COVID19_Survey.child_phase1_covid.chtss_7timesitlyactcom,"Q4Bc) Last 7 days, how much time spent on computers/tablets for social activity",decimal,,1|2|3|4|5,No time|1 hour or less|1-2 hours|3-4 hours|4+ hours
chtss_7timesitlyactmb,COVID19_Survey.child_phase1_covid.chtss_7timesitlyactmb,"Q4Bd) Using your mobile phone to talk, text, or s...playing games.",decimal,,1|2|3|4|5,No time|1 hour or less|1-2 hours|3-4 hours|4+ hours
chtss_7timesitlyactschw,COVID19_Survey.child_phase1_covid.chtss_7timesitlyactschw,"Q4Be) In the last 7 days, how much time have you spent doing your school work?",decimal,,1|2|3|4|5,No time|1 hour or less|1-2 hours|3-4 hours|4+ hours
chsch_stlgo,COVID19_Survey.child_phase1_covid.chsch_stlgo,Q5A) Do you still go to school? (Please tick one),decimal,,0|1,No|Yes
chschl_ftctucom,COVID19_Survey.child_phase1_covid.chschl_ftctucom,Q5Ba) Do you have a computer/laptop/tablet where you can do school work?,decimal,,1|2|3,All of the time|Some of the time|I dont have this
chschl_ftctuthng,COVID19_Survey.child_phase1_covid.chschl_ftctuthng,Q5Bb) Do you have all the things you need to do your school work?,decimal,,1|2|3,All of the time|Some of the time|I dont have this
chschl_ftctuntrnt,COVID19_Survey.child_phase1_covid.chschl_ftctuntrnt,Q5Bc) Can you go on the internet?,decimal,,1|2|3,All of the time|Some of the time|I dont have this
chschl_ftctutchr,COVID19_Survey.child_phase1_covid.chschl_ftctutchr,Q5Bd) Do you get to talk with your teacher or someone from the school?,decimal,,1|2|3,All of the time|Some of the time|I dont have this
chschl_ftctuhmwrk,COVID19_Survey.child_phase1_covid.chschl_ftctuhmwrk,Q5Be) Is the school giving you things to do when you are at home?,decimal,,1|2|3,All of the time|Some of the time|I dont have this
chschl_ftctuinfo,COVID19_Survey.child_phase1_covid.chschl_ftctuinfo,Q5Bf) Do you know where to get information on how to do school work at home?,decimal,,1|2|3,All of the time|Some of the time|I dont have this
chschl_ftctustatnry,COVID19_Survey.child_phase1_covid.chschl_ftctustatnry,Q5Bg) Do you have pens and paper to do your school work?,decimal,,1|2|3,All of the time|Some of the time|I dont have this
chschl_ftctubksrd,COVID19_Survey.child_phase1_covid.chschl_ftctubksrd,Q5Bh) Do you have books to read?,decimal,,1|2|3,All of the time|Some of the time|I dont have this
chschl_ftctuactvts,COVID19_Survey.child_phase1_covid.chschl_ftctuactvts,Q5Bi) Are you doing activities that help you learn?,decimal,,1|2|3,All of the time|Some of the time|I dont have this
chsch_wrkspc,COVID19_Survey.child_phase1_covid.chsch_wrkspc,Q5C) Do you have space in your house where you can do your school work?,decimal,,0|1,No -> Go to Question 5F|Yes
