variable,full_name,label,value_type,description,categories,categories_label
bibbs_covid19_questi_v_0,COVID19_Survey.adult_bibbs_phase3.bibbs_covid19_questi_v_0,Survey Timestamp,text,,,
date_id,COVID19_Survey.adult_bibbs_phase3.date_id,Please write todays date,date,,,
age_months,COVID19_Survey.adult_bibbs_phase3.age_months,Age (Months),decimal,,,
age_years,COVID19_Survey.adult_bibbs_phase3.age_years,Age (Years),decimal,,,
c19b2_yn_satf,COVID19_Survey.adult_bibbs_phase3.c19b2_yn_satf,1) How satisfied or dissatisfied are you with the area you live in?,decimal,,1|2|3|4|5,1 = Very dissatisfied|2|3|4|5 = Very satisfied
c19b2_yn_grnspce_satf,COVID19_Survey.adult_bibbs_phase3.c19b2_yn_grnspce_satf,2) How satisfied/dissatisfied with parks/green space in local area?,decimal,,1|2|3|4|5,1 = Very dissatisfied|2|3|4|5 = Very satisfied
c19b2_yn_outdr_wint,COVID19_Survey.adult_bibbs_phase3.c19b2_yn_outdr_wint,3) How often do you visit green spaces during winter months?,decimal,,0|1|2|3|4,5 times a week or more|2 to 4 times a week|Once a week|1 to 3 times a month|Less than once a month
c19b2_yn_outdr_spr_sum,COVID19_Survey.adult_bibbs_phase3.c19b2_yn_outdr_spr_sum,3) How often do you visit green spaces during summer months?,decimal,,0|1|2|3|4,5 times a week or more|2 to 4 times a week|Once a week|1 to 3 times a month|Less than once a month
c19b2_yn_othrs_area,COVID19_Survey.adult_bibbs_phase3.c19b2_yn_othrs_area,4) Other people think your neighbourhood is a good area,decimal,,1|2|3|4|5,Strongly disagree|Disagree|Neither agree nor disagree|Agree|Strongly agree
c19b2_yn_outdr_ch,COVID19_Survey.adult_bibbs_phase3.c19b2_yn_outdr_ch,5) Do children have nearby facilities they can play safely?,decimal,,-2|0|1,Dont know|No|Yes
c19b2_yn_neighbrhd_ch,COVID19_Survey.adult_bibbs_phase3.c19b2_yn_neighbrhd_ch,6) Rate your neighbourhood as a place to bring up children,decimal,,1|2|3|4|5,Excellent|Very good|Good|Fair|Poor
c19b2_yn_sfe_day,COVID19_Survey.adult_bibbs_phase3.c19b2_yn_sfe_day,7) How safe do you feel outside in your area during the day?,decimal,,1|2|3|4|5,Very safe|Fairly safe|Neither safe or unsafe|Fairly unsafe|Very unsafe
c19b2_yn_sfe_ngt,COVID19_Survey.adult_bibbs_phase3.c19b2_yn_sfe_ngt,7) How safe do you feel outside in your area after dark?,decimal,,1|2|3|4|5,Very safe|Fairly safe|Neither safe or unsafe|Fairly unsafe|Very unsafe
c19b2_yn_wemwbs_1,COVID19_Survey.adult_bibbs_phase3.c19b2_yn_wemwbs_1,8) I've been feeling optimistic about the future,decimal,,0|1|2|3|4,None of the time|Rarely|Some of the time|Often|All of the time
c19b2_yn_wemwbs_2,COVID19_Survey.adult_bibbs_phase3.c19b2_yn_wemwbs_2,8) I've been feeling useful,decimal,,0|1|2|3|4,None of the time|Rarely|Some of the time|Often|All of the time
c19b2_yn_wemwbs_3,COVID19_Survey.adult_bibbs_phase3.c19b2_yn_wemwbs_3,8) I've been feeling relaxed,decimal,,0|1|2|3|4,None of the time|Rarely|Some of the time|Often|All of the time
c19b2_yn_wemwbs_4,COVID19_Survey.adult_bibbs_phase3.c19b2_yn_wemwbs_4,8) I've been feeling interested in other people,decimal,,0|1|2|3|4,None of the time|Rarely|Some of the time|Often|All of the time
c19b2_yn_wemwbs_5,COVID19_Survey.adult_bibbs_phase3.c19b2_yn_wemwbs_5,8) I've had energy to spare,decimal,,0|1|2|3|4,None of the time|Rarely|Some of the time|Often|All of the time
c19b2_yn_wemwbs_6,COVID19_Survey.adult_bibbs_phase3.c19b2_yn_wemwbs_6,8) I've been dealing with problems well,decimal,,0|1|2|3|4,None of the time|Rarely|Some of the time|Often|All of the time
c19b2_yn_wemwbs_7,COVID19_Survey.adult_bibbs_phase3.c19b2_yn_wemwbs_7,8) I've been thinking clearly,decimal,,0|1|2|3|4,None of the time|Rarely|Some of the time|Often|All of the time
c19b2_yn_wemwbs_8,COVID19_Survey.adult_bibbs_phase3.c19b2_yn_wemwbs_8,8) I've been feeling good about myself,decimal,,0|1|2|3|4,None of the time|Rarely|Some of the time|Often|All of the time
c19b2_yn_wemwbs_9,COVID19_Survey.adult_bibbs_phase3.c19b2_yn_wemwbs_9,8) I've been feeling close to other people,decimal,,0|1|2|3|4,None of the time|Rarely|Some of the time|Often|All of the time
