variable,full_name,label,value_type,description,categories,categories_label
GrowingUpID,COVID19_Survey.adult_bibplus_phase3.GrowingUpID,Growing Up participant identifier,text,,,
BiBPersonID,COVID19_Survey.adult_bibplus_phase3.BiBPersonID,BiB participant identifier,text,,,
ParticipantType,COVID19_Survey.adult_bibplus_phase3.ParticipantType,Participant type,decimal,,1|2,General public|Growing Up
QuestionnaireType,COVID19_Survey.adult_bibplus_phase3.QuestionnaireType,Questionnaire type,decimal,,1|2,Paper|Online
sex,COVID19_Survey.adult_bibplus_phase3.sex,"",decimal,,,
age,COVID19_Survey.adult_bibplus_phase3.age,"",decimal,,1|2|3|4|5|6|7,18-24|25-34|35-44|45-54|55-64|65+|Prefer not to say
ethnicity,COVID19_Survey.adult_bibplus_phase3.ethnicity,Ethnicity - 5 categories,decimal,,1|2|3|4|5,White|Mixed|Asian|Black|Other
date,COVID19_Survey.adult_bibplus_phase3.date,Todays date,date,,,
jbsc_main_bre1,COVID19_Survey.adult_bibplus_phase3.jbsc_main_bre1,20) Who is the main earner in the household?,decimal,,1|2|3|4,Me|My partner|Other household member|Me and my partner earn the same amount
jbsc_main_crntly_rev1_bre1,COVID19_Survey.adult_bibplus_phase3.jbsc_main_crntly_rev1_bre1,21) What is the current job status of the main earner in your household?,decimal,,1|2|3|4|5|6|7|8,"Employed|Employed but not working (on furlough)|Employed on the wage subsidy scheme (e.g., working less hours with wage topped up by the Government)|Self employed and working|Self employed and not working|Unemployed|Other (please specify)|Dont know"
jbsc_main_crntly_oth,COVID19_Survey.adult_bibplus_phase3.jbsc_main_crntly_oth,"21) If you said Other, please specify",text,,,
jbsc_main_hmwfh_bre1,COVID19_Survey.adult_bibplus_phase3.jbsc_main_hmwfh_bre1,"22) Is main earner mainly working from home, or going out to work?",decimal,,1|2,Working from home|Going out to work
jbsc_covid_bre1___1,COVID19_Survey.adult_bibplus_phase3.jbsc_covid_bre1___1,23) Lost job since pandemic started: me,decimal,,0|1,Unchecked|Checked
jbsc_covid_bre1___2,COVID19_Survey.adult_bibplus_phase3.jbsc_covid_bre1___2,23) Lost job since pandemic started: my partner,decimal,,0|1,Unchecked|Checked
jbsc_covid_bre1___3,COVID19_Survey.adult_bibplus_phase3.jbsc_covid_bre1___3,23) Lost job since pandemic started: other household member,decimal,,0|1,Unchecked|Checked
jbsc_covid_bre1___4,COVID19_Survey.adult_bibplus_phase3.jbsc_covid_bre1___4,23) Lost job since pandemic started: not applicable,decimal,,0|1,Unchecked|Checked
jbsc_main_wry_1_bre1,COVID19_Survey.adult_bibplus_phase3.jbsc_main_wry_1_bre1,24) I worry about the job security of the main earner,decimal,,1|2|3|4|5,Strongly disagree|Disagree|Neither agree nor disagree|Agree|Strongly agree
jbsc_main_wry_2_bre1,COVID19_Survey.adult_bibplus_phase3.jbsc_main_wry_2_bre1,25) In next 12 months is income of main earner likely to be uncertain?,decimal,,-2|1|2,Dont know|Yes|No
jbsc_main_wry_3_bre1,COVID19_Survey.adult_bibplus_phase3.jbsc_main_wry_3_bre1,"26) In 12 months time, do you expect the main earner to still have their job?",decimal,,-2|1|2,Dont know|Yes|No
bre1_main_ear,COVID19_Survey.adult_bibplus_phase3.bre1_main_ear,27) Which of these best describes the sort of work the main earner usually does?,decimal,,1|2|3|4|5|6|7|8,"Senior managers or administrators (usually responsible for planning, organising and co-ordinating work, and for finance) such as: finance manager|Modern professional occupations such as: teacher- nurse - physiotherapist - social worker - welfare officer - artist- musician - police officer (sergeant or above) - software designer|Middle or junior managers such as: office manager - retail manager - bank manager - restaurant manager - warehouse manager - publican|Clerical and intermediate occupations such as: secretary - personal assistant - clerical worker - office clerk - call centre - agent - nursing auxiliary - nursery nurse|Traditional professional occupations such as: accountant - solicitor - medical practitioner - scientist - civil/mechanical engineer - technical and craft occupations such as: motor mechanic - fitter - inspector - plumber - printer - tool maker - electrician - gardener - train driver|Semi-routine manual and service occupations such as: postal worker - machine operative - security guard - caretaker - farm worker - catering assistant - receptionist - sales - assistant|Routine manual and service occupations such as: HGV driver - van driver - cleaner - porter - packer - sewing machinist - messenger - labourer - waiter/waitress - bar staff|Other (Please specify below)"
bre1_main_ear_oth,COVID19_Survey.adult_bibplus_phase3.bre1_main_ear_oth,"27) If you said Other, please specify",text,,,
bre1_hshd_dr_1,COVID19_Survey.adult_bibplus_phase3.bre1_hshd_dr_1,28) Does anyone in your household drive private hire or taxi vehicles,decimal,,1|2|3,Yes - Employed|Yes - Self-Employed|Not Applicable
bre1_hshd_dr_2,COVID19_Survey.adult_bibplus_phase3.bre1_hshd_dr_2,28) Does anyone in your household drive light goods vehicles,decimal,,1|2|3,Yes - Employed|Yes - Self-Employed|Not Applicable
bre1_hshd_dr_3,COVID19_Survey.adult_bibplus_phase3.bre1_hshd_dr_3,28) Does anyone in your household drive heavy goods vehicles,decimal,,1|2|3,Yes - Employed|Yes - Self-Employed|Not Applicable
bre1_tr_w_1___1,COVID19_Survey.adult_bibplus_phase3.bre1_tr_w_1___1,29) Before lockdown main earner travelled to work by petrol/diesel car/van,decimal,,0|1,Unchecked|Checked
bre1_tr_w_1___2,COVID19_Survey.adult_bibplus_phase3.bre1_tr_w_1___2,29) Before lockdown main earner travelled to work by electric/hybrid car,decimal,,0|1,Unchecked|Checked
bre1_tr_w_1___3,COVID19_Survey.adult_bibplus_phase3.bre1_tr_w_1___3,29) Before lockdown main earner travelled to work by bus,decimal,,0|1,Unchecked|Checked
bre1_tr_w_1___4,COVID19_Survey.adult_bibplus_phase3.bre1_tr_w_1___4,29) Before lockdown main earner travelled to work by walking,decimal,,0|1,Unchecked|Checked
bre1_tr_w_1___5,COVID19_Survey.adult_bibplus_phase3.bre1_tr_w_1___5,29) Before lockdown main earner travelled to work by bicycle,decimal,,0|1,Unchecked|Checked
bre1_tr_w_1___6,COVID19_Survey.adult_bibplus_phase3.bre1_tr_w_1___6,29) Before lockdown main earner travelled to work by taxi,decimal,,0|1,Unchecked|Checked
bre1_tr_w_1___7,COVID19_Survey.adult_bibplus_phase3.bre1_tr_w_1___7,29) Before lockdown main earner travelled to work by train,decimal,,0|1,Unchecked|Checked
bre1_tr_w_1___8,COVID19_Survey.adult_bibplus_phase3.bre1_tr_w_1___8,29) Before lockdown main earner travelled to work by other method,decimal,,0|1,Unchecked|Checked
bre1_tr_w_1___9,COVID19_Survey.adult_bibplus_phase3.bre1_tr_w_1___9,29) Before lockdown main earner worked from home,decimal,,0|1,Unchecked|Checked
bre1_tr_w_1___10,COVID19_Survey.adult_bibplus_phase3.bre1_tr_w_1___10,29) Before lockdown main early travelled to work NA,decimal,,0|1,Unchecked|Checked
bre1_tr_w_1_oth,COVID19_Survey.adult_bibplus_phase3.bre1_tr_w_1_oth,"29) If you said other to before lockdown, please specify",text,,,
bre1_tr_w_2___1,COVID19_Survey.adult_bibplus_phase3.bre1_tr_w_2___1,29) Main earner travels to work now by petrol/diesel car/van,decimal,,0|1,Unchecked|Checked
bre1_tr_w_2___2,COVID19_Survey.adult_bibplus_phase3.bre1_tr_w_2___2,29) Main earner travels to work now by electric/hybrid car,decimal,,0|1,Unchecked|Checked
bre1_tr_w_2___3,COVID19_Survey.adult_bibplus_phase3.bre1_tr_w_2___3,29) Main earner travels to work now by bus,decimal,,0|1,Unchecked|Checked
bre1_tr_w_2___4,COVID19_Survey.adult_bibplus_phase3.bre1_tr_w_2___4,29) Main earner travels to work now by walking,decimal,,0|1,Unchecked|Checked
bre1_tr_w_2___5,COVID19_Survey.adult_bibplus_phase3.bre1_tr_w_2___5,29) Main earner travels to work now by bicycle,decimal,,0|1,Unchecked|Checked
bre1_tr_w_2___6,COVID19_Survey.adult_bibplus_phase3.bre1_tr_w_2___6,29) Main earner travels to work now by taxi,decimal,,0|1,Unchecked|Checked
bre1_tr_w_2___7,COVID19_Survey.adult_bibplus_phase3.bre1_tr_w_2___7,29) Main earner travels to work now by train,decimal,,0|1,Unchecked|Checked
bre1_tr_w_2___8,COVID19_Survey.adult_bibplus_phase3.bre1_tr_w_2___8,29) Main earner travels to work now by other method,decimal,,0|1,Unchecked|Checked
bre1_tr_w_2___9,COVID19_Survey.adult_bibplus_phase3.bre1_tr_w_2___9,29) Main earner works from home now,decimal,,0|1,Unchecked|Checked
bre1_tr_w_2___10,COVID19_Survey.adult_bibplus_phase3.bre1_tr_w_2___10,29) Main earner travels to work now NA,decimal,,0|1,Unchecked|Checked
bre1_tr_w_2_oth,COVID19_Survey.adult_bibplus_phase3.bre1_tr_w_2_oth,"29) If you said other to now, please specify",text,,,
bre1_tr_sch_1___1,COVID19_Survey.adult_bibplus_phase3.bre1_tr_sch_1___1,30) Before lockdown your children travelled to school by petrol/diesel car/van,decimal,,0|1,Unchecked|Checked
bre1_tr_sch_1___2,COVID19_Survey.adult_bibplus_phase3.bre1_tr_sch_1___2,30) Before lockdown your children travelled to school by electric/hybrid car,decimal,,0|1,Unchecked|Checked
