variable,full_name,label,value_type,description,categories,categories_label
has_base_m_survey_p2,BiB_Baseline.base_m_survey_p2.has_base_m_survey_p2,Has mother baseline survey,decimal,,,
agemm_mbqall_p2,BiB_Baseline.base_m_survey_p2.agemm_mbqall_p2,Mother age (months): Maternal Baseline Questionnaire,decimal,,,
agemy_mbqall_p2,BiB_Baseline.base_m_survey_p2.agemy_mbqall_p2,Mother age (years): Maternal Baseline Questionnaire,decimal,,,
alc03mb4dr_p2,BiB_Baseline.base_m_survey_p2.alc03mb4dr_p2,Don't remember average/max units drank per week in 3 months before pregnancy,decimal,,1|2|3,Don't remember not specified|Don't remember average units per week|Don't remember max units
alc04thmdr_p2,BiB_Baseline.base_m_survey_p2.alc04thmdr_p2,Don't remember maximum units drank at one time since 4th month of pregnancy,decimal,,1|2|3,Don't remember not specified|Don't remember average units per week|Don't remember max units
alc05u3mb4_p2,BiB_Baseline.base_m_survey_p2.alc05u3mb4_p2,Frequency of 5 or more units of alcohol consumed in 3 months before pregnancy,decimal,,1|2|3|4|5|6,Everyday|Nearly everyday|1-4 times/week|1-3 times a month|Rarely|Never
alc05u4thm_p2,BiB_Baseline.base_m_survey_p2.alc05u4thm_p2,Frequency of 5 or more units of alcohol consumed since 4th month of pregnancy,decimal,,1|2|3|4|5|6,Everyday|Nearly everyday|1-4 times/week|1-3 times a month|Rarely|Never
alc05ufr3m_p2,BiB_Baseline.base_m_survey_p2.alc05ufr3m_p2,Frequency of 5 or more units of alcohol consumed in first 3 months of pregnancy,decimal,,1|2|3|4|5|6,Everyday|Nearly everyday|1-4 times/week|1-3 times a month|Rarely|Never
alc0brav3b_p2,BiB_Baseline.base_m_survey_p2.alc0brav3b_p2,Average units of beer per week in 3 months before pregnancy,decimal,,,
alc0brav4m_p2,BiB_Baseline.base_m_survey_p2.alc0brav4m_p2,Average units of beer per week since 4th month of pregnancy,decimal,,,
alc0bravf3_p2,BiB_Baseline.base_m_survey_p2.alc0bravf3_p2,Average units of beer per week in first 3 months of pregnancy,decimal,,,
alc0brmx3b_p2,BiB_Baseline.base_m_survey_p2.alc0brmx3b_p2,Maximum units of beer at one time in 3 months before pregnancy,decimal,,,
alc0brmx4m_p2,BiB_Baseline.base_m_survey_p2.alc0brmx4m_p2,Maximum units of beer at one time since 4th month of pregnancy,decimal,,,
alc0brmxf3_p2,BiB_Baseline.base_m_survey_p2.alc0brmxf3_p2,Maximum units of beer at one time in first 3 months of pregnancy,decimal,,,
alc0dr3mb4_p2,BiB_Baseline.base_m_survey_p2.alc0dr3mb4_p2,Mother drank alcohol 3 months before pregnancy,decimal,,1|2|3|4|5,"Yes, once a week|Yes, occasionally|Yes, not specified|No|Don't remember"
alc0dr4thm_p2,BiB_Baseline.base_m_survey_p2.alc0dr4thm_p2,Mother drank alcohol since 4th month of pregnancy,decimal,,1|2|3|4|5,"Yes, once a week|Yes, occasionally|Yes, not specified|No|Don't remember"
alc0drfr3m_p2,BiB_Baseline.base_m_survey_p2.alc0drfr3m_p2,Mother drank alcohol in the first 3 months of pregnancy,decimal,,1|2|3|4|5,"Yes, once a week|Yes, occasionally|Yes, not specified|No|Don't remember"
alc0drpreg_p2,BiB_Baseline.base_m_survey_p2.alc0drpreg_p2,Mother drank alcohol during pregnancy or 3 months before,decimal,,1|2|3,Yes|No|Don't remember
alc0fr3mdr_p2,BiB_Baseline.base_m_survey_p2.alc0fr3mdr_p2,Don't remember maximum units drank at one time in first 3 months of pregnancy,decimal,,1|2|3,Don't remember not specified|Don't remember average units per week|Don't remember max units
alc0oaav3b_p2,BiB_Baseline.base_m_survey_p2.alc0oaav3b_p2,Average units of other alcohol per week in 3 months before pregnancy,decimal,,,
alc0oaav4m_p2,BiB_Baseline.base_m_survey_p2.alc0oaav4m_p2,Average units of other alcohol per week since 4th month of pregnancy,decimal,,,
alc0oaavf3_p2,BiB_Baseline.base_m_survey_p2.alc0oaavf3_p2,Average units of other alcohol per week in first 3 months of pregnancy,decimal,,,
alc0oamx3b_p2,BiB_Baseline.base_m_survey_p2.alc0oamx3b_p2,Maximum units of other alcohol at one time in 3 months before pregnancy,decimal,,,
alc0oamx4m_p2,BiB_Baseline.base_m_survey_p2.alc0oamx4m_p2,Maximum units of other alcohol at one time since 4th month of pregnancy,decimal,,,
alc0oamxf3_p2,BiB_Baseline.base_m_survey_p2.alc0oamxf3_p2,Maximum units of other alcohol at one time in first 3 months of pregnancy,decimal,,,
alc0spav3b_p2,BiB_Baseline.base_m_survey_p2.alc0spav3b_p2,Average units of spirits per week in 3 months before pregnancy,decimal,,,
alc0spav4m_p2,BiB_Baseline.base_m_survey_p2.alc0spav4m_p2,Average units of spirits per week since 4th month of pregnancy,decimal,,,
alc0spavf3_p2,BiB_Baseline.base_m_survey_p2.alc0spavf3_p2,Average units of spirits per week in first 3 months of pregnancy,decimal,,,
alc0spmx3b_p2,BiB_Baseline.base_m_survey_p2.alc0spmx3b_p2,Maximum units of spirits at one time in the 3 months before pregnancy,decimal,,,
alc0spmx4m_p2,BiB_Baseline.base_m_survey_p2.alc0spmx4m_p2,Maximum units of spirits at one time since 4th month of pregnancy,decimal,,,
alc0spmxf3_p2,BiB_Baseline.base_m_survey_p2.alc0spmxf3_p2,Maximum units of spirits at one time in first 3 months of pregnancy,decimal,,,
alc0wnav3b_p2,BiB_Baseline.base_m_survey_p2.alc0wnav3b_p2,Average units of wine per week in 3 months before pregnancy,decimal,,,
alc0wnav4m_p2,BiB_Baseline.base_m_survey_p2.alc0wnav4m_p2,Average units of wine per week since 4th month of pregnancy,decimal,,,
alc0wnavf3_p2,BiB_Baseline.base_m_survey_p2.alc0wnavf3_p2,Average units of wine per week in first 3 months of pregnancy,decimal,,,
alc0wnmx3b_p2,BiB_Baseline.base_m_survey_p2.alc0wnmx3b_p2,Maximum units of wine at one time in 3 months before pregnancy,decimal,,,
alc0wnmx4m_p2,BiB_Baseline.base_m_survey_p2.alc0wnmx4m_p2,Maximum units of wine at one time since 4th month of pregnancy,decimal,,,
alc0wnmxf3_p2,BiB_Baseline.base_m_survey_p2.alc0wnmxf3_p2,Maximum units of wine at one time in first 3 months of pregnancy,decimal,,,
ben0carall_p2,BiB_Baseline.base_m_survey_p2.ben0carall_p2,Carer's allowance,decimal,,1|2,Yes|No
ben0chdben_p2,BiB_Baseline.base_m_survey_p2.ben0chdben_p2,Child benefit,decimal,,1|2,Yes|No
ben0chdtxc_p2,BiB_Baseline.base_m_survey_p2.ben0chdtxc_p2,Child Tax credit,decimal,,1|2,Yes|No
