variable,full_name,label,value_type,description,categories,categories_label
PregnancyID,BiB_Baseline.base_m2_foodfrequency.PregnancyID,Pregnancy identifier,text,,,
BiBPregNumber,BiB_Baseline.base_m2_foodfrequency.BiBPregNumber,Pregnancy number within BiB,decimal,,,
version,BiB_Baseline.base_m2_foodfrequency.version,Baseline questionnaire version,decimal,,,
ffq2pchips,BiB_Baseline.base_m2_foodfrequency.ffq2pchips,Frequency consumed one portion of chips,decimal,,1|2|3|4|5|6|7|8,Rarely or never|Less than 1 in a week|Once a week|2-3 times a week|4-6 times a week|1-2 times a day|3-4 times a day|5+ times a day
ffq2othpot,BiB_Baseline.base_m2_foodfrequency.ffq2othpot,"Frequency consumed one portion of fried or roast potatoes, hash browns or potato",decimal,,1|2|3|4|5|6|7|8,Rarely or never|Less than 1 in a week|Once a week|2-3 times a week|4-6 times a week|1-2 times a day|3-4 times a day|5+ times a day
ffq2fibcer,BiB_Baseline.base_m2_foodfrequency.ffq2fibcer,Frequency consumed one portion of fibre or bran rich wheat cereals like Weetabix,decimal,,1|2|3|4|5|6|7|8,Rarely or never|Less than 1 in a week|Once a week|2-3 times a week|4-6 times a week|1-2 times a day|3-4 times a day|5+ times a day
ffq2oatcer,BiB_Baseline.base_m2_foodfrequency.ffq2oatcer,"Frequency consumed one portion of oat cereals including muesli, porridge, crunch",decimal,,1|2|3|4|5|6|7|8,Rarely or never|Less than 1 in a week|Once a week|2-3 times a week|4-6 times a week|1-2 times a day|3-4 times a day|5+ times a day
ffq2othcer,BiB_Baseline.base_m2_foodfrequency.ffq2othcer,"Frequency consumed one portion of other cereals like cheerios, cornflakes or ric",decimal,,1|2|3|4|5|6|7|8,Rarely or never|Less than 1 in a week|Once a week|2-3 times a week|4-6 times a week|1-2 times a day|3-4 times a day|5+ times a day
ffq2crisbr,BiB_Baseline.base_m2_foodfrequency.ffq2crisbr,Frequency consumed one portion of crispbread like ryvita,decimal,,1|2|3|4|5|6|7|8,Rarely or never|Less than 1 in a week|Once a week|2-3 times a week|4-6 times a week|1-2 times a day|3-4 times a day|5+ times a day
ffq2noodle,BiB_Baseline.base_m2_foodfrequency.ffq2noodle,Frequency consumed one portion of pasta or noodles (also pot noodles),decimal,,1|2|3|4|5|6|7|8,Rarely or never|Less than 1 in a week|Once a week|2-3 times a week|4-6 times a week|1-2 times a day|3-4 times a day|5+ times a day
ffq2savory,BiB_Baseline.base_m2_foodfrequency.ffq2savory,"Frequency consumed one portion of savouries like Yorkshire puddings, dumplings,",decimal,,1|2|3|4|5|6|7|8,Rarely or never|Less than 1 in a week|Once a week|2-3 times a week|4-6 times a week|1-2 times a day|3-4 times a day|5+ times a day
ffq2potcrs,BiB_Baseline.base_m2_foodfrequency.ffq2potcrs,Frequency consumed one portion of potato crisps,decimal,,1|2|3|4|5|6|7|8,Rarely or never|Less than 1 in a week|Once a week|2-3 times a week|4-6 times a week|1-2 times a day|3-4 times a day|5+ times a day
ffq2othsal,BiB_Baseline.base_m2_foodfrequency.ffq2othsal,"Frequency consumed one portion of other salted snacks like tortilla chips, Wotsi",decimal,,1|2|3|4|5|6|7|8,Rarely or never|Less than 1 in a week|Once a week|2-3 times a week|4-6 times a week|1-2 times a day|3-4 times a day|5+ times a day
ffq2cakbun,BiB_Baseline.base_m2_foodfrequency.ffq2cakbun,"Frequency consumed one portion of cakes, buns, gateaux, doughnuts or muffins",decimal,,1|2|3|4|5|6|7|8,Rarely or never|Less than 1 in a week|Once a week|2-3 times a week|4-6 times a week|1-2 times a day|3-4 times a day|5+ times a day
ffq2swepas,BiB_Baseline.base_m2_foodfrequency.ffq2swepas,"Frequency consumed one portion of sweet pastries like fruit pies, Danish pastrie",decimal,,1|2|3|4|5|6|7|8,Rarely or never|Less than 1 in a week|Once a week|2-3 times a week|4-6 times a week|1-2 times a day|3-4 times a day|5+ times a day
ffq2chocbr,BiB_Baseline.base_m2_foodfrequency.ffq2chocbr,Frequency consumed one portion of chocolate bars and chocolate coated biscuits e,decimal,,1|2|3|4|5|6|7|8,Rarely or never|Less than 1 in a week|Once a week|2-3 times a week|4-6 times a week|1-2 times a day|3-4 times a day|5+ times a day
ffq2swebic,BiB_Baseline.base_m2_foodfrequency.ffq2swebic,"Frequency consumed one portion of sweet biscuits like digestive, custard creams,",decimal,,1|2|3|4|5|6|7|8,Rarely or never|Less than 1 in a week|Once a week|2-3 times a week|4-6 times a week|1-2 times a day|3-4 times a day|5+ times a day
ffq2whbeef,BiB_Baseline.base_m2_foodfrequency.ffq2whbeef,"Frequency consumed one portion of beef (includes steaks, roasts, joints or chops",decimal,,1|2|3|4|5,Rarely or never|Less than 1 in a week|2-3 times a week|4-5 times a week|7+ times a week
ffq2whpork,BiB_Baseline.base_m2_foodfrequency.ffq2whpork,"Frequency consumed one portion of pork (includes steak, roasts, joints or chops",decimal,,1|2|3|4|5,Rarely or never|Less than 1 in a week|2-3 times a week|4-5 times a week|7+ times a week
ffq2whlamb,BiB_Baseline.base_m2_foodfrequency.ffq2whlamb,"Frequency consumed one portion of lamb, mutton or goat",decimal,,1|2|3|4|5,Rarely or never|Less than 1 in a week|2-3 times a week|4-5 times a week|7+ times a week
ffq2whchik,BiB_Baseline.base_m2_foodfrequency.ffq2whchik,"Frequency consumed one portion of chicken or turkey (includes steaks, roasts, jo",decimal,,1|2|3|4|5,Rarely or never|Less than 1 in a week|2-3 times a week|4-5 times a week|7+ times a week
ffq2prsaus,BiB_Baseline.base_m2_foodfrequency.ffq2prsaus,Frequency consumed one portion of meat sausages e.g. Walls or chipolatas,decimal,,1|2|3|4|5,Rarely or never|Less than 1 in a week|2-3 times a week|4-5 times a week|7+ times a week
ffq2prburg,BiB_Baseline.base_m2_foodfrequency.ffq2prburg,"Frequency consumed one portion of beef burgers, either home cooked or takeaway",decimal,,1|2|3|4|5,Rarely or never|Less than 1 in a week|2-3 times a week|4-5 times a week|7+ times a week
ffq2prkebb,BiB_Baseline.base_m2_foodfrequency.ffq2prkebb,Frequency consumed one portion of kebabs,decimal,,1|2|3|4|5,Rarely or never|Less than 1 in a week|2-3 times a week|4-5 times a week|7+ times a week
ffq2prhotd,BiB_Baseline.base_m2_foodfrequency.ffq2prhotd,"Frequency consumed one portion of hot dogs, frankfurters or saveloys",decimal,,1|2|3|4|5,Rarely or never|Less than 1 in a week|2-3 times a week|4-5 times a week|7+ times a week
ffq2prbacn,BiB_Baseline.base_m2_foodfrequency.ffq2prbacn,Frequency consumed one portion of bacon rashers,decimal,,1|2|3|4|5,Rarely or never|Less than 1 in a week|2-3 times a week|4-5 times a week|7+ times a week
ffq2prpies,BiB_Baseline.base_m2_foodfrequency.ffq2prpies,Frequency consumed one portion of meat pies and pastries (including sausage roll,decimal,,1|2|3|4|5,Rarely or never|Less than 1 in a week|2-3 times a week|4-5 times a week|7+ times a week
ffq2prchng,BiB_Baseline.base_m2_foodfrequency.ffq2prchng,"Frequency consumed one portion of chicken/turkey nuggets, Kiev, turkey or chicke",decimal,,1|2|3|4|5,Rarely or never|Less than 1 in a week|2-3 times a week|4-5 times a week|7+ times a week
ffq2proham,BiB_Baseline.base_m2_foodfrequency.ffq2proham,Frequency consumed one portion of ham,decimal,,1|2|3|4|5,Rarely or never|Less than 1 in a week|2-3 times a week|4-5 times a week|7+ times a week
ffq2prdrsa,BiB_Baseline.base_m2_foodfrequency.ffq2prdrsa,"Frequency consumed one portion of cured/dried sausage e.g. chorizo, salami",decimal,,1|2|3|4|5,Rarely or never|Less than 1 in a week|2-3 times a week|4-5 times a week|7+ times a week
ffq2sauchk,BiB_Baseline.base_m2_foodfrequency.ffq2sauchk,"Frequency consumed one portion of chicken or turkey with a sauce e.g. curry, sti",decimal,,1|2|3|4|5,Rarely or never|Less than 1 in a week|2-3 times a week|4-5 times a week|7+ times a week
ffq2saubef,BiB_Baseline.base_m2_foodfrequency.ffq2saubef,"Frequency consumed one portion of beef, lamb or goat in sauce, e.g. curry, stew,",decimal,,1|2|3|4|5,Rarely or never|Less than 1 in a week|2-3 times a week|4-5 times a week|7+ times a week
ffq2sauprk,BiB_Baseline.base_m2_foodfrequency.ffq2sauprk,"Frequency consumed one portion of pork in sauce, e.g. stew, casserole or stir fr",decimal,,1|2|3|4|5,Rarely or never|Less than 1 in a week|2-3 times a week|4-5 times a week|7+ times a week
ffq2saugvy,BiB_Baseline.base_m2_foodfrequency.ffq2saugvy,Frequency consumed one portion of gravy made with pan or meat juices (not instan,decimal,,1|2|3|4|5,Rarely or never|Less than 1 in a week|2-3 times a week|4-5 times a week|7+ times a week
ffq2fshbat,BiB_Baseline.base_m2_foodfrequency.ffq2fshbat,Frequency consumed one portion of white fish in batter or breadcrumbs,decimal,,1|2|3|4|5,Rarely or never|Less than 1 in a week|2-3 times a week|4-5 times a week|7+ times a week
ffq2fshnob,BiB_Baseline.base_m2_foodfrequency.ffq2fshnob,Frequency consumed one portion of white fish not in batter or breadcrumbs e.g. c,decimal,,1|2|3|4|5,Rarely or never|Less than 1 in a week|2-3 times a week|4-5 times a week|7+ times a week
ffq2tintun,BiB_Baseline.base_m2_foodfrequency.ffq2tintun,Frequency consumed one portion of tinned tuna,decimal,,1|2|3|4|5,Rarely or never|Less than 1 in a week|2-3 times a week|4-5 times a week|7+ times a week
ffq2fshoil,BiB_Baseline.base_m2_foodfrequency.ffq2fshoil,"Frequency consumed one portion of fresh or tinned oily fish like sardines, macke",decimal,,1|2|3|4|5,Rarely or never|Less than 1 in a week|2-3 times a week|4-5 times a week|7+ times a week
ffq2fshsmk,BiB_Baseline.base_m2_foodfrequency.ffq2fshsmk,"Frequency consumed one portion of smoked fish like smoked mackerel, kippers or s",decimal,,1|2|3|4|5,Rarely or never|Less than 1 in a week|2-3 times a week|4-5 times a week|7+ times a week
ffq2fshsal,BiB_Baseline.base_m2_foodfrequency.ffq2fshsal,Frequency consumed one portion of salted/dried fish e.g. ‘Bombay duck’/bummalo,decimal,,1|2|3|4|5,Rarely or never|Less than 1 in a week|2-3 times a week|4-5 times a week|7+ times a week
fdk2fveday,BiB_Baseline.base_m2_foodfrequency.fdk2fveday,Are you familiar with the 5 a day recommendations for fruit and vegetables?,decimal,,1|2,Yes|No
fdk2consfv,BiB_Baseline.base_m2_foodfrequency.fdk2consfv,Do you consume 5 portions of fruit and vegetables per day?,decimal,,1|2|3,Always|Sometimes|Never
fdk2advhel,BiB_Baseline.base_m2_foodfrequency.fdk2advhel,Where does most of your advice about healthy eating during pregnancy come from,decimal,,1|2|3|4|5|6|7,Family members|Friends|Magazines/Newspapers|Books|GPs/Doctors|Midwives/Health visitors|Other
