variable,full_name,label,value_type,description,categories,categories_label
has_base_f_survey_p2,BiB_Baseline.base_f_survey_p2.has_base_f_survey_p2,Has father baseline survey,decimal,,,
agefm_fbqall_p2,BiB_Baseline.base_f_survey_p2.agefm_fbqall_p2,Father age (months): Father baseline questionnaire,decimal,,,
agefy_fbqall_p2,BiB_Baseline.base_f_survey_p2.agefy_fbqall_p2,Father age (years): Father baseline questionnaire,decimal,,,
fbqageeduc_p2,BiB_Baseline.base_f_survey_p2.fbqageeduc_p2,Age completed education,decimal,,1|2|3,16 or under|17-19|20 or over
fbqageuk_p2,BiB_Baseline.base_f_survey_p2.fbqageuk_p2,Age moved to the UK,decimal,,,
fbqalcohol_p2,BiB_Baseline.base_f_survey_p2.fbqalcohol_p2,Do you drink alcohol,decimal,,1|2,Yes|No
fbqalcoholamt_p2,BiB_Baseline.base_f_survey_p2.fbqalcoholamt_p2,Weekly average no. of units,decimal,,,
fbqbiosample_p2,BiB_Baseline.base_f_survey_p2.fbqbiosample_p2,Was a biological sample taken,decimal,,1|2,Yes|No
fbqcountrybirth_p2,BiB_Baseline.base_f_survey_p2.fbqcountrybirth_p2,Country born,decimal,,1|2|3,United Kingdom|Pakistan|Other
fbqcountrybirthother_p2,BiB_Baseline.base_f_survey_p2.fbqcountrybirthother_p2,Country of birth if other,text,,,
fbqethnicgrp_p2,BiB_Baseline.base_f_survey_p2.fbqethnicgrp_p2,Ethnic group,decimal,,1|2|3|4|5|6,White|Mixed|Black/Black British|Asian/Asian British|Chinese|Other
fbqethnicgrpother_p2,BiB_Baseline.base_f_survey_p2.fbqethnicgrpother_p2,Ethnic group if other,text,,,
fbqheight_p2,BiB_Baseline.base_f_survey_p2.fbqheight_p2,Father's height (cm),decimal,,,
fbqjobtitle_p2,BiB_Baseline.base_f_survey_p2.fbqjobtitle_p2,Job title,text,,,
fbqobstime_p2,BiB_Baseline.base_f_survey_p2.fbqobstime_p2,How did date of completion relate to point of mother's pregnancy?,decimal,,1|2|3|4|5|6,Scan 1 - dating scan|Scan 2 - 20 wk scan|GTT|Delivery|Post natal ward|Other
fbqobstimeother_p2,BiB_Baseline.base_f_survey_p2.fbqobstimeother_p2,Specify other time point in mother's pregnancy,text,,,
fbqquestadmin_p2,BiB_Baseline.base_f_survey_p2.fbqquestadmin_p2,Questionnaire administered independently or assisted,decimal,,1|2,Independently|Assisted
fbqquestlang_p2,BiB_Baseline.base_f_survey_p2.fbqquestlang_p2,Language used to complete questionnaire,decimal,,1|2|3,English|Mirpuri/Punjabi|Urdu
fbqselfemployed_p2,BiB_Baseline.base_f_survey_p2.fbqselfemployed_p2,Are/were you self-employed,decimal,,1|2,Yes|No
fbqsmokes_p2,BiB_Baseline.base_f_survey_p2.fbqsmokes_p2,Do you smoke cigarettes nowadays,decimal,,1|2,Yes|No
fbqsmokesamt_p2,BiB_Baseline.base_f_survey_p2.fbqsmokesamt_p2,How many cigarettes per day,decimal,,1|2|3|4|5|6,Less than 1 a day|1-5|6-10|11-20|Over 20|Don't know
fbqweight_p2,BiB_Baseline.base_f_survey_p2.fbqweight_p2,Father's weight (kg),decimal,,,
fbqworkforce_p2,BiB_Baseline.base_f_survey_p2.fbqworkforce_p2,No. people work at your place of work,decimal,,1|2|3|4,1-2|3-24|25-499|500+
fbqworklevel_p2,BiB_Baseline.base_f_survey_p2.fbqworklevel_p2,Level worked at,decimal,,1|2|3,Manager|Supervisor|Other employee
has_fbqall_p2,BiB_Baseline.base_f_survey_p2.has_fbqall_p2,Has: Father baseline questionnaire,decimal,,1,has
