variable,full_name,label,value_type,description,categories,categories_label
ffq1Vegetarian,BiB_Baseline.base_m1_foodfrequency.ffq1Vegetarian,Are you a vegetarian?,decimal,,0|1|2,No|Yes|Not Completed
ffq1AvoidFoods,BiB_Baseline.base_m1_foodfrequency.ffq1AvoidFoods,Consistenly avoided eating certain foods over past 1yr?,decimal,,0|1|2|3|4|5,No|High fat foods|Milk or milk products|Red meat|Wheat or gluten|Other
ffq1AvoidFoodsOther,BiB_Baseline.base_m1_foodfrequency.ffq1AvoidFoodsOther,Which other foods have you avoided eating?,text,,,
ffq1Fruit,BiB_Baseline.base_m1_foodfrequency.ffq1Fruit,Consumed fruit in last 4wks pregnancy,decimal,,1|2|3|4|5|6|7|8,1-2 times a week|2-3 times a week|3-4 times a day|4-6 times a week|5+ a day|Less than 1 a week|Once a week|Rarely or never
ffq1Salad,BiB_Baseline.base_m1_foodfrequency.ffq1Salad,Consumed salad in last 4wks pregnancy,decimal,,1|2|3|4|5|6|7|8,1-2 times a week|2-3 times a week|3-4 times a day|4-6 times a week|5+ a day|Less than 1 a week|Once a week|Rarely or never
ffq1Vegetables,BiB_Baseline.base_m1_foodfrequency.ffq1Vegetables,Consumed vegetables in last 4wks pregnancy,decimal,,1|2|3|4|5|6,1-2 times a week|2-3 times a week|3-4 times a day|4-6 times a week|Once a week|Rarely or Never
ffq1VegDishes,BiB_Baseline.base_m1_foodfrequency.ffq1VegDishes,Consumed veg dishes in last 4wks pregnancy,decimal,,1|2|3|4|5|6,1-2 times a week|2-3 times a week|4-6 times a week|Less than 1 a week|Once a week|Rarely or Never
ffq1BeanPulse,BiB_Baseline.base_m1_foodfrequency.ffq1BeanPulse,Consumed beans/pulses in last 4wks pregnancy,decimal,,1|2|3|4|5|6,1-2 times a week|2-3 times a week|4-6 times a week|Less than 1 a week|Once a week|Rarely or Never
ffq1Chips,BiB_Baseline.base_m1_foodfrequency.ffq1Chips,Consumed chips in last 4wks pregnancy,decimal,,1|2|3|4|5|6|7,1-2 times a week|2-3 times a week|3-4 times a week|4-6 times a week|Less than 1 a week|Once a week|Rarely or Never
ffq1RFPotatoes,BiB_Baseline.base_m1_foodfrequency.ffq1RFPotatoes,Consumed roast/fried potatoes in last 4wks pregnancy,decimal,,1|2|3|4|5|6,1-2 times a week|2-3 times a week|4-6 times a week|Less than 1 a week|Once a week|Rarely or Never
