variable,full_name,label,value_type,description,categories,categories_label
has_base_m_survey_p1,BiB_Baseline.base_m_survey_wide.has_base_m_survey_p1,Has maternal baseline survey,decimal,,,
agemm_mbqall_p1,BiB_Baseline.base_m_survey_wide.agemm_mbqall_p1,Mother age (months): Maternal Baseline Questionnaire,decimal,,,
agemy_mbqall_p1,BiB_Baseline.base_m_survey_wide.agemy_mbqall_p1,Mother age (years): Maternal Baseline Questionnaire,decimal,,,
alc03mb4dr_p1,BiB_Baseline.base_m_survey_wide.alc03mb4dr_p1,Don't remember average/max units drank per week in 3 months before pregnancy,text,,1.0|2.0|3.0,Don't remember not specified|Don't remember average units per week|Don't remember max units
alc04thmdr_p1,BiB_Baseline.base_m_survey_wide.alc04thmdr_p1,Don't remember maximum units drank at one time since 4th month of pregnancy,text,,1.0|2.0|3.0,Don't remember not specified|Don't remember average units per week|Don't remember max units
alc05u3mb4_p1,BiB_Baseline.base_m_survey_wide.alc05u3mb4_p1,Frequency of 5 or more units of alcohol consumed in 3 months before pregnancy,text,,1.0|2.0|3.0|4.0|5.0|6.0,Everyday|Nearly everyday|1-4 times/week|1-3 times a month|Rarely|Never
alc05u4thm_p1,BiB_Baseline.base_m_survey_wide.alc05u4thm_p1,Frequency of 5 or more units of alcohol consumed since 4th month of pregnancy,text,,1.0|2.0|3.0|4.0|5.0|6.0,Everyday|Nearly everyday|1-4 times/week|1-3 times a month|Rarely|Never
alc05ufr3m_p1,BiB_Baseline.base_m_survey_wide.alc05ufr3m_p1,Frequency of 5 or more units of alcohol consumed in first 3 months of pregnancy,text,,1.0|2.0|3.0|4.0|5.0|6.0,Everyday|Nearly everyday|1-4 times/week|1-3 times a month|Rarely|Never
alc0brav3b_p1,BiB_Baseline.base_m_survey_wide.alc0brav3b_p1,Average units of beer per week in 3 months before pregnancy,decimal,,,
alc0brav4m_p1,BiB_Baseline.base_m_survey_wide.alc0brav4m_p1,Average units of beer per week since 4th month of pregnancy,decimal,,,
alc0bravf3_p1,BiB_Baseline.base_m_survey_wide.alc0bravf3_p1,Average units of beer per week in first 3 months of pregnancy,decimal,,,
alc0brmx3b_p1,BiB_Baseline.base_m_survey_wide.alc0brmx3b_p1,Maximum units of beer at one time in 3 months before pregnancy,decimal,,,
alc0brmx4m_p1,BiB_Baseline.base_m_survey_wide.alc0brmx4m_p1,Maximum units of beer at one time since 4th month of pregnancy,decimal,,,
alc0brmxf3_p1,BiB_Baseline.base_m_survey_wide.alc0brmxf3_p1,Maximum units of beer at one time in first 3 months of pregnancy,decimal,,,
alc0dr3mb4_p1,BiB_Baseline.base_m_survey_wide.alc0dr3mb4_p1,Mother drank alcohol 3 months before pregnancy,text,,1.0|2.0|3.0|4.0|5.0,"Yes, once a week|Yes, occasionally|Yes, not specified|No|Don't remember"
alc0dr4thm_p1,BiB_Baseline.base_m_survey_wide.alc0dr4thm_p1,Mother drank alcohol since 4th month of pregnancy,text,,1.0|2.0|3.0|4.0|5.0,"Yes, once a week|Yes, occasionally|Yes, not specified|No|Don't remember"
alc0drfr3m_p1,BiB_Baseline.base_m_survey_wide.alc0drfr3m_p1,Mother drank alcohol in the first 3 months of pregnancy,text,,1.0|2.0|3.0|4.0|5.0,"Yes, once a week|Yes, occasionally|Yes, not specified|No|Don't remember"
alc0drpreg_p1,BiB_Baseline.base_m_survey_wide.alc0drpreg_p1,Mother drank alcohol during pregnancy or 3 months before,text,,1.0|2.0|3.0,Yes|No|Don't remember
alc0fr3mdr_p1,BiB_Baseline.base_m_survey_wide.alc0fr3mdr_p1,Don't remember maximum units drank at one time in first 3 months of pregnancy,text,,1.0|2.0|3.0,Don't remember not specified|Don't remember average units per week|Don't remember max units
alc0oaav3b_p1,BiB_Baseline.base_m_survey_wide.alc0oaav3b_p1,Average units of other alcohol per week in 3 months before pregnancy,decimal,,,
alc0oaav4m_p1,BiB_Baseline.base_m_survey_wide.alc0oaav4m_p1,Average units of other alcohol per week since 4th month of pregnancy,decimal,,,
alc0oaavf3_p1,BiB_Baseline.base_m_survey_wide.alc0oaavf3_p1,Average units of other alcohol per week in first 3 months of pregnancy,decimal,,,
alc0oamx3b_p1,BiB_Baseline.base_m_survey_wide.alc0oamx3b_p1,Maximum units of other alcohol at one time in 3 months before pregnancy,decimal,,,
alc0oamx4m_p1,BiB_Baseline.base_m_survey_wide.alc0oamx4m_p1,Maximum units of other alcohol at one time since 4th month of pregnancy,decimal,,,
alc0oamxf3_p1,BiB_Baseline.base_m_survey_wide.alc0oamxf3_p1,Maximum units of other alcohol at one time in first 3 months of pregnancy,decimal,,,
alc0spav3b_p1,BiB_Baseline.base_m_survey_wide.alc0spav3b_p1,Average units of spirits per week in 3 months before pregnancy,decimal,,,
alc0spav4m_p1,BiB_Baseline.base_m_survey_wide.alc0spav4m_p1,Average units of spirits per week since 4th month of pregnancy,decimal,,,
