variable,full_name,label,value_type,description,categories,categories_label
BiBPregNumber,BiB_Baseline.base_m23_survey.BiBPregNumber,Cohort recruited pregnancy number,decimal,,,
has_base_m23_survey,BiB_Baseline.base_m23_survey.has_base_m23_survey,Has mother baseline survey (phases 2 & 3),decimal,,,
has_mbqp23,BiB_Baseline.base_m23_survey.has_mbqp23,Has baseline questionnaire phase 2 or 3,decimal,,1,has
org2ffabirgrp,BiB_Baseline.base_m23_survey.org2ffabirgrp,Woman Cohort Members Partners Father: Biraderi,decimal,,1|10|11|12|13|14|15|16|17|18|2|3|4|5|6|7|8|9,Missing|Syed|Malik|Gujjar|Qureshi|Awaan|Sheikh|Qasabi|Other|Bains Rajput|Jatt|Pathan|Don't know|Rajput|Choudhry|Bains|Kashmiri|Mughal
org2fmubirgrp,BiB_Baseline.base_m23_survey.org2fmubirgrp,Woman Cohort Members Partners Mother: Biraderi,decimal,,1|10|11|12|13|14|15|16|17|18|2|3|4|5|6|7|8|9,Missing|Syed|Malik|Gujjar|Qureshi|Awaan|Sheikh|Qasabi|Other|Bains Rajput|Jatt|Pathan|Don't know|Rajput|Choudhry|Bains|Kashmiri|Mughal
org2fthbirgrp,BiB_Baseline.base_m23_survey.org2fthbirgrp,Woman Cohort Members Partner (father to child): Biraderi,decimal,,1|10|11|12|13|14|15|16|17|18|2|3|4|5|6|7|8|9,Missing|Syed|Malik|Gujjar|Qureshi|Awaan|Sheikh|Qasabi|Other|Bains Rajput|Jatt|Pathan|Don't know|Rajput|Choudhry|Bains|Kashmiri|Mughal
org2mfabirgrp,BiB_Baseline.base_m23_survey.org2mfabirgrp,Woman Cohort Members Father: Biraderi,decimal,,1|10|11|12|13|14|15|16|17|18|2|3|4|5|6|7|8|9,Missing|Syed|Malik|Gujjar|Qureshi|Awaan|Sheikh|Qasabi|Other|Bains Rajput|Jatt|Pathan|Don't know|Rajput|Choudhry|Bains|Kashmiri|Mughal
org2mgfbirgrp,BiB_Baseline.base_m23_survey.org2mgfbirgrp,Woman Cohort Members Maternal Grandfather: Biraderi,decimal,,1|10|11|12|13|14|15|16|17|18|2|3|4|5|6|7|8|9,Missing|Syed|Malik|Gujjar|Qureshi|Awaan|Sheikh|Qasabi|Other|Bains Rajput|Jatt|Pathan|Don't know|Rajput|Choudhry|Bains|Kashmiri|Mughal
org2mgmbirgrp,BiB_Baseline.base_m23_survey.org2mgmbirgrp,Woman Cohort Members Maternal Grandmother: Biraderi,decimal,,1|10|11|12|13|14|15|16|17|18|2|3|4|5|6|7|8|9,Missing|Syed|Malik|Gujjar|Qureshi|Awaan|Sheikh|Qasabi|Other|Bains Rajput|Jatt|Pathan|Don't know|Rajput|Choudhry|Bains|Kashmiri|Mughal
org2mmubirgrp,BiB_Baseline.base_m23_survey.org2mmubirgrp,Woman Cohort Members Mother: Biraderi,decimal,,1|10|11|12|13|14|15|16|17|18|2|3|4|5|6|7|8|9,Missing|Syed|Malik|Gujjar|Qureshi|Awaan|Sheikh|Qasabi|Other|Bains Rajput|Jatt|Pathan|Don't know|Rajput|Choudhry|Bains|Kashmiri|Mughal
org2mumbirgrp,BiB_Baseline.base_m23_survey.org2mumbirgrp,Woman Cohort Member: Biraderi,decimal,,1|10|11|12|13|14|15|16|17|18|2|3|4|5|6|7|8|9,Missing|Syed|Malik|Gujjar|Qureshi|Awaan|Sheikh|Qasabi|Other|Bains Rajput|Jatt|Pathan|Don't know|Rajput|Choudhry|Bains|Kashmiri|Mughal
org2pgfbirgrp,BiB_Baseline.base_m23_survey.org2pgfbirgrp,Woman Cohort Members Paternal Grandfather: Biraderi,decimal,,1|10|11|12|13|14|15|16|17|18|2|3|4|5|6|7|8|9,Missing|Syed|Malik|Gujjar|Qureshi|Awaan|Sheikh|Qasabi|Other|Bains Rajput|Jatt|Pathan|Don't know|Rajput|Choudhry|Bains|Kashmiri|Mughal
org2pgmbirgrp,BiB_Baseline.base_m23_survey.org2pgmbirgrp,Woman Cohort Members Paternal Grandmother: Biraderi,decimal,,1|10|11|12|13|14|15|16|17|18|2|3|4|5|6|7|8|9,Missing|Syed|Malik|Gujjar|Qureshi|Awaan|Sheikh|Qasabi|Other|Bains Rajput|Jatt|Pathan|Don't know|Rajput|Choudhry|Bains|Kashmiri|Mughal
