variable,full_name,label,value_type,description,categories,categories_label
has_metms_pairc_s,BiB_Metabolomics.metms_pairc_s.has_metms_pairc_s,Has ms metabolomics paired child samples scaled,decimal,,,
BiBMotherID,BiB_Metabolomics.metms_pairc_s.BiBMotherID,BiB person identifier of child's mother,text,,,
metmss52740,BiB_Metabolomics.metms_pairc_s.metmss52740,(3'-5')-adenylyluridine [scaled],decimal,,,
metmss52746,BiB_Metabolomics.metms_pairc_s.metmss52746,(3'-5')-guanylylcytidine [scaled],decimal,,,
metmss52743,BiB_Metabolomics.metms_pairc_s.metmss52743,(3'-5')-guanylyluridine [scaled],decimal,,,
metmss57814,BiB_Metabolomics.metms_pairc_s.metmss57814,(N(1) + N(8))-acetylspermidine [scaled],decimal,,,
metmss48762,BiB_Metabolomics.metms_pairc_s.metmss48762,"1,2,3-benzenetriol sulfate (2) [scaled]",decimal,,,
metmss52603,BiB_Metabolomics.metms_pairc_s.metmss52603,"1,2-dilinoleoyl-GPC (18:2/18:2) [scaled]",decimal,,,
metmss53174,BiB_Metabolomics.metms_pairc_s.metmss53174,"1,2-dilinoleoyl-GPE (18:2/18:2)* [scaled]",decimal,,,
metmss19130,BiB_Metabolomics.metms_pairc_s.metmss19130,"1,2-dipalmitoyl-GPC (16:0/16:0) [scaled]",decimal,,,
metmss57341,BiB_Metabolomics.metms_pairc_s.metmss57341,"1,2-dipalmitoyl-GPE (16:0/16:0)* [scaled]",decimal,,,
metmss34404,BiB_Metabolomics.metms_pairc_s.metmss34404,"1,3,7-trimethylurate [scaled]",decimal,,,
metmss32391,BiB_Metabolomics.metms_pairc_s.metmss32391,"1,3-dimethylurate [scaled]",decimal,,,
metmss20675,BiB_Metabolomics.metms_pairc_s.metmss20675,"1,5-anhydroglucitol (1,5-AG) [scaled]",decimal,,,
metmss34400,BiB_Metabolomics.metms_pairc_s.metmss34400,"1,7-dimethylurate [scaled]",decimal,,,
metmss44621,BiB_Metabolomics.metms_pairc_s.metmss44621,1-(1-enyl-oleoyl)-GPE (P-18:1)* [scaled],decimal,,,
metmss52689,BiB_Metabolomics.metms_pairc_s.metmss52689,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)* [scaled],decimal,,,
