variable,full_name,label,value_type,description,categories,categories_label
BiBPregNumber,BiB_Metabolomics.metms_2k_r.BiBPregNumber,,decimal,,,
has_metms_2k_r,BiB_Metabolomics.metms_2k_r.has_metms_2k_r,Has ms metabolomics 2000 mothers raw,decimal,,,
metm2r38768,BiB_Metabolomics.metms_2k_r.metm2r38768,(14 or 15)-methylpalmitate (a17:0 or i17:0) [raw],decimal,,,
metm2r38296,BiB_Metabolomics.metms_2k_r.metm2r38296,(16 or 17)-methylstearate (a19:0 or i19:0) [raw],decimal,,,
metm2r63436,BiB_Metabolomics.metms_2k_r.metm2r63436,(2 or 3)-decenoate (10:1n7 or n8) [raw],decimal,,,
metm2r62533,BiB_Metabolomics.metms_2k_r.metm2r62533,"(2,4 or 2,5)-dimethylphenol sulfate [raw]",decimal,,,
metm2r57814,BiB_Metabolomics.metms_2k_r.metm2r57814,(N(1) + N(8))-acetylspermidine [raw],decimal,,,
metm2r43264,BiB_Metabolomics.metms_2k_r.metm2r43264,(R)-3-hydroxybutyrylcarnitine [raw],decimal,,,
metm2r52984,BiB_Metabolomics.metms_2k_r.metm2r52984,(S)-3-hydroxybutyrylcarnitine [raw],decimal,,,
metm2r44621,BiB_Metabolomics.metms_2k_r.metm2r44621,1-(1-enyl-oleoyl)-GPE (P-18:1)* [raw],decimal,,,
metm2r52689,BiB_Metabolomics.metms_2k_r.metm2r52689,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)* [raw],decimal,,,
metm2r52673,BiB_Metabolomics.metms_2k_r.metm2r52673,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)* [raw],decimal,,,
metm2r52682,BiB_Metabolomics.metms_2k_r.metm2r52682,1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)* [raw],decimal,,,
metm2r52677,BiB_Metabolomics.metms_2k_r.metm2r52677,1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)* [raw],decimal,,,
metm2r52478,BiB_Metabolomics.metms_2k_r.metm2r52478,1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)* [raw],decimal,,,
metm2r52477,BiB_Metabolomics.metms_2k_r.metm2r52477,1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)* [raw],decimal,,,
metm2r52713,BiB_Metabolomics.metms_2k_r.metm2r52713,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)* [raw],decimal,,,
metm2r52716,BiB_Metabolomics.metms_2k_r.metm2r52716,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)* [raw],decimal,,,
metm2r52474,BiB_Metabolomics.metms_2k_r.metm2r52474,1-(1-enyl-palmitoyl)-GPC (P-16:0)* [raw],decimal,,,
metm2r39270,BiB_Metabolomics.metms_2k_r.metm2r39270,1-(1-enyl-palmitoyl)-GPE (P-16:0)* [raw],decimal,,,
metm2r52475,BiB_Metabolomics.metms_2k_r.metm2r52475,1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)* [raw],decimal,,,
metm2r52748,BiB_Metabolomics.metms_2k_r.metm2r52748,1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)* [raw],decimal,,,
metm2r52614,BiB_Metabolomics.metms_2k_r.metm2r52614,1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1) [raw],decimal,,,
metm2r39271,BiB_Metabolomics.metms_2k_r.metm2r39271,1-(1-enyl-stearoyl)-GPE (P-18:0)* [raw],decimal,,,
metm2r48761,BiB_Metabolomics.metms_2k_r.metm2r48761,"1,2,3-benzenetriol sulfate (1) [raw]",decimal,,,
metm2r48762,BiB_Metabolomics.metms_2k_r.metm2r48762,"1,2,3-benzenetriol sulfate (2) [raw]",decimal,,,
metm2r52603,BiB_Metabolomics.metms_2k_r.metm2r52603,"1,2-dilinoleoyl-GPC (18:2/18:2) [raw]",decimal,,,
metm2r53174,BiB_Metabolomics.metms_2k_r.metm2r53174,"1,2-dilinoleoyl-GPE (18:2/18:2)* [raw]",decimal,,,
metm2r19130,BiB_Metabolomics.metms_2k_r.metm2r19130,"1,2-dipalmitoyl-GPC (16:0/16:0) [raw]",decimal,,,
metm2r34404,BiB_Metabolomics.metms_2k_r.metm2r34404,"1,3,7-trimethylurate [raw]",decimal,,,
metm2r32391,BiB_Metabolomics.metms_2k_r.metm2r32391,"1,3-dimethylurate [raw]",decimal,,,
metm2r20675,BiB_Metabolomics.metms_2k_r.metm2r20675,"1,5-anhydroglucitol (1,5-AG) [raw]",decimal,,,
metm2r34400,BiB_Metabolomics.metms_2k_r.metm2r34400,"1,7-dimethylurate [raw]",decimal,,,
metm2r62882,BiB_Metabolomics.metms_2k_r.metm2r62882,"10,11-dihydro-10-hydroxycarbamazepine [raw]",decimal,,,
metm2r33971,BiB_Metabolomics.metms_2k_r.metm2r33971,10-heptadecenoate (17:1n7) [raw],decimal,,,
metm2r33972,BiB_Metabolomics.metms_2k_r.metm2r33972,10-nonadecenoate (19:1n9) [raw],decimal,,,
metm2r32497,BiB_Metabolomics.metms_2k_r.metm2r32497,10-undecenoate (11:1n1) [raw],decimal,,,
metm2r63251,BiB_Metabolomics.metms_2k_r.metm2r63251,11beta-hydroxyandrosterone glucuronide [raw],decimal,,,
metm2r38168,BiB_Metabolomics.metms_2k_r.metm2r38168,16a-hydroxy DHEA 3-sulfate [raw],decimal,,,
metm2r39609,BiB_Metabolomics.metms_2k_r.metm2r39609,16-hydroxypalmitate [raw],decimal,,,
metm2r47403,BiB_Metabolomics.metms_2k_r.metm2r47403,17alpha-hydroxypregnanolone glucuronide [raw],decimal,,,
