variable,full_name,label,value_type,description,categories,categories_label
BiBMotherID,BiB_Metabolomics.metnmr_baby_d.BiBMotherID,BiB person identifier of child's mother,text,,,
BiBPregNumber,BiB_Metabolomics.metnmr_baby_d.BiBPregNumber,Cohort recruited pregnancy number,text,,,
has_metnmr_baby,BiB_Metabolomics.metnmr_baby_d.has_metnmr_baby,Has NMR metabolomics (baby),decimal,,,
metabolbibsampleid,BiB_Metabolomics.metnmr_baby_d.metabolbibsampleid,NMR metabolomics sample ID,decimal,,,
sample_type,BiB_Metabolomics.metnmr_baby_d.sample_type,Sample type for NMR metabolomics,text,,,
sample_excluded,BiB_Metabolomics.metnmr_baby_d.sample_excluded,Sample excluded from baby cord NMR metabolomics,text,,,
qc_notes,BiB_Metabolomics.metnmr_baby_d.qc_notes,NMR metabolomics QC note,text,,,
qc_edta,BiB_Metabolomics.metnmr_baby_d.qc_edta,QC tag: EDTA plasma,decimal,,,
qc_citrate,BiB_Metabolomics.metnmr_baby_d.qc_citrate,QC tag: Citrate plasma,decimal,,,
qc_ethanol,BiB_Metabolomics.metnmr_baby_d.qc_ethanol,QC tag: Ethanol,decimal,,,
qc_isoprop,BiB_Metabolomics.metnmr_baby_d.qc_isoprop,QC tag: Isopropyl alcohol,decimal,,,
qc_methyl,BiB_Metabolomics.metnmr_baby_d.qc_methyl,QC tag: N methyl 2 pyrrolidone,decimal,,,
qc_polysac,BiB_Metabolomics.metnmr_baby_d.qc_polysac,QC tag: Polysaccharides,decimal,,,
qc_aminoc,BiB_Metabolomics.metnmr_baby_d.qc_aminoc,QC tag: Aminocaproic acid,decimal,,,
qc_lowgluc,BiB_Metabolomics.metnmr_baby_d.qc_lowgluc,QC tag: Low glucose,decimal,,,
qc_hilact,BiB_Metabolomics.metnmr_baby_d.qc_hilact,QC tag: High lactate,decimal,,,
qc_hipyruv,BiB_Metabolomics.metnmr_baby_d.qc_hipyruv,QC tag: High pyruvate,decimal,,,
qc_loglu_higlu,BiB_Metabolomics.metnmr_baby_d.qc_loglu_higlu,QC tag: Low glutamine or high glutamate,decimal,,,
qc_gluco,BiB_Metabolomics.metnmr_baby_d.qc_gluco,QC tag: Gluconolactone,decimal,,,
qc_diluted,BiB_Metabolomics.metnmr_baby_d.qc_diluted,QC tag: Diluted sample,decimal,,,
qc_amino_sig,BiB_Metabolomics.metnmr_baby_d.qc_amino_sig,QC tag: Unexpected amino acid signals,decimal,,,
qc_macromol,BiB_Metabolomics.metnmr_baby_d.qc_macromol,QC tag: Unidentified macromolecules,decimal,,,
qc_smallmola,BiB_Metabolomics.metnmr_baby_d.qc_smallmola,QC tag: Unidentified small molecule a,decimal,,,
qc_smallmolb,BiB_Metabolomics.metnmr_baby_d.qc_smallmolb,QC tag: Unidentified small molecule b,decimal,,,
qc_smallmolc,BiB_Metabolomics.metnmr_baby_d.qc_smallmolc,QC tag: Unidentified small molecule c,decimal,,,
Total_C,BiB_Metabolomics.metnmr_baby_d.Total_C,Total cholesterol [mmol/l],decimal,,,
VLDL_C,BiB_Metabolomics.metnmr_baby_d.VLDL_C,VLDL cholesterol [mmol/l],decimal,,,
Remnant_C,BiB_Metabolomics.metnmr_baby_d.Remnant_C,"Remnant cholesterol (non-HDL, non-LDL -cholesterol) [mmol/l]",decimal,,,
LDL_C,BiB_Metabolomics.metnmr_baby_d.LDL_C,LDL cholesterol [mmol/l],decimal,,,
HDL_C,BiB_Metabolomics.metnmr_baby_d.HDL_C,HDL cholesterol [mmol/l],decimal,,,
HDL2_C,BiB_Metabolomics.metnmr_baby_d.HDL2_C,HDL2 cholesterol [mmol/l],decimal,,,
HDL3_C,BiB_Metabolomics.metnmr_baby_d.HDL3_C,HDL3 cholesterol [mmol/l],decimal,,,
Esterified_C,BiB_Metabolomics.metnmr_baby_d.Esterified_C,Total esterified cholesterol [mmol/l],decimal,,,
Free_C,BiB_Metabolomics.metnmr_baby_d.Free_C,Total free cholesterol [mmol/l],decimal,,,
Total_TG,BiB_Metabolomics.metnmr_baby_d.Total_TG,Total triglycerides [mmol/l],decimal,,,
VLDL_TG,BiB_Metabolomics.metnmr_baby_d.VLDL_TG,Triglycerides in VLDL [mmol/l],decimal,,,
LDL_TG,BiB_Metabolomics.metnmr_baby_d.LDL_TG,Triglycerides in LDL [mmol/l],decimal,,,
HDL_TG,BiB_Metabolomics.metnmr_baby_d.HDL_TG,Triglycerides in HDL [mmol/l],decimal,,,
Phosphoglyc,BiB_Metabolomics.metnmr_baby_d.Phosphoglyc,Phosphoglycerides [mmol/l],decimal,,,
TG_by_PG,BiB_Metabolomics.metnmr_baby_d.TG_by_PG,Ratio of triglycerides to phosphoglycerides [ratio],decimal,,,
Cholines,BiB_Metabolomics.metnmr_baby_d.Cholines,Total cholines [mmol/l],decimal,,,
Phosphatidylc,BiB_Metabolomics.metnmr_baby_d.Phosphatidylc,Phosphatidylcholines [mmol/l],decimal,,,
Sphingomyelins,BiB_Metabolomics.metnmr_baby_d.Sphingomyelins,Sphingomyelins [mmol/l],decimal,,,
ApoB,BiB_Metabolomics.metnmr_baby_d.ApoB,Apolipoprotein B [g/l],decimal,,,
ApoA1,BiB_Metabolomics.metnmr_baby_d.ApoA1,Apolipoprotein A1 [g/l],decimal,,,
ApoB_by_ApoA1,BiB_Metabolomics.metnmr_baby_d.ApoB_by_ApoA1,Ratio of apolipoprotein B to apolipoprotein A1 [ratio],decimal,,,
Total_FA,BiB_Metabolomics.metnmr_baby_d.Total_FA,Total fatty acids [mmol/l],decimal,,,
Unsaturation,BiB_Metabolomics.metnmr_baby_d.Unsaturation,Degree of unsaturation [degree],decimal,,,
Omega_3,BiB_Metabolomics.metnmr_baby_d.Omega_3,Omega-3 fatty acids [mmol/l],decimal,,,
Omega_6,BiB_Metabolomics.metnmr_baby_d.Omega_6,Omega-6 fatty acids [mmol/l],decimal,,,
PUFA,BiB_Metabolomics.metnmr_baby_d.PUFA,Polyunsaturated fatty acids [mmol/l],decimal,,,
MUFA,BiB_Metabolomics.metnmr_baby_d.MUFA,Monounsaturated fatty acids [mmol/l],decimal,,,
SFA,BiB_Metabolomics.metnmr_baby_d.SFA,Saturated fatty acids [mmol/l],decimal,,,
LA,BiB_Metabolomics.metnmr_baby_d.LA,Linoleic acid [mmol/l],decimal,,,
DHA,BiB_Metabolomics.metnmr_baby_d.DHA,Docosahexaenoic acid [mmol/l],decimal,,,
Omega_3_pct,BiB_Metabolomics.metnmr_baby_d.Omega_3_pct,Ratio of omega-3 fatty acids to total fatty acids [%],decimal,,,
Omega_6_pct,BiB_Metabolomics.metnmr_baby_d.Omega_6_pct,Ratio of omega-6 fatty acids to total fatty acids [%],decimal,,,
PUFA_pct,BiB_Metabolomics.metnmr_baby_d.PUFA_pct,Ratio of polyunsaturated fatty acids to total fatty acids [%],decimal,,,
MUFA_pct,BiB_Metabolomics.metnmr_baby_d.MUFA_pct,Ratio of monounsaturated fatty acids to total fatty acids [%],decimal,,,
SFA_pct,BiB_Metabolomics.metnmr_baby_d.SFA_pct,Ratio of saturated fatty acids to total fatty acids [%],decimal,,,
LA_pct,BiB_Metabolomics.metnmr_baby_d.LA_pct,Ratio of linoleic acid to total fatty acids [%],decimal,,,
DHA_pct,BiB_Metabolomics.metnmr_baby_d.DHA_pct,Ratio of docosahexaenoic acid to total fatty acids [%],decimal,,,
Ala,BiB_Metabolomics.metnmr_baby_d.Ala,Alanine [mmol/l],decimal,,,
Gln,BiB_Metabolomics.metnmr_baby_d.Gln,Glutamine [mmol/l],text,,,
His,BiB_Metabolomics.metnmr_baby_d.His,Histidine [mmol/l],decimal,,,
Ile,BiB_Metabolomics.metnmr_baby_d.Ile,Isoleucine [mmol/l],decimal,,,
Leu,BiB_Metabolomics.metnmr_baby_d.Leu,Leucine [mmol/l],decimal,,,
Val,BiB_Metabolomics.metnmr_baby_d.Val,Valine [mmol/l],decimal,,,
Phe,BiB_Metabolomics.metnmr_baby_d.Phe,Phenylalanine [mmol/l],text,,,
Tyr,BiB_Metabolomics.metnmr_baby_d.Tyr,Tyrosine [mmol/l],decimal,,,
Glucose,BiB_Metabolomics.metnmr_baby_d.Glucose,Glucose [mmol/l],decimal,,,
Lactate,BiB_Metabolomics.metnmr_baby_d.Lactate,Lactate [mmol/l],decimal,,,
Citrate,BiB_Metabolomics.metnmr_baby_d.Citrate,Citrate [mmol/l],decimal,,,
Acetate,BiB_Metabolomics.metnmr_baby_d.Acetate,Acetate [mmol/l],text,,,
Acetoacetate,BiB_Metabolomics.metnmr_baby_d.Acetoacetate,Acetoacetate [mmol/l],text,,,
bOHbutyrate,BiB_Metabolomics.metnmr_baby_d.bOHbutyrate,Beta-hydroxybutyrate [mmol/l],decimal,,,
Creatinine,BiB_Metabolomics.metnmr_baby_d.Creatinine,Creatinine [mmol/l],decimal,,,
Albumin,BiB_Metabolomics.metnmr_baby_d.Albumin,Albumin [signal area],decimal,,,
GlycA,BiB_Metabolomics.metnmr_baby_d.GlycA,Glycoprotein acetyls [mmol/l],decimal,,,
XXL_VLDL_P,BiB_Metabolomics.metnmr_baby_d.XXL_VLDL_P,Concentration of chylomicrons and extremely large VLDL particles [mol/l],decimal,,,
