variable,full_name,label,value_type,description,categories,categories_label
date_cbia,BiB_ChildGrowth.bioimpedance.date_cbia,Date of bioimpedance analysis,date,,,
agecm_cbia,BiB_ChildGrowth.bioimpedance.agecm_cbia,Age at measurement (months),decimal,,,
agecy_cbia,BiB_ChildGrowth.bioimpedance.agecy_cbia,Age at measurement (years),decimal,,,
cmusclemass,BiB_ChildGrowth.bioimpedance.cmusclemass,Predicated muscle mass (kg),decimal,,,
cfatfreemass,BiB_ChildGrowth.bioimpedance.cfatfreemass,Fat free mass (kg),decimal,,,
cfatmass,BiB_ChildGrowth.bioimpedance.cfatmass,Fat mass (kg),decimal,,,
cfatpercentage,BiB_ChildGrowth.bioimpedance.cfatpercentage,Body fat percentage,decimal,,,
ctotalbodywater,BiB_ChildGrowth.bioimpedance.ctotalbodywater,Total body water,decimal,,,
cimpedance,BiB_ChildGrowth.bioimpedance.cimpedance,Impedance,decimal,,,
cheight,BiB_ChildGrowth.bioimpedance.cheight,,decimal,,,
cweight,BiB_ChildGrowth.bioimpedance.cweight,,decimal,,,
cbmi,BiB_ChildGrowth.bioimpedance.cbmi,BMI (kg/m2),decimal,,,
