variable,full_name,label,value_type,description,categories,categories_label
has_allin12_qs,BiB_ALL_IN.allin12_qs.has_allin12_qs,Has all in 12m questionnaire,decimal,NA,NA,NA
ChildID,BiB_ALL_IN.allin12_qs.ChildID,BiB Child ID,decimal,NA,NA,NA
agecm_all1qs,BiB_ALL_IN.allin12_qs.agecm_all1qs,Child age (months): ALL IN 12m Questionnaire,decimal,NA,NA,NA
agecy_all1qs,BiB_ALL_IN.allin12_qs.agecy_all1qs,Child age (years): ALL IN 12m Questionnaire,decimal,NA,NA,NA
all12a1,BiB_ALL_IN.allin12_qs.all12a1,General health of parent,decimal,NA,1|2|3|4|5,Excellent|Very good|Good|Fair|Poor
all12a2,BiB_ALL_IN.allin12_qs.all12a2,General health of child,decimal,NA,1|2|3|4|5,Excellent|Very good|Good|Fair|Poor
all12b1,BiB_ALL_IN.allin12_qs.all12b1,Has your child seen a doctor or nurse in the last 12 months,decimal,NA,1|2|3|4,Yes|No|Don't know|Refused
all12b2,BiB_ALL_IN.allin12_qs.all12b2,How many visits child had,decimal,NA,1|2|3|4|5|6|7,Once|Twice|3-4|5-10|>=11|Don't know|Refused
all12b3abpr,BiB_ALL_IN.allin12_qs.all12b3abpr,Visit for Breathing problems,decimal,NA,1,Yes
all12b3acgh,BiB_ALL_IN.allin12_qs.all12b3acgh,Visit for Cough,decimal,NA,1,Yes
all12b3acif,BiB_ALL_IN.allin12_qs.all12b3acif,Visit for Chest infection,decimal,NA,1,Yes
all12b3acon,BiB_ALL_IN.allin12_qs.all12b3acon,Visit for constipation,decimal,NA,1,Yes
all12b3acry,BiB_ALL_IN.allin12_qs.all12b3acry,Visit for crying,decimal,NA,1,Yes
all12b3adir,BiB_ALL_IN.allin12_qs.all12b3adir,Visit for diarrhoea,decimal,NA,NA,NA
all12b3aepr,BiB_ALL_IN.allin12_qs.all12b3aepr,Visit for Ear problems,decimal,NA,1,Yes
all12b3afit,BiB_ALL_IN.allin12_qs.all12b3afit,Visit for Convulsions/fits,decimal,NA,1,Yes
all12b3agtw,BiB_ALL_IN.allin12_qs.all12b3agtw,Visit for gaining too much weight,decimal,NA,1,Yes
all12b3ahtp,BiB_ALL_IN.allin12_qs.all12b3ahtp,Visit for High temperature,decimal,NA,1,Yes
all12b3ana,BiB_ALL_IN.allin12_qs.all12b3ana,reason not applicable,decimal,NA,1,Yes
all12b3angw,BiB_ALL_IN.allin12_qs.all12b3angw,Visit for Not gaining enough weight,decimal,NA,1,Yes
all12b3aods,BiB_ALL_IN.allin12_qs.all12b3aods,Description of other condition,text,NA,NA,NA
all12b3aoth,BiB_ALL_IN.allin12_qs.all12b3aoth,Visit for Other condition,decimal,NA,1,Yes
all12b3asnu,BiB_ALL_IN.allin12_qs.all12b3asnu,Visit for Snuffles/cold,decimal,NA,1,Yes
all12b3aspr,BiB_ALL_IN.allin12_qs.all12b3aspr,Visit for Skin problems,decimal,NA,1,Yes
all12b3atsh,BiB_ALL_IN.allin12_qs.all12b3atsh,Visit for Thrush,decimal,NA,1,Yes
all12b3atum,BiB_ALL_IN.allin12_qs.all12b3atum,Visit for tummy upset,decimal,NA,1,Yes
all12b3auti,BiB_ALL_IN.allin12_qs.all12b3auti,Visit for Urinary tract infection,decimal,NA,1,Yes
all12b3avom,BiB_ALL_IN.allin12_qs.all12b3avom,Visit for vomiting,decimal,NA,1,Yes
all12b3bbpr,BiB_ALL_IN.allin12_qs.all12b3bbpr,Visit for Breathing problems,decimal,NA,1,Yes
all12b3bcgh,BiB_ALL_IN.allin12_qs.all12b3bcgh,Visit for Cough,decimal,NA,1,Yes
all12b3bcif,BiB_ALL_IN.allin12_qs.all12b3bcif,Visit for Chest infection,decimal,NA,1,Yes
all12b3bcon,BiB_ALL_IN.allin12_qs.all12b3bcon,Visit for constipation,decimal,NA,1,Yes
all12b3bcry,BiB_ALL_IN.allin12_qs.all12b3bcry,Visit for crying,decimal,NA,1,Yes
all12b3bdir,BiB_ALL_IN.allin12_qs.all12b3bdir,Visit for diarrhoea,decimal,NA,NA,NA
all12b3bepr,BiB_ALL_IN.allin12_qs.all12b3bepr,Visit for Ear problems,decimal,NA,1,Yes
all12b3bfit,BiB_ALL_IN.allin12_qs.all12b3bfit,Visit for Convulsions/fits,decimal,NA,1,Yes
all12b3bgtw,BiB_ALL_IN.allin12_qs.all12b3bgtw,Visit for gaining too much weight,decimal,NA,1,Yes
all12b3bhtp,BiB_ALL_IN.allin12_qs.all12b3bhtp,Visit for High temperature,decimal,NA,1,Yes
all12b3bna,BiB_ALL_IN.allin12_qs.all12b3bna,reason not applicable,decimal,NA,1,Yes
all12b3bngw,BiB_ALL_IN.allin12_qs.all12b3bngw,Visit for Not gaining enough weight,decimal,NA,1,Yes
all12b3bods,BiB_ALL_IN.allin12_qs.all12b3bods,Description of other condition,text,NA,NA,NA
all12b3both,BiB_ALL_IN.allin12_qs.all12b3both,Visit for Other condition,decimal,NA,1,Yes
all12b3bsnu,BiB_ALL_IN.allin12_qs.all12b3bsnu,Visit for Snuffles/cold,decimal,NA,1,Yes
all12b3bspr,BiB_ALL_IN.allin12_qs.all12b3bspr,Visit for Skin problems,decimal,NA,1,Yes
all12b3btsh,BiB_ALL_IN.allin12_qs.all12b3btsh,Visit for Thrush,decimal,NA,1,Yes
all12b3btum,BiB_ALL_IN.allin12_qs.all12b3btum,Visit for tummy upset,decimal,NA,1,Yes
all12b3buti,BiB_ALL_IN.allin12_qs.all12b3buti,Visit for Urinary tract infection,decimal,NA,1,Yes
all12b3bvom,BiB_ALL_IN.allin12_qs.all12b3bvom,Visit for vomiting,decimal,NA,1,Yes
all12b4,BiB_ALL_IN.allin12_qs.all12b4,Has child been given any medical diagnosis,decimal,NA,1|2,Yes|No
all12b5,BiB_ALL_IN.allin12_qs.all12b5,Child admitted to hospital past 12 months,decimal,NA,1|2|3|4,Yes|No|Don't know|Refused
all12b5a,BiB_ALL_IN.allin12_qs.all12b5a,How many times admitted,decimal,NA,NA,NA
all12b6,BiB_ALL_IN.allin12_qs.all12b6,Has child been to outpatient clinic in the past 12 months,decimal,NA,1|2|3|4,Yes|No|Don't know|Refused
all12b6a,BiB_ALL_IN.allin12_qs.all12b6a,How many times been,decimal,NA,NA,NA
all12b7,BiB_ALL_IN.allin12_qs.all12b7,Has child been injured in the past 12 months,decimal,NA,1|2,Yes|No
all12b7a,BiB_ALL_IN.allin12_qs.all12b7a,How many times,decimal,NA,NA,NA
all12bbyac,BiB_ALL_IN.allin12_qs.all12bbyac,Childs abdominal circumference,decimal,NA,NA,NA
all12bbyln,BiB_ALL_IN.allin12_qs.all12bbyln,Childs length,decimal,NA,NA,NA
all12bbywt,BiB_ALL_IN.allin12_qs.all12bbywt,Childs weight in kgs,decimal,NA,NA,NA
all12byacu,BiB_ALL_IN.allin12_qs.all12byacu,Childs abdominal circumference unable to taken,decimal,NA,NA,NA
all12bylnu,BiB_ALL_IN.allin12_qs.all12bylnu,Childs length unable to taken,decimal,NA,NA,NA
all12bywtu,BiB_ALL_IN.allin12_qs.all12bywtu,Childs weight unable to taken,decimal,NA,NA,NA
all12c1,BiB_ALL_IN.allin12_qs.all12c1,Child ever breastfed,decimal,NA,1|2|3|4,Yes|No|Don't know|Refused
all12c2,BiB_ALL_IN.allin12_qs.all12c2,Child still breastfed,decimal,NA,1|2|3|4,Yes|No|Don't know|Refused
all12c3,BiB_ALL_IN.allin12_qs.all12c3,How old when child stopped breastfeeding,decimal,NA,1|2|3,Still having breastmilk|Don't know|Has stopped breastfeeding
all12c3dy,BiB_ALL_IN.allin12_qs.all12c3dy,Breastfeeding  duration in days,decimal,NA,NA,NA
all12c3dyna,BiB_ALL_IN.allin12_qs.all12c3dyna,Breastfeeding  duration in days NA,decimal,NA,1,Yes
all12c3mn,BiB_ALL_IN.allin12_qs.all12c3mn,Breastfeeding  duration in months,decimal,NA,NA,NA
all12c3mnna,BiB_ALL_IN.allin12_qs.all12c3mnna,Breastfeeding  duration in months NA,decimal,NA,1,Yes
all12c3wk,BiB_ALL_IN.allin12_qs.all12c3wk,Breastfeeding  duration in weeks,decimal,NA,NA,NA
all12c3wkna,BiB_ALL_IN.allin12_qs.all12c3wkna,Breastfeeding  duration in weeks NA,decimal,NA,1,Yes
all12c4,BiB_ALL_IN.allin12_qs.all12c4,When first given formula milk,decimal,NA,1|2|3,Still not had formula|Don't know|Has been given formula
all12c4dy,BiB_ALL_IN.allin12_qs.all12c4dy,First given formula in days,decimal,NA,NA,NA
all12c4dyna,BiB_ALL_IN.allin12_qs.all12c4dyna,First given formula in days NA,decimal,NA,1,Yes
all12c4mn,BiB_ALL_IN.allin12_qs.all12c4mn,First given formula in months,decimal,NA,NA,NA
