variable,full_name,label,value_type,description,categories,categories_label
has_allin24_qs,BiB_ALL_IN.allin24_qs.has_allin24_qs,Has all in 24m questionnaire,decimal,NA,NA,NA
agecm_all2qs,BiB_ALL_IN.allin24_qs.agecm_all2qs,Child age (months): ALL IN 24m Questionnaire,decimal,NA,NA,NA
agecy_all2qs,BiB_ALL_IN.allin24_qs.agecy_all2qs,Child age (years): ALL IN 24m Questionnaire,decimal,NA,NA,NA
all24a1,BiB_ALL_IN.allin24_qs.all24a1,General health of parent,decimal,NA,1|2|3|4|5,Excellent|Very good|Good|Fair|Poor
all24a2,BiB_ALL_IN.allin24_qs.all24a2,General health of child,decimal,NA,1|2|3|4|5,Excellent|Very good|Good|Fair|Poor
all24b1,BiB_ALL_IN.allin24_qs.all24b1,Has your child seen a doctor or nurse since 1st birthday,decimal,NA,1|2|3|4,Yes|No|Don't know|Refused
all24b2,BiB_ALL_IN.allin24_qs.all24b2,How many visits child had,decimal,NA,1|2|3|4|5|6|7,Once|Twice|3-4|5-10|>=11|Don't know|Refused
all24b3abpr,BiB_ALL_IN.allin24_qs.all24b3abpr,Visit for Breathing problems,decimal,NA,1,Yes
all24b3acgh,BiB_ALL_IN.allin24_qs.all24b3acgh,Visit for Cough,decimal,NA,1,Yes
all24b3acif,BiB_ALL_IN.allin24_qs.all24b3acif,Visit for Chest infection,decimal,NA,1,Yes
all24b3acon,BiB_ALL_IN.allin24_qs.all24b3acon,Visit for constipation,decimal,NA,1,Yes
all24b3acry,BiB_ALL_IN.allin24_qs.all24b3acry,Visit for crying,decimal,NA,1,Yes
all24b3adir,BiB_ALL_IN.allin24_qs.all24b3adir,Visit for diarrhoea,decimal,NA,NA,NA
all24b3aepr,BiB_ALL_IN.allin24_qs.all24b3aepr,Visit for Ear problems,decimal,NA,1,Yes
all24b3afit,BiB_ALL_IN.allin24_qs.all24b3afit,Visit for Convulsions/fits,decimal,NA,1,Yes
all24b3agtw,BiB_ALL_IN.allin24_qs.all24b3agtw,Visit for gaining too much weight,decimal,NA,1,Yes
all24b3ahtp,BiB_ALL_IN.allin24_qs.all24b3ahtp,Visit for High temperature,decimal,NA,1,Yes
all24b3ana,BiB_ALL_IN.allin24_qs.all24b3ana,reason not applicable,decimal,NA,1,Yes
all24b3angw,BiB_ALL_IN.allin24_qs.all24b3angw,Visit for Not gaining enough weight,decimal,NA,1,Yes
all24b3aods,BiB_ALL_IN.allin24_qs.all24b3aods,Description of other condition,text,NA,NA,NA
all24b3aoth,BiB_ALL_IN.allin24_qs.all24b3aoth,Visit for Other condition,decimal,NA,1,Yes
all24b3asnu,BiB_ALL_IN.allin24_qs.all24b3asnu,Visit for Snuffles/cold,decimal,NA,1,Yes
all24b3aspr,BiB_ALL_IN.allin24_qs.all24b3aspr,Visit for Skin problems,decimal,NA,1,Yes
all24b3atsh,BiB_ALL_IN.allin24_qs.all24b3atsh,Visit for Thrush,decimal,NA,1,Yes
all24b3atum,BiB_ALL_IN.allin24_qs.all24b3atum,Visit for tummy upset,decimal,NA,1,Yes
all24b3auti,BiB_ALL_IN.allin24_qs.all24b3auti,Visit for Urinary tract infection,decimal,NA,1,Yes
all24b3avom,BiB_ALL_IN.allin24_qs.all24b3avom,Visit for vomiting,decimal,NA,1,Yes
all24b3bbpr,BiB_ALL_IN.allin24_qs.all24b3bbpr,Visit for Breathing problems,decimal,NA,1,Yes
all24b3bcgh,BiB_ALL_IN.allin24_qs.all24b3bcgh,Visit for Cough,decimal,NA,1,Yes
all24b3bcif,BiB_ALL_IN.allin24_qs.all24b3bcif,Visit for Chest infection,decimal,NA,1,Yes
all24b3bcon,BiB_ALL_IN.allin24_qs.all24b3bcon,Visit for constipation,decimal,NA,1,Yes
all24b3bcry,BiB_ALL_IN.allin24_qs.all24b3bcry,Visit for crying,decimal,NA,1,Yes
all24b3bdir,BiB_ALL_IN.allin24_qs.all24b3bdir,Visit for diarrhoea,decimal,NA,NA,NA
all24b3bepr,BiB_ALL_IN.allin24_qs.all24b3bepr,Visit for Ear problems,decimal,NA,1,Yes
all24b3bfit,BiB_ALL_IN.allin24_qs.all24b3bfit,Visit for Convulsions/fits,decimal,NA,1,Yes
all24b3bgtw,BiB_ALL_IN.allin24_qs.all24b3bgtw,Visit for gaining too much weight,decimal,NA,NA,NA
all24b3bhtp,BiB_ALL_IN.allin24_qs.all24b3bhtp,Visit for High temperature,decimal,NA,1,Yes
all24b3bna,BiB_ALL_IN.allin24_qs.all24b3bna,reason not applicable,decimal,NA,NA,NA
all24b3bngw,BiB_ALL_IN.allin24_qs.all24b3bngw,Visit for Not gaining enough weight,decimal,NA,NA,NA
all24b3bods,BiB_ALL_IN.allin24_qs.all24b3bods,Description of other condition,text,NA,NA,NA
all24b3both,BiB_ALL_IN.allin24_qs.all24b3both,Visit for Other condition,decimal,NA,NA,NA
all24b3bsnu,BiB_ALL_IN.allin24_qs.all24b3bsnu,Visit for Snuffles/cold,decimal,NA,1,Yes
all24b3bspr,BiB_ALL_IN.allin24_qs.all24b3bspr,Visit for Skin problems,decimal,NA,NA,NA
all24b3btsh,BiB_ALL_IN.allin24_qs.all24b3btsh,Visit for Thrush,decimal,NA,1,Yes
all24b3btum,BiB_ALL_IN.allin24_qs.all24b3btum,Visit for tummy upset,decimal,NA,1,Yes
all24b3buti,BiB_ALL_IN.allin24_qs.all24b3buti,Visit for Urinary tract infection,decimal,NA,1,Yes
all24b3bvom,BiB_ALL_IN.allin24_qs.all24b3bvom,Visit for vomiting,decimal,NA,1,Yes
all24b4,BiB_ALL_IN.allin24_qs.all24b4,Has child been given any medical diagnosis,decimal,NA,1|2,Yes|No
all24b5,BiB_ALL_IN.allin24_qs.all24b5,Child admitted to hospital past 24 months,decimal,NA,NA,NA
all24b5a,BiB_ALL_IN.allin24_qs.all24b5a,How many times admitted,decimal,NA,NA,NA
all24b6,BiB_ALL_IN.allin24_qs.all24b6,Has child been to outpatient clinic in the past 24 months,decimal,NA,NA,NA
all24b6a,BiB_ALL_IN.allin24_qs.all24b6a,How many times been,decimal,NA,NA,NA
all24b7,BiB_ALL_IN.allin24_qs.all24b7,Has child been injured in the past 24 months,decimal,NA,NA,NA
all24b7a,BiB_ALL_IN.allin24_qs.all24b7a,How many times,decimal,NA,NA,NA
all24bbyac,BiB_ALL_IN.allin24_qs.all24bbyac,Childs abdominal circumference,decimal,NA,NA,NA
all24bbyln,BiB_ALL_IN.allin24_qs.all24bbyln,Childs length,decimal,NA,NA,NA
all24bbywt,BiB_ALL_IN.allin24_qs.all24bbywt,Childs weight in kgs,decimal,NA,NA,NA
all24bir,BiB_ALL_IN.allin24_qs.all24bir,Birds,decimal,NA,1|2,Yes|No
all24byacu,BiB_ALL_IN.allin24_qs.all24byacu,Childs abdominal circumference unable to taken,decimal,NA,NA,NA
all24bylnu,BiB_ALL_IN.allin24_qs.all24bylnu,Childs length unable to taken,decimal,NA,NA,NA
all24bywtu,BiB_ALL_IN.allin24_qs.all24bywtu,Childs weight unable to taken,decimal,NA,NA,NA
all24c1,BiB_ALL_IN.allin24_qs.all24c1,Child currently breastfed,decimal,NA,1|2|3|4,Yes|No|Don't know|Refused
all24c2,BiB_ALL_IN.allin24_qs.all24c2,If not currently breastfed,decimal,NA,1|2|3,Never had breastmilk|Don't know|Stopped having breastmilk
all24c2dy,BiB_ALL_IN.allin24_qs.all24c2dy,Breastfeeding duration in days,decimal,NA,NA,NA
all24c2dyna,BiB_ALL_IN.allin24_qs.all24c2dyna,Breastfeeding  duration in days NA,decimal,NA,NA,NA
all24c2mn,BiB_ALL_IN.allin24_qs.all24c2mn,Breastfeeding  duration in months,decimal,NA,NA,NA
all24c2mnna,BiB_ALL_IN.allin24_qs.all24c2mnna,Breastfeeding  duration in months NA,decimal,NA,NA,NA
all24c2wk,BiB_ALL_IN.allin24_qs.all24c2wk,Breastfeeding  duration in weeks,decimal,NA,NA,NA
all24c2wkna,BiB_ALL_IN.allin24_qs.all24c2wkna,Breastfeeding  duration in weeks NA,decimal,NA,NA,NA
all24c3,BiB_ALL_IN.allin24_qs.all24c3,Doctor diagnosed food allergy,decimal,NA,1|2,Yes|No
all24cpl,BiB_ALL_IN.allin24_qs.all24cpl,Who completed questionnaire,decimal,NA,1|2|3,Child’s mother|Child’s father|Other
all24cploth,BiB_ALL_IN.allin24_qs.all24cploth,Other specified,text,NA,NA,NA
all24d1,BiB_ALL_IN.allin24_qs.all24d1,Marital status,decimal,NA,1|2|3|4|5|6,Married (1st marriage)|Re-married|Single (never married)|Separated (still legally married|Divorced|Widowed
all24d2,BiB_ALL_IN.allin24_qs.all24d2,Cohabitation status,decimal,NA,1|2|3|4,Living with baby's father|Living with another partner|Not living with partner but in relationship|Not living with a partner and not in relationship
all24d3,BiB_ALL_IN.allin24_qs.all24d3,Any changes in the number of people reguarly living in house,decimal,NA,1|2,Yes|No
all24d4,BiB_ALL_IN.allin24_qs.all24d4,Total number in household,decimal,NA,NA,NA
all24e1,BiB_ALL_IN.allin24_qs.all24e1,Any changes to paid work,decimal,NA,1|2,Yes|No
all24e10,BiB_ALL_IN.allin24_qs.all24e10,How many people work for fths employer,decimal,NA,1|2,1-24|25 or more
all24e11,BiB_ALL_IN.allin24_qs.all24e11,Do they supervise other employees,decimal,NA,1|2,Yes|No
all24e12,BiB_ALL_IN.allin24_qs.all24e12,Employment category-Partner,decimal,NA,1|10|2|3|4|5|6|7|8|9,Modern professional occupations|Don't know|Clerical and intermediate occupations|Senior managers or administrators|Technical and craft occupations|Semi-rountine manual and service occupations|Rountine manual and service occupations|Middle or junior managers|Traditional professional occupations|Does not work
all24e2,BiB_ALL_IN.allin24_qs.all24e2,other currently doing,decimal,NA,1|2|3|4|5|6,In a job working for employer|On maternity leave from employer|Self employed|Full time student|Looking after the home and family|Something else
all24e2oth,BiB_ALL_IN.allin24_qs.all24e2oth,Description of other,text,NA,NA,NA
all24e3,BiB_ALL_IN.allin24_qs.all24e3,Returned to work since child was born,decimal,NA,1|2,Yes|No
all24e4,BiB_ALL_IN.allin24_qs.all24e4,Mother employment type,decimal,NA,1|2|3|4|5,Employee|Self employed with employees|Self employed without employees| Student in training|Other
all24e4oth,BiB_ALL_IN.allin24_qs.all24e4oth,Description of other,text,NA,NA,NA
all24e5,BiB_ALL_IN.allin24_qs.all24e5,How many people work for employer,decimal,NA,1|2,1-24|25 or more
