variable,full_name,label,value_type,description,categories,categories_label
BiBBSPregNumber,BiBBS_Baseline.pregnancy_survey.BiBBSPregNumber,BiBBS mother within-cohort pregnancy number,decimal,,,
BiBBSPregnancyID,BiBBS_Baseline.pregnancy_survey.BiBBSPregnancyID,BiBBS PregnancyID,text,,,
adm_medqage,BiBBS_Baseline.pregnancy_survey.adm_medqage,Age at questionnaire completion (years),decimal,,,
adm_version,BiBBS_Baseline.pregnancy_survey.adm_version,Questionnaire version,decimal,,1|2|3|4|5|6,Long Verson 1|Long Verson 2|Long Verson 3|Long Verson 4|Short Version 1|Short Version 2
adm_qlang,BiBBS_Baseline.pregnancy_survey.adm_qlang,Language used to administer questionnaire,decimal,,1|2|3|4,English|Punjabi|Urdu|Other
adm_qlangoth,BiBBS_Baseline.pregnancy_survey.adm_qlangoth,Language used to administer questionnaire - other,text,,,
adm_qintused,BiBBS_Baseline.pregnancy_survey.adm_qintused,Was interpreter used,decimal,,0|1,No|Yes
adm_qinttype,BiBBS_Baseline.pregnancy_survey.adm_qinttype,Interpreter type,decimal,,1|2,Family or friend|Other
adm_qpresent,BiBBS_Baseline.pregnancy_survey.adm_qpresent,Who was present at interview,decimal,,1|2|3|4|5|6,None|Partner|Family member|Friend|Other|Not taken
adm_qintcode,BiBBS_Baseline.pregnancy_survey.adm_qintcode,Who is administering the questionnaire,decimal,,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|23|24|25|26|27|28|29|3|30|31|4|5|6|7|8|9,AB73|KS78|NU77|PB79|RP51|SA01|SD75|SJ27|EA82|SA69|SB83|AM72|SB84|SH73|SH81|CN87|RR101|ZA86|CS110|KH85|RB88|Self-completed by participant|DW01|JA99|NT|EA74|HF71|IF70|IJ76|JB47|JD80
adm_qmescode,BiBBS_Baseline.pregnancy_survey.adm_qmescode,Who is taking the measurements,decimal,,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|23|24|25|26|27|28|29|3|30|31|4|5|6|7|8|9,AB73|KS78|NU77|PB79|RP51|SA01|SD75|SJ27|EA82|SA69|SB83|AM72|SB84|SH73|SH81|CN87|RR101|ZA86|CS110|KH85|RB88|Self-completed by participant|DW01|JA99|NT|EA74|HF71|IF70|IJ76|JB47|JD80
mes1_present,BiBBS_Baseline.pregnancy_survey.mes1_present,Whether Measurements (1) are present in Q version,decimal,,0|1,No|Yes
mes1_heighttaken,BiBBS_Baseline.pregnancy_survey.mes1_heighttaken,Whether height taken,decimal,,0|1,No|Yes
mes1_qheight,BiBBS_Baseline.pregnancy_survey.mes1_qheight,Height (cm),decimal,,,
mes1_weighttaken,BiBBS_Baseline.pregnancy_survey.mes1_weighttaken,Whether weight taken,decimal,,0|1,No|Yes
mes1_qweight,BiBBS_Baseline.pregnancy_survey.mes1_qweight,Weight (kg),decimal,,,
mes1_bmicalc,BiBBS_Baseline.pregnancy_survey.mes1_bmicalc,Whether BMI could be calculated,decimal,,0|1,No|Yes
mes1_bmi,BiBBS_Baseline.pregnancy_survey.mes1_bmi,BMI calculated,decimal,,,
mes1_bmicat5,BiBBS_Baseline.pregnancy_survey.mes1_bmicat5,BMI 5 categories,decimal,,1|2|3|4|5,Underweight|Normal Weight|Overweight|Obese|Severe Obese
mes1_bmicat3,BiBBS_Baseline.pregnancy_survey.mes1_bmicat3,BMI 3 categories,decimal,,1|2|3,Underweight/ Normal Weight|Overweight|Obese/ Severe Obese
mes1_triceptaken,BiBBS_Baseline.pregnancy_survey.mes1_triceptaken,Whether triceps measure taken,decimal,,0|1,No|Yes
