variable,full_name,label,value_type,description,categories,categories_label
gg_2021_acs_count_e_4_0_001,BiBBS_Geographic.bibbs_geog_green_space_greenness.gg_2021_acs_count_e_4_0_001,Distance decay weighted (0.001) count of allotments/comm growing spaces,decimal,Distance decay weighted (parameter β = 0.001) count of allotments or community growing spaces.,,
gg_2021_acs_count_e_4_0_003,BiBBS_Geographic.bibbs_geog_green_space_greenness.gg_2021_acs_count_e_4_0_003,Distance decay weighted (0.003) count of allotments/comm growing spaces,decimal,Distance decay weighted (parameter β = 0.003) count of allotments or community growing spaces.,,
gg_2021_acs_count_e_4_0_005,BiBBS_Geographic.bibbs_geog_green_space_greenness.gg_2021_acs_count_e_4_0_005,Distance decay weighted (0.005) count of allotments/comm growing spaces,decimal,Distance decay weighted (parameter β = 0.005) count of allotments or community growing spaces.,,
gg_2021_acs_count_e_4_0_007,BiBBS_Geographic.bibbs_geog_green_space_greenness.gg_2021_acs_count_e_4_0_007,Distance decay weighted (0.007) count of allotments/comm growing spaces,decimal,Distance decay weighted (parameter β = 0.007) count of allotments or community growing spaces.,,
gg_2021_acs_count_e_4_0_01,BiBBS_Geographic.bibbs_geog_green_space_greenness.gg_2021_acs_count_e_4_0_01,Distance decay weighted (0.01) count of allotments/comm growing spaces,decimal,Distance decay weighted (parameter β = 0.01) count of allotments or community growing spaces.,,
gg_2021_acs_area_e_4_0_001,BiBBS_Geographic.bibbs_geog_green_space_greenness.gg_2021_acs_area_e_4_0_001,Distance decay weighted (0.001) area of allotments/comm growing spaces,decimal,Distance decay weighted (parameter β = 0.001) area of allotments or community growing spaces.,,
gg_2021_acs_area_e_4_0_003,BiBBS_Geographic.bibbs_geog_green_space_greenness.gg_2021_acs_area_e_4_0_003,Distance decay weighted (0.003) area of allotments/comm growing spaces,decimal,Distance decay weighted (parameter β = 0.003) area of allotments or community growing spaces.,,
gg_2021_acs_area_e_4_0_005,BiBBS_Geographic.bibbs_geog_green_space_greenness.gg_2021_acs_area_e_4_0_005,Distance decay weighted (0.005) area of allotments/comm growing spaces,decimal,Distance decay weighted (parameter β = 0.005) area of allotments or community growing spaces.,,
gg_2021_acs_area_e_4_0_007,BiBBS_Geographic.bibbs_geog_green_space_greenness.gg_2021_acs_area_e_4_0_007,Distance decay weighted (0.007) area of allotments/comm growing spaces,decimal,Distance decay weighted (parameter β = 0.007) area of allotments or community growing spaces.,,
gg_2021_acs_area_e_4_0_01,BiBBS_Geographic.bibbs_geog_green_space_greenness.gg_2021_acs_area_e_4_0_01,Distance decay weighted (0.01) area of allotments/comm growing spaces,decimal,Distance decay weighted (parameter β = 0.01) area of allotments or community growing spaces.,,
gg_2021_acs_count_f_2_300,BiBBS_Geographic.bibbs_geog_green_space_greenness.gg_2021_acs_count_f_2_300,Count of allotments/comm growing spaces within street network 300m,decimal,Count of allotments or community growing spaces within street network based distance of 300m.,,
gg_2021_acs_count_f_2500,BiBBS_Geographic.bibbs_geog_green_space_greenness.gg_2021_acs_count_f_2500,Count of allotments/comm growing spaces within street network of 500m,decimal,Count of allotments or community growing spaces within street network based distance of 500m.,,
gg_2021_acs_count_f_2_1000,BiBBS_Geographic.bibbs_geog_green_space_greenness.gg_2021_acs_count_f_2_1000,Count of allotments/comm growing spaces within street network of 1000m,decimal,Count of allotments or community growing spaces within street network based distance of 1000m.,,
gg_2021_acs_count_f_2_2000,BiBBS_Geographic.bibbs_geog_green_space_greenness.gg_2021_acs_count_f_2_2000,Count of allotments/comm growing spaces within street network of 2000m,decimal,Count of allotments or community growing spaces within street network based distance of 2000m.,,
gg_2021_acs_count_2ha_f_2_300,BiBBS_Geographic.bibbs_geog_green_space_greenness.gg_2021_acs_count_2ha_f_2_300,Count of allotments/comm growing spaces ≥ 2ha within street network 300m,decimal,Count of allotments or community growing spaces of at least 2 hectar within street network based distance of 300m.,,
gg_2021_acs_count_20ha_f_2_2000,BiBBS_Geographic.bibbs_geog_green_space_greenness.gg_2021_acs_count_20ha_f_2_2000,Count of allotments/comm growing spaces ≥ 20ha within street network of 2000m,decimal,Count of allotments or community growing spaces of at least 20 hectar within street network based distance of 2000m.,,
gg_2021_acs_count_100ha_f_25000,BiBBS_Geographic.bibbs_geog_green_space_greenness.gg_2021_acs_count_100ha_f_25000,Count of allotments/comm growing spaces ≥ 100ha within street network of 5000m,decimal,Count of allotments or community growing spaces of at least 100 hectar within street network based distance of 5000m.,,
gg_2021_acs_distance_f_2_mean,BiBBS_Geographic.bibbs_geog_green_space_greenness.gg_2021_acs_distance_f_2_mean,Mean distance to all allotments/comm growing spaces,decimal,Average distance to all allotments or community growing spaces.,,
