variable,full_name,label,value_type,description,categories,categories_label
has_bib1000_growth_6m,BiB_1000.bib1000_growth_6m.has_bib1000_growth_6m,Has bib 1000 6m growth,decimal,,,
agecm_chgb6m,BiB_1000.bib1000_growth_6m.agecm_chgb6m,Child age (months): BiB 1000 6m Growth,decimal,,,
agecy_chgb6m,BiB_1000.bib1000_growth_6m.agecy_chgb6m,Child age (years): BiB 1000 6m Growth,decimal,,,
chgb6m_zbmiuk90,BiB_1000.bib1000_growth_6m.chgb6m_zbmiuk90,BMI SDS - UK1990,decimal,,,
chgb6m_zbmiwho06,BiB_1000.bib1000_growth_6m.chgb6m_zbmiwho06,BMI SDS - WHO 2006,decimal,,,
chgb6m_zheiuk90,BiB_1000.bib1000_growth_6m.chgb6m_zheiuk90,Height SDS - UK1990,decimal,,,
chgb6m_zheiwho06,BiB_1000.bib1000_growth_6m.chgb6m_zheiwho06,Height SDS - WHO 2006,decimal,,,
chgb6m_zweiuk90,BiB_1000.bib1000_growth_6m.chgb6m_zweiuk90,Weight SDS - UK1990,decimal,,,
chgb6m_zweiwho06,BiB_1000.bib1000_growth_6m.chgb6m_zweiwho06,Weight SDS - WHO 2006,decimal,,,
chgb6mbmi,BiB_1000.bib1000_growth_6m.chgb6mbmi,BMI,decimal,,,
chgb6mheight,BiB_1000.bib1000_growth_6m.chgb6mheight,Height (cm),decimal,,,
chgb6mweight,BiB_1000.bib1000_growth_6m.chgb6mweight,Weight (kg),decimal,,,
has_chgb6m,BiB_1000.bib1000_growth_6m.has_chgb6m,Has: BiB 1000 6m Growth,decimal,,1,has
