variable,full_name,label,value_type,description,categories,categories_label
has_bib1000_growth_24m,BiB_1000.bib1000_growth_24m.has_bib1000_growth_24m,Has bib 1000 24m growth,decimal,,,
agecm_chgb24,BiB_1000.bib1000_growth_24m.agecm_chgb24,Child age (months): BiB 1000 24m Growth,decimal,,,
agecy_chgb24,BiB_1000.bib1000_growth_24m.agecy_chgb24,Child age (years): BiB 1000 24m Growth,decimal,,,
chgb24_zbmiuk90,BiB_1000.bib1000_growth_24m.chgb24_zbmiuk90,BMI SDS - UK1990,decimal,,,
chgb24_zbmiwho06,BiB_1000.bib1000_growth_24m.chgb24_zbmiwho06,BMI SDS - WHO 2006,decimal,,,
chgb24_zheiuk90,BiB_1000.bib1000_growth_24m.chgb24_zheiuk90,Height SDS - UK1990,decimal,,,
chgb24_zheiwho06,BiB_1000.bib1000_growth_24m.chgb24_zheiwho06,Height SDS - WHO 2006,decimal,,,
chgb24_zweiuk90,BiB_1000.bib1000_growth_24m.chgb24_zweiuk90,Weight SDS - UK1990,decimal,,,
chgb24_zweiwho06,BiB_1000.bib1000_growth_24m.chgb24_zweiwho06,Weight SDS - WHO 2006,decimal,,,
chgb24bmi,BiB_1000.bib1000_growth_24m.chgb24bmi,BMI,decimal,,,
chgb24height,BiB_1000.bib1000_growth_24m.chgb24height,Height (cm),decimal,,,
chgb24weight,BiB_1000.bib1000_growth_24m.chgb24weight,Weight (kg),decimal,,,
has_chgb24,BiB_1000.bib1000_growth_24m.has_chgb24,Has: BiB 1000 24m Growth,decimal,,1,has
